0,1,2
이거 부정맥이에요  ,아직 중딩인데 심장이 불규칙하게뛰어요  두둥 탁 두둥 탁 이렇게요  근데 어떨뗀 또 정상이고 암튼 정상이였다가 조금 빨라졌다가     근데신기한건 심장은 불규칙적인데 귀밑대면 정상으로뛈 저번에 자고일어났을땐 심장이 터질듯이 빠르더라고요  지금까지 이게 총  번   어제 기름진걸말이먹어서 속이 좀 매쓰꺼웢 는데 이건 상관없죠   암튼 긍정적이게 답변해주세여  ,순환기내과
록소프로펜 먹은 후 팔 저림 증상이 나타납니다,화이자  차 백신 접종후    일 시점에서 심장 중앙부 통증이랑 왼쪽겨드랑이 아래부분에서 심장을 찌르는 듯한 느낌이들어 응급실 대학병원에 갔고 백혈구 수치가 낮은 거 말고는 이상없다는 진단을 받았습니다  이부프로펜을 먹으면 머리가 어지러운 증상이 있어 동네 병원에서 이부프로펜과 비슷한 소염진통제인 록소프로펜을 처방받아왔습니다  약은 백신 맞은 후  일 저녁쯤 한알을 복용하였고 왼팔 저림현상이 나타났습니다   일차 점심쯤 한알을 추가 복용하였고 똑같이 팔 저림 현상이 나타났습니다  불행 중 다행인건 심장 찌르는 듯한 증상은 없어졌습니다  이 약 복용 계속 해도 되나요 ,순환기내과
맥박이 높은 저혈압,몇일전부터 온몸이 두들겨 맞은것 처럼 아프고 머리가 띵하고 약간의 미열이 있어서 몸살인줄 알고 병원에 갔더니  혈압이 낮고        맥박이 너무 빠르다고  분당   회  하더라고요   현재 증상은 몸을 맞은것 처럼 전신 근육통이 있고 몸에 힘이 약간없고 머리가 무겁고 약간 어지러운거 같고 혈압이 낮고 맥박이 빨라서 심장이 두근거립니다    심전도는 이상없다고 하고 갑상선 문제일수도 있다해서 혈액검사 하고 왔는데  이게 갑상선의 문제가 아니라면 무엇을 의심해볼수 있나요    가정의학과를 방문했었는데 큰병원에 가보는게 좋겠다는 말만하고 명확히 말해주진 않았어요    다른 병원을 갈 예정이긴 한데 그 전에 불안해서요   무엇이 이상있으면 이런 증상이 있을수 있는지 알고싶어요 ,순환기내과
가끔 팔에 혈관이 터집니다,단 음식은 많이 안먹고 밥은  인 평균섭취량 맞추어 먹고 나이는  차성징 중반기인   세 입니다   사진에 저 빨간색으로 표시한 부위 부근에 자꾸 붉은색 반점 먗개가 생기고 붉은색 멍이 드는데 모세형관이 자주 터지는것 같아요   몸 쓰는거는 학교 체육시간 앞구르기 뒷구르기 물구나무서기 하고 별 활동은 안하며 저혈압입니다,순환기내과
염증성 질환이 계속 생기는데요,약   년전부터 염증성으로 뼈가 아팟다가 편도염왓다가 얼굴 염증성 여드름 나구 어디가 아프면 계속 염증성입니다 병원에가도 염증성이라 항생제만 투여받고 일시적이게 괜찮다가 다시재발합니다 이것때매 너무 스트레스네요 피검사 받아도 염증수치가 높다고 나와서 항생제 먹구 떨어트리구요 류티마스 통풍수치도 정상으로 나오네요 이거 도대체 병명까진 알지는못해도 어떻게 해결해야될지 궁금합니다 내공   겁니다,순환기내과
  대 간수치 평균,막   살이 된 남성입니다  이번에 신체 검사 결과에 ast     alt   이 나왔는데   대의 평균 간수치가 궁금하고 이와 비교해서 어떤 상태인지 궁금해요,순환기내과
갑자기 몸이 이래요 혈관들이 비쳐요,갑자기 온몸에 혈관들이  비쳐요 사진처럼요,순환기내과
왼쪽가슴 통증,왼쪽가슴에 통증이 있습니다 통증이 있는지는  일이 지났습니다 가슴을 살짝 움크려서 숨을 뱉거나 가슴을 피고 숨을 깊에 마시면 통증이 있습니다 왜그럴까요 알려주세요,순환기내과
모더나 백신  차 접종후 부루펜복용,모더나 백신  차 접종후   시간이 경과 오한과 발열    로 어린이 부루펜 시럽  mL을 먹었습니다 얼마후에 열도 떨어지고 춥지도 않더니 땀이 났습니다  그 후 오늘 까지 상태가 좋은데요  이게 소염작용이 있는줄 모르고 해열제니깐 먹은건데 괜찮을까요 ,순환기내과
뇌혈관질환 환자 입니다 백신 맞아도 될까요  차는 맞았지만  차는 두렵습니다 병원에선 부작용은 책임 못진다고만 합니다 직장에선 맞지 않으면 일,뇌혈관질환 환자 입니다 백신 맞아도 될까요  차는 맞았지만  차는 두렵습니다 병원에선 부작용은 책임 못진다고만 합니다 직장에선 맞지 않으면 일 못한다고 하고 안전성도 보장되지 않은 백신 어짜피 마스크 쓰고 다녀야 된다면 안맞고 싶은데 책임을 미루기만 하지 해결책도,순환기내과
  살 여자입니다 혈압 정상인가요  두번 측정했고 두번째 측정 결과는 최고 혈압만   오르고 나머지는 같았습니다  혹시 저혈압 인가요    최고,  살 여자입니다 혈압 정상인가요  두번 측정했고 두번째 측정 결과는 최고 혈압만   오르고 나머지는 같았습니다  혹시 저혈압 인가요     최고혈압     최저혈압    맥박   ,순환기내과
