0,1,2
말초동맥 요골동맥,말초동맥에 요골동맥도 포함되나요 ,순환기내과
이거 동맥인가용,손목에 핏줄이 뛰는게 보여서 늘 궁금했는데 이거 동맥인가요 정맥인가요 영상엔 잘 안나오는디 쿵쿵쿵쿵 하루종일 뜁니당  Loading                  화질 선택 옵션,순환기내과
카페인에 갑자기 극도로 예민해졌어요  작은 초콜릿 하나를 먹어도 미세하게 두통이 오고 디카페인 커피를 마셔도 두통이 옵니다  예전에도 카페인에,카페인에 갑자기 극도로 예민해졌어요  작은 초콜릿 하나를 먹어도 미세하게 두통이 오고 디카페인 커피를 마셔도 두통이 옵니다   예전에도 카페인에 약하긴 했지만 초콜릿  차  디카페인 커피는 아무렇지 않게 마실 수 있었거든요   갑자기 이럴 수도 있는건가요  사실 편두통만 오지 수면에는 별 문제가 없습니다  건강을 위해선 카페인 섭취를 최대한 자제해야하는건지도 궁금합니다  ,순환기내과
심장 두근거림과 멈추는 느낌 ,최근    개월 동안 심장이 두근거리는 것이 계속 느껴지고  손끝  발끝에서도 두근두근거리는 느낌이 듭니다  맥박도 가만히 앉아서 쟀을 때 기준으로  빠를때는    pbm까지도 올라가고  느릴때는   pbm까지 떨어집니다    그리고 쿵  하고 심장이 떨어지는 것 같은 느낌이 계속 있습니다  처음에는 하루에 한두번이었는데  요새는 하루에      번은 그러는 것 같아요   목 쪽에 경동맥  부분에 손을 대고 느껴보니  쿵  하고 떨어지는 느낌이 들 때는  심장이    초정도 멈추는 것 같습니다    두근   두근   두근         두근  이런 느낌이랄까요   멈추는 느낌때문에 좀 불안해서 여쭤봅니다   이게 무슨 증상인가요     그리고 미미하지만 가슴쪽에 통증도 느낍니다   심한게 확 아픈게 아니라 미미하게 계속 아파서 오히려 신경쓰이네요      덧붙여  서서 맥박을 쟀을 때    bpm정도  즉시 앉아서 다시 맥박을 쟀을 때   bpm정도  이런 차이는 원래 있는 건가요  요새 하도 두근거림이 느껴지다보니 요런 것도 신경쓰여서 여쭤봅니다 ,순환기내과
코로나 후유증  격리 해제 후   일   ,안녕하세요  코로나 격리 해제 된 지   일이 넘어가네요    잔기침은 계속 있고 어제부터 갑자기 불규칙적으로 가슴에서 두 근 한 번씩  거리는 증상이 있네요    이거 후유증 맞을까요  또 희한하게 운동 할 때는 증상이 아예 사라지네요   웬 종일 운동 할 수도 없고    오늘 대학병원가서 심장내과 진료 받았는데 심전도 확인 결과 부정맥은 아니라고 진단 받았어요   내일부터 정밀검사 하는데 너무 긴장되네요  ,순환기내과
뇌혈관 조영술 종류 및 비용,협심증 기타 혈관 관련 질병 의심으로 종합병윈  대힉병원  심장내과에서 입원하여 심징혈관 조영술 시술 받았고 그 외 여타 검사를 받았는데 아직 총체적 검사결과는 나오지 읺았습니다   그런데 저의 의심되는 질병은 심장혈관 질환일수도 있지만 뇌혈관 질환일수도 있습니다   그러나 제가 처음에 해당 질환과 진료부서를 잘 몰라 그냥 심장내과로 접수를 하였으니 심장내과 담당의는 심장내과 관련 혈관 질환과의 연관성만 찾으려 하십니다  물론  그 담당의로서는 당연한 것이겠지요   그러나  저는 담당 선생님 설득하여 뇌혈관 질환도 파악할수 있는 뇌혈관 조영술을 시술토록 부탁할것입니다     질문     심장혈관 조영술은 그냥  심장혈관 조영술  이라는 제목으로 관상동맥 등 심장 전체의 혈관을 파익할수 있는데   뇌혈관 조영술 은 뇌혈관이 여러가지이니 그에 따른 여러가지 조영술 중 해당되는 뇌혈관 조영술을 선택해서 시술해야 한다는 얘기도 있고 뇌혈관 조영술도 심장혈관 조영술처럼 그냥 뇌혈관 조영술 이라는 제목으로 여러가지 뇌혈관을 한꺼번에 파악한다 는 얘기도 있는데 어느게 맞는 말인지 부탁힙니다      뇌혈관 조영술 비용은 여러 혈관별 따로따로 조영술 시행한다면 각각의 조영술 대략 어느정도 비용인지  각각 조영술 아닌 한번에 모든 뇌혈관 파악한다면 얼마의 비용이 되는지 부탁드립니다     ,순환기내과
항응고제  개월복용후 중단,제가  년동안 종아리한쪽이 붓고 아파서  달전에 병원에서 검사하니 다리에 심부정맥혈전증으로 프라닥사를 처방받고 복용했습니다 그리고 몇일전에 다시 병원에서 검사하고 의사분이 이젠안해도될거같다며 처방을 안해주셨어요 근데 항응고제는 혈전이 더생성되지않게 막을뿐이고 이미생긴 혈전은 용해할수없잖아요 그럼 지금은  달전이랑 똑같은 상태아닌가요  약 괜히 먹었어요    먹지말껄,순환기내과
발바닥이 갑자기 전기 올른듯하게 따뜻해졌다가 싹 한 느낌이랑 다시돌아오는데 자주 이러는데 혈관이 잘못된건가여  ,발바닥이 갑자기 전기 올른듯하게 따뜻해졌다가 싹 한 느낌이랑 다시돌아오는데 자주 이러는데 혈관이 잘못된건가여  ,순환기내과
왜 기름진걸 먹거나 하면,혈관에 쌓이나요    기름진게 혈관에 쌓이는 과정 ,순환기내과
어지럽고  머리가 무겁고  자도 피곤해요 가끔 숨쉬기도 힘들고 머리도 둔통하게 아파요 처음에 빈혈이라 했는데 지금은 어지럼증을 느낄 정도에 빈혈,어지럽고  머리가 무겁고  자도 피곤해요 가끔 숨쉬기도 힘들고 머리도 둔통하게 아파요 처음에 빈혈이라 했는데 지금은 어지럼증을 느낄 정도에 빈혈이 아니래요 대체 왜 이러는걸까요  이런 증상이 나타난지 약  주정도 됐습니다 ,순환기내과
자율신경계이상 질문입니다 ,최근 심장내과가서 초음파 홀터 심전도 기립성검사 피검사 했는데 자율신경계 부교감신경이상으로 심장두근거림 박동수급격한증가의 원인이 되었다고 하시는데 혹시 설사 변비 식도염도 부교감신경이상으로 원인이 될수있나요   원인과 치료방법은 뭔가요  신경안정제와 인데놀정인가 그거 처방 받았습니다 ,순환기내과
뇌혈관 문의,뇌혈관은 보이지 안으니 혈관에 문제 있어 뇌졸증에 걸릴 위험이 있는지 모르고 보통 살잔아요  어느날 갑자기 뇌혈관 문제로 뇌졸증 중풍 같은게 일어날수 있쟌아요 그러니 뇌혈관이 어떤 상태인지  나라에서 무료로 하는 건강검진때에 혈관 상태 무료 검진 시행하면 좋은데 언제부터 할지요,순환기내과
  시간 홀터검사를 한다면  속도가 중요할까요 병원급 선택이 중요할까요 ,혼자 검색해보았을 때는 심계항진 또는 심방세동이 의심되는데요   아시다시피 부정맥이   시간 계속 있는 게 아니기 때문에   시간 홀터검사 등을 해야할 것 같습니다   홀터검사를 해야한다면 심장전문 의원만 가도 될까요 아니면 그래도 하는 김에 대학병원 예약하고 몇 주 기다리더라도 방문하는 게 좋을까요   속도가 중요할 지  병원 선택이 중요할 지 고민스러워서 문의드립니다   감사합니다 ,순환기내과
PSVT 심장초음파로 진단  시술여부 ,주말에    회 넘는 빈맥으로 응급실 내원하여  아데노신  mg맞고는 바로 괜찮아져서 퇴원은 했는데  PSVT의심되고 재발 가능성이 높다고 심장내과 외래진료 및 심장초음파 예약 잡고 왔습니다    궁금한건     PSVT는 발작성 빈맥이 있을때에만 증상이 있고 평상시에는 무증상인데   평상시 괜찮을때에도 심장초음파를 하면 PSVT로 진단이 가능한건가요       아직까지는 살면서 딱 한번 심한 빈맥증상이 있었는데  한번정도 있어도 심장초음파 후 부정맥이 확실하다면 바로 시술하게 될 수도 있나요      꼭 이 두가지 답변 부탁드립니다  감사합니다  ,순환기내과
혈관에 문제가 있는걸까요 ,몇일 전부터 오른발 엄지랑가락과 검지발가락 뿌리  사이 부근 안쪽에 움직일때마다 혈관이 튕기는  느낌이 들고 있습니다  이게 혈관이 맞는지 아닌지는 저도 잘모릅니다  겉으로 보면 아무 이상이 없거든요   좀더 정확한 위치를 설명 드리면 구글에서 통풍이라고 검색하면 엄지발가락 관절 쪽에 요산이 쌓이는 부분 에서 좀더 안쪽입니다  통증은 아니고 뭔가 혈관이 막힌 부분이 발이 움직일때 강제로 압력에 의해 피가 통과되면서  쩌릿한느낌  이라고 할까요    이런경우 어디서 진료를 받아봐야 할까요 ,순환기내과
라운드숄더,안녕하세요 유전적으로 프레임 좁은 한 학생입니다 고민이 있습니다  저는 몇년동안 덩치를 키우기 위해 쭉 운동을 해왔습니다   년 전 오른쪽 어깨 라운드숄더는 펴졌는데 왼쪽은 안 펴져서 시간이 지나면 펴지겠거니 했습니다  그러나  년이 지난 지금도 펴지지 않아서 어깨너비 비대칭이 심합니다 이거 어떻게 해야할까요 따로 교정 하는 병원이라도 있나요  라운드숄더에 좋다는 운동 스트레칭 다 해좠는데 효과 전혀 없습니다  자세는 원래 허리랑 어깨 펴고 다녔습니다 유전적으로 말려있는데 이제 병적으로 심각성을 느껴 질문 드립니다 답변 부탁드립니다,순환기내과
딜라트렌에스알캡슐 mg,스텐트시술후 딜라트렌정    mg을   일 복용후 현재는 딜라트렌에스알캡슐 mg을   일복용했는데 맥박이   회로 줄었는데 계속 복용해도 될까요  가끔씩         회로 나오는데 괜찮을까요  도움 부탁 드립니다 ,순환기내과
뇌동맥 색전술,한 사람들 술 먹을 경우 어떠한 일들이 일어나나요 ,순환기내과
혈압이 갑자기 높아서 혈압약한 알 복용했는데 이틀후 바로 정상 혈압으로 돌아왔는데 평상시 혈압이 높았다면 한 일 먹고 회복된다는것은 고혈압 이,혈압이 갑자기 높아서 혈압약한 알 복용했는데 이틀후 바로 정상 혈압으로 돌아왔는데 평상시 혈압이 높았다면 한 일 먹고 회복된다는것은 고혈압 이 없다는것 아닌가요 ,순환기내과
대장내시경 당일 혈압약복용,혈압약이 두종류에요  혈압강하제  사르핀정  가 있고  고혈압약  로벨리토정  이 있는데      이 두가지 약을 한꺼번에 먹어도 되나요  이 중 한가지약을 먹어야 하는지    ,순환기내과
발 핏줄 한번 봐주세요  ,저희 아버지 발인데요 혈관이랑 모세혈관 같은게 유난히 잘보여요 이거 뭐때문인가요    병명이 있나요   관련없거나 복사성글은 다 신고합니다,순환기내과
기저질환 환자 코로나 양성,제가 선천성 심장병 이라는 기저질환이 잇는데 코로나 확진이 되엇는데 병원에서는 아프면 웅급실울 가라고 하셧어요  지금 병원에 사야 할까요   ,순환기내과
혈압이       n 까지 올라갔습니다,  대 엄마가 엊그제 운동하다가 머리가 뻗치게 아파서 혈압을 재봤는데       n까지 올라갔고 맥박은   n까지 올라갔다고 합니다   원래 할머니도 고혈압이 좀 있으셔서 그런지 엄마도 고혈압 약 복용하다가 최근에 의사와 상담해서 끊었는데 이런 일이 생겨서 너무 놀래서 여쭤봅니다  오늘은 최대가    으로 올랐다고 하네요   이럴수가 있는건가요    병원을 빨리 가봐야하는건가요   너무너무 걱정이 됩니다    오빠가 군대간 이후로 밥도 잘 못드시고 한참 힘들어하셨는데 그 영향도 있었을까요   ,순환기내과
간 고형종괴 ,건강검진할때 복부초음파를 했는데 혈관종이 있다고 하여  개월에 한번씩 크기를 체크하고 있습니다  이번에도 복부초음파를 해보았는데 크기는 같은걸로 측정을 되었습니다  의사선생님께선 혈관종이니  개월에 한번씩 체크만 하면 된다고 하네여    그래도 되는건지 궁금합니다   ,순환기내과
코로나 결렸다가  주전에 격리해제했는데 같이사는 어머니가 밖에서 코로나를 걸려왔습니다  제가 다시 코로나에 걸릴수도있나요 ,약  주전 코로나 양성판정을 받고 자가격리 후  주일 정도가 지났습니다  그런데 어머니가 코로나에 걸려왔어요 요즘 하도 유행이다보니    격리해제 이후에도 어머니는 늘 괜찮았는데 집밖에서 옮아온거같은데 한번 코로나에 걸린사람도 다시 재감염이 되기도 하나요 ,순환기내과
다리 혈관종 요즘 심해지는데,지금 고 인데 제가 어릴때 부터 다리에 조금큰 혈관종을 갔고 태어났거든요 그래서   살 지금 까지 혈관종을 달고 살아요 지금은 무릎 뒤쪽에 혈관이 엄청 뭉쳐 있구 중학교때는 그래도 오래 걸으거나 운동 많이 하면 피가 쏠려 조금 불편한건 있었는데 갑자기  일전 부터 혈관종 쪽에 쥐가난 느낌이나서 뭔가 답답한 느낌이 들고요 위쪽에 모기 물린거 처럼 부은게 생겼는데 그것도 만지면 아프고 갑자기 이상 증세들이 일어납니다 그래서 수술을 이제 해야할거같은데 혈관종 수술 하면 생명에 위험이 가거나 수술을 해도 또 생기거나 막 수술 했는데 못걷거나 그럴수도 있나요     지금까지 괜찮다가 갑자기 이상해서 불안하네요,순환기내과
혈관뭉침 딱딱해요 ,팔에 혈관 뭉침 이 생긴지  년인데 없어지겠지 했는데 그대로 만지면 딱딱한채로 있고 요즘 자주 만지고 눌렀더니 색도 점점 파래지고 딱딱한 부위가 커졌어요 만지면 아프구요    병원 간다면 어디를 기여할까요  흉부외과 ,순환기내과
얼마전에 코로나 양성 판정을 받은 고등학생입니다   진짜 목이 너무 찢어질듯이 아프고 숨쉴때도 아파서 잠도 제대로 못자고 있어요    일차 입니,얼마전에 코로나 양성 판정을 받은 고등학생입니다   진짜 목이 너무 찢어질듯이 아프고 숨쉴때도 아파서 잠도 제대로 못자고 있어요    일차 입니다   약 원래 처방받은거에 다른 일반 인후통 약을 같이 먹어도 될까요    진짜 너무 아파요 아님 다시처방받아야 할까요,순환기내과
협심증약복용중단백질섭취,협심증약복용중인  대초반입니다단백질섭취를위해산양유단백질을섭취할려고하는데관찮을가요 전문가선생님들의답변부탁드립니다,순환기내과
고지혈증약을 먹으면 간수치가 상승합니다   어떻게 해야할까요 ,안녕하세요   제가 유전적인 요인으로 ldl 수치가 높아서 평생 고지혈증약을 먹어야 된다는 진단을 받았습니다   고지혈증약을 먹으면 간수치 ALT가 먹기전에는    인데  달 약을먹으니    까지 올라갔습니다    약을 끊고 얼마후 다시 피검사를 해보니 다시 정상으로 돌아왔습니다     달 먹어서  간수치가 이 정도 올라갔는데  장기간 먹을시 어떻게 될지 걱정입니다    약은 스타틴계열약을 먹었습니다    이럴 경우 어떻게 해야 하나요  ,순환기내과
머리에 쥐가 날때 따뜻한 물로 샤워,  살 남자입니다 기저질환은 비염과 콜린성 두드러기밖에 없습니다  오늘 맛동산 작은 봉지를 먹은 후 기름기가 많은 삼겹살을 한 주먹을 구워먹었더니  시간 이내에 머리에 쥐가 나기 시작했고  금방 사라졌습니다  손발이 좀 찹습니다   뜨거운 물에 손을 적셔봐도 금방 다시 손이 차가워지더라고요 속이 울렁거리거나 체한 건 아닌것 같은데 음식 문제일까요  기름기 때문에 혈관에 별로 좋지 않았던 걸까요   아니면 의심할만 큰 병이 다가오고있나요   좋은 답변 부탁드릴게요    의료진이면 더욱 감사드리겠습니다 ,순환기내과
목 오른쪽 혈관이 튀어나와 있어요 ,목 오른쪽 혈관이 튀어나와 있어요  매일 그렇지는 않고 튀어 나올때도있고  없을때도 있습니다  튀어나와 았을때는 목에 뻐근함도 있습니다  질병일까요 ,순환기내과
부정맥인가요,평소에 그냥 일반적으로 잘뛰다가 밤에 게임할떄가 되면 하루에 한번씩 크게 쿵뜁니다 아침이나 이럴떈 안그러구요 저녁에 꼭 게임할떄만 한번씩 뛰는거같아요 또 크게뛰면 같은날을 안그럽니다 부정맥인가요 아니면 그냥 긴장해서도 한번씩 뛰나요 ,순환기내과
어지러운 증상,원래 빈혈이 있었는데 오늘 아침에 어지러워서 딱 눈 떴는데 세상이 돌고있더라고요  눈 감아도 어지럽고 침대에서 일어나니까 괜찮아졌는데 나중에 확인해보니까 누울 때만 어지러운 증상이 나오는 것 같아요  왜이러는 걸까요,순환기내과
철분 수치관련 궁금한 점이 있습니다 ,안녕하세요 저는   대 남성입니다  최근 헌혈을 하려 하는데 철분수치가 낮아        헌혈이 거부됐어요    사실 당황스러운게    년 전쯤엔 헌혈 진짜 자주했는데도 이런 문제가 없었습니다  그런데    년 전쯤부터 철분이    정도라고 고기 생선 이런거 많이 먹으라고 듣고 올해들어서는 계속   이 나와서 헌혈을 못합니다   철분 부족하다는 소리 듣고 헌혈 벌써 반년넘게 못하고 있고 철분제도 따로 복용하고 있는데 이러니 좀 당황스러워요 철분제 사러간 약국에서도 남성분이 그러기 쉽지않다고 당혹스러워 하셨습니다   혹시 다른 문제가 있는걸까요  어디서 검사를 받을 수 있을까요 ,순환기내과
머리 박은적이 없는데 혹이 생겼어요,혹 생긴 부분이 며칠전부터 우리하고 아프긴 했는데 어제 만져보니까 혹처럼 부어올랐어요 가만히 있어도 살짝 아프고 만지면 진짜 아파요   이거 뭔가요    며칠전에 임파선쪽이 부었었는데 아직도 살짝 부음  이거랑 관련이 있을까요  ,순환기내과
