0,1,2
제가 부정맥환자인데 현재 사정상 시술이 불가능해서 나중에 해야하는데  또 빈맥이 오면 응급실로 오라고 하시는데     불러도되는 상황이 맞나요 ,제가 부정맥환자인데 현재 사정상 시술이 불가능해서 나중에 해야하는데  또 빈맥이 오면 응급실로 오라고 하시는데     불러도되는 상황이 맞나요  ,순환기내과
부정맥  단계 조언부탁드립니다,현재 판정받고  개월마다 검진만 받고 있는데 현재 만  세입니다   초등학교 입학전 수술하자고하는데 꼭 수술해야하나요      년마다 배터리 교체해야된다고하니 심히 걱정 됩니다 ,순환기내과
심전도 검사 해석 가능할까요   ,병원에서 검사하고 진단서랑 같이 첨부받은건데 정상인건지 궁금해서요  ,순환기내과
혈압약문의,한국 베링거인겔하잉 미카르디스정  미리 제일약품 텔미칸정  미리  남편이 텔미칸정  미리 년복용하고 미카르디스정   미리로 바꿨어요  왜냐면 혈압이올라서가아니라 우리가타지역으로이사를 해서 의사샘이바뀌어서요  근데혈압약은 막바꿔도돼나요  혈압이 높아져야만 바꾼다고 유튜브에서 들은거 같아서요  혈압은 약먹고   넘은적없고요  매일 번씩 잽니다  답변부탁드립니다   밤에자다가 몇번씩 깨서 소변을보는데 약 바꾼거랑 상관있나요  약바꾼지   일째입니다 ,순환기내과
저혈당 빈혈 기립성저혈압 ,  대 여자입니다  몇년전에 가끔가다  번씩 갑자기 일어서면 눈앞이 하얘지고 어지러움증이 온적이있는데  최근에 그 증상이 또 생겨서요  누워있다가 일어서는 순간 머리가 핑돌고 눈앞이 하얘졌습니다   초간  이건 기립성저혈압 증상이 맞는거 같은데요  또 한가지가 증상이 있습니다  약간 공복이거나 배고플때 갑자기 식은땀이 나면서 더워지고 정신이 없어지고 쓰러질거같습니다  무언가 먹어주면 증상은 사라집니다  이건 또 저혈당같은데 그럼 기립성저혈압 저혈당이 같이있는건가요  아니면 저혈당에 저 어지러운증상도 있나요  ,순환기내과
혈압        많이 안좋은가요   ,많이 높은건가요  ,순환기내과
당일 부스트샷 맥주를 먹었어요,오늘 부스트샷을 맞고 맥주    한잔을 먹었는데 괜찮겠죠  ,순환기내과
갑자기 심장 박동이 빨리 뛰는게 느껴짐,갑자기 심장 쿵쿵 박동이 느껴지고 한  초에서  초 가량 빨리 뛰다가 가만히 앉아잇으니까 정상으로 돌아왔습니다 나이는   살이고 체중이 좀 있습니다    에   정도입니다 최근에 혈압 쟀을때 고혈압 까지는 아니지만 좀 높게 나왔던것 같습니다 큰 문제가 있을까요  처음 겪은거고 잠깐 쿵쿵거렸습니다,순환기내과
심뇌혈관 질환도 검사결과   대,  대 국민건강검진  뭐 나이대비 위험도 나오는거  이거 걍 추측해서 나오는건가여  피검사해서 나오는건가여,순환기내과
남자 빈혈의심,건강검진 결과 혈색소가       g dL  나왔습니다   세 남자이고 의심질환 없음 기타에 빈혈관리 주의 적혀있고 의사는 별말 안했었는데 음식물 섭취만 관리하면 될까요    혹시 달리기 같은 거 금방 숨이 차는 것도 빈혈 때문일까요,순환기내과
심장 맥 빠름,맥도 빠르고 두근거림도 느껴져요 그래서 심장내과가서 운동부하검사 빼고 기본적인 검사와 심장초음파를 했지만 맥이 빠를뿐 이상은 없다 규칙적  리듬은 정상적이다 부정맥 아니다라는 소견을 받았지만 계속 심장이 빨리 뛰어서 걱정이예요 맥이 안정시       이고 좀만 움직여도    은 기본 넘구요 걸어다니거나 계단을 오르면    은 그냥 넘겨요 진짜 너무 빨리 뛰어서 문제예요  맥이 빠르다고 느껴지는게 아니라 진짜 빨리 뜁니다 손목에 맥 짚고 초재서 재봤는데 앉아있는데도    이 넘어요 부정맥이 아닌데 왜케 맥이 빨리 뛰는지 전혀 모르겠네요  ,순환기내과
피검사에서 CPK 수치가 높게나왔어요 ,만나이   세  남자 입니다  현재 복용중인약   갑상선항진증약 년째복용 하루 알 안티로이드정   고지혈증약  년째복용 하루 알 피타넥스정    이번에 건강검진 받았는데 심혈관기능이 안좋아서 내과 진료받으라고 나왔어요  딱히 몸에 이상은 업구요  코로나  차 주사 맞고   일 뒤에 건강검진받았는데 영향 있을수 있나요  모더나  차까지 맞았습니다    차때 심장쪽이 콕콕찌르는 증상이 있어서 이상신고 했었구요   차때는 심장쪽 증상은 없었고  온몸이 쑤시는듯 아팠었습니다  몸살처럼   이번 건강검진에서 이상 수치로 나온게     CPK        LDH       총 빌리루빈       직접빌리루빈       간접빌리루빈       이렇게  개 항목이 수치가 안좋게 나왔습니다    특히  CPK 가 너무 높게나왔어요    나머지는 모두 정상으로 나왔습니다    심전도  등등   회사 마치고 병원 가볼생각인데    좀 겁이 나네요     어디가 안좋은 걸까요 ,순환기내과
