0,1,2
목 혈관 튀어나옴,  세인 저희 어머니가 누워있는데 목에 혈관이 이렇게 툭튀어나와있네요 일어서있을때는 괜찮습니당 저번에 병원을 가보니 별거 아니라는 식으로 말하길래    그래도 걱정이 되네요다른 큰 병원을 가봐야할까요 ,순환기내과
검진결과지서맥,선생니먼저답변주셔서감사합니다 평상시는어지럼증이업는데앉았다일어나면한번씩어지럽습니다와그런걸가요,순환기내과
ABI 동맥경화 검사 결과,건강검진에서 결과가 사진과 같이 나왔는데요    세 여성이고  수치가 제 나이 치고는 이상하다고 해서 재검을 받아보라는데 많이 이상한건가요  이게 손목 발목 혈압으로 검사하던데 혹시 일시적으로 저런 결과가 나올 수도 있나요 ,순환기내과
    년생 만  세  남자로  월에 건보공단의 건강검진 결과 이상지질혈증 판정을 받았음   총콜레스테롤          미만    HDL  ,    년생 만  세  남자로  월에 건보공단의 건강검진 결과 이상지질혈증 판정을 받았음   총콜레스테롤          미만    HDL        이상    LDL          미만    중성지방          미만  약을 처방받을 수준인지 궁금합니다 ,순환기내과
저미주신경성맞나요 ,예전에 피뽑을때 쓰러졌었고 오늘 피뽑기전에 주사바늘보자 쓰러졌었었어요 귀뚫고도  번그랬고 네일도잠깐하다 제가모델해주다 언니들이 내손에피를냈거든요 첫번째는 수업도중 쓰러졌구요 두번짼 엎드려있다가 쓰러졌어요  이땐아에기억안나요 샘들이깨울때 난 누워있드라구요    백신 차까지맞앗는데 주사맞을땐 게안았어요 고딩때도 괜찮았어요 피뽑고했을때 저도 빈혈인줄알았는데 의사가 빈혈은아니래요      성인되고 주사공포증이 더심해졌어요 주사옛날부터무서워하긴했는데 쓰러질정돈아니었어요   대되고 처음쓰러져봤어요 미주신경성맞나요 ,순환기내과
밑에 해당되는 병좀 알려주세요,귀에서 이명소리 종종 나긴함 이번처럼 오래가지는 않음  귀 이명 들린 이후부터 머리 뒤지게 아픔 이명 들리는 것도 뒷통수 통증으로 시작  속    토할것 같음 허함 왼쪽 뒷목 심장 팔 다리  정전기 비슷무리한거 발생  마지막건 오늘      귀에서 피나온거 확인된 저녁에 발생  이빈후인과도 가봤고 약 복용중 이지만 귀 이명소리는 나아지지 않음 ,순환기내과
이거 부정맥 일까요 ,올해 중 인데 앉았다가 일어나면 심장통증과 어지럼증이 생깁니다 이거 부정맥인가요 아니면 다른거인가요  아주 천천히 일어나면 이런증상이 나타나진 않고 중간중간 갑자기 긴장되는 마음   이 들면서 심장이 빨리뜁니다,순환기내과
심장이 쿵 하며 어지러운 증상,안녕하세요 몇일전부터 움직일때마다 간헐적으로 심장이 쿵하고 떨어지는 느낌과 함께 어지럼증이 동반됩니다 피검사 갑상선 심혈관등 종합 검사를 했으나 모두 정상이었고 의사선생님 말로는 신경성 같다고 합니다 인터넷에 검색해보니 뇌졸중 초기증상일수도 있다는데 혹시 또다른 병도 있나요  지역건강보험시 뇌 mri등 검사 비용도 궁금합니다,순환기내과
부정맥 같은데 심전도 데이터 확인좀 부탁드려요,안녕하세요  가슴 두근거림 있어서   갤럭시 워치로 심전도 측정 했는데요  한번씩 두근  하고 쎄게 뛰어요   어제는 자다가 심장이 아파서 깼어요  큰 병원 예약은 해뒀는데  월   일 진료라서   지금 불안해서 질문 드려요,순환기내과
좌각차단 LBBB 에 대해 궁금합니다,워치에서 가끔 좌각차단의 파형과 비슷한 그래프가 보입니다 검색해보니 좌각차단에 대한 자료가 적어서 궁금해서 질문 올립니다  저는 최근 내과에서 초음파  피검사  엑스레이  심전도에서 심장의 크기와 근육두께 판막 모두 정상이라 하셨습니다 일반 심전도는 최근  회 정도 했는데 모두 정상이고    시간 홀터에서는 각차단에 대한 소견은 없었지만 심실조기탈분극이란 진단만 받았는데 워치에서 왜 이렇게 나오는지 모르겠네요  심장이 정상이고 가끔 워치로 보이는 좌각차단은 걱정안해도 될까요 ,순환기내과
