0,1,2
척추관절염 강직성 척추염 진단 받고 엔브렐 주사랑 낙소졸 최근에 쎄레브렉스에서 바꿈 을 복용하고 있습니다 현재 갓슴살 됐는데 이제 술을 먹고나서,척추관절염 강직성 척추염 진단 받고 엔브렐 주사랑 낙소졸 최근에 쎄레브렉스에서 바꿈 을 복용하고 있습니다 현재 갓슴살 됐는데 이제 술을 먹고나서 통증이 안 가라 앉는데 술을 먹어도 되나요  약속이 몇개 잡혀있는데 많이는 안 마시고    병 정도만 먹는것도 안되나요 ,류마티스내과
통풍 진단 후 붓기,  년   월  일 토  자고 일어나서 발목에 붓고 열감이 발생 통증은 별로 없었습니다   그날 오후 동네 정형외과 방문 하여 피 검사후 통풍 진단을 받음 요산      정형외과에서 콜킨  일치    일치 요산 수치 저하 약물 처방을 받음  콜킨  일 먹고 붓기가 빠져서 다시 요산수치 저하 약물  일 처방받음   이 후에 수치 저하 약물을 다 먹은  일날 저녁에 발 뒷꿈치   안쪽 복숭아뼈   아킬레스건 쪽에 심한 통증이 발생  아침 일찍 가까운 대학 병원 류마티스 과에 방문 하여 전 병원에서 진단한 약과 처방전을 보여드림  따로 피검사나 다른 검사는 하지 않고 의사 선생님 소견으로 통풍이 맞는거 같다 요산 수치 저하가 있으면 통증이 다시 올수도 있다 는 말을 듣고 대학병원에서 콜킨  일치 처방 받아 일주일치는 먹고 나머지 약은 통증이 생기면 먹으라는 말씀을 듣고 왔습니다  현재   년  월 일 화  지금까지 일주일치를 먹었고 통증은 복숭아뼈 뒷쪽으로 죽겠다 정도가 아닌 아 거슬린다 정도입니다 또한 붓기가 빠지지 않고 있습니다  이럴 경우 다시 병원을 가서 처방을 받아야 하나요   술 일년에 한번 먹을까 말까 합니다  또한 평소에 식사는 운동 한다고 닭가슴살 먹고 운동만 했습니다  통풍 진단 후 운동은 하지도 못하며 식사에 풀때기랑 밥 통풍에 안좋다는 음식은 최대한 피해 먹고있습니다,류마티스내과
통풍 증상이 맞을까요 ,안녕하세요  나이는   세 남성입니다    개월 전쯤에 엄지발가락 첫째마디가 붓고 구부리면 아파서  소염제를 먹었는데  통증은 거의 사라졌는데 해당 부위를 손으로 세게 구부리거나 누르면 아픈게 남아있더라구요  병원에 가보니 요산수치가    이고  염증수치도 있다고 통풍일 가능성이 높다고 하네요    근데 통풍발작 증상처럼 엄청 아픈적도 없고 살짝 아픈게  개월동안 이어지는데 그런 통풍도 있을까요    또 정형외가를 갔는데 의사쌤이 별로 큰문제 아니라는식으로 진료를 보셔서요   통풍은 엄청 안좋은 질병으로 알고있는데 그렇게 진료를 보시니 믿음도 떨어지고    류마티스내과를 찾아서 다시한번 진료를 받아보는 것이 좋을까요   고민이 많아지네요   ,류마티스내과
강직성척추염 검사,한달가량 자다가 깨고 일어나면 등통증이 있는데   분만 활동하면 싹 좋아져요    그래서 강직성척추염 류마티스내과에서 검사를 했습니다 피검사 엑스레이 했는데  피검사 결과 염증은 없고 유전자는 나왔다고 하더라구요 근데 mri를 봐야한다고 확답은 못 하던데  저는 몸은 다 말짱하고 아침에 등만 아픈데  척수염이 아닐수 있나요   엠알아이 꼭 찍어봐야겠죠  ,류마티스내과
통풍발작 질문,통풍이 온지 어언    년   약은 꾸준히 먹지만  식단조절을 하지 않아서   년에    회정도 발작이와서 아픈데  이럴때 급성통풍약을 먹고있는데요   이렇게 갑자기 아플때  일정도 굶고있는데  뭐라도 좀 먹는게 나을까요  일정도 굶는게 나을까요   모든 음식에 퓨린성분이있다하여 굶는건데 어떻게하는게 좀 더 나을까요  먹성이 보통이아니라 식단조절은 못하겠어요   ,류마티스내과
고혈압 갑상선약 복용중입니다  왼쪽부신 적출도 했구요  강직성척추염으로 심포니주사제  주마다 맞고있고요    코로나백신 접종해야 할까요  담당의,고혈압 갑상선약 복용중입니다  왼쪽부신 적출도 했구요  강직성척추염으로 심포니주사제  주마다 맞고있고요    코로나백신 접종해야 할까요  담당의는 꼭 맞아라 맞지마라 답을 애매하게 하셔서   ,류마티스내과
무릎 뒤쪽 통증,이런적이 없었는데 자고 일어나니 급격한 통증이 있습니다  무릎 뒤쪽으로 접히는 부분에 통증이 있는데 이런경우 어떤걸까요  평소에 통풍 발작도 가끔씩 있어서 혹시 통풍일지도 의심이 갑니다  이런경우에 정형외과에가서 사진을 찍어보는게 좋을까요  통풍 진료 다니는 병원에 가는게 좋을까요 ,류마티스내과
베체트병 의증인데 증상이 너무 애매합니다,베체트병 증상에는 재발성 입안 궤양  성기궤양  피부병변  눈의 염증  가지가 주요 증상인걸로 알고있는데요  가지 모두 가지고 있습니다   근데 재발성 아프타성 구내염은 문제가 없는데 성기궤양은 통증이 없고 엄청 조그마한 뽀루지 정도입니다   그리고 피부 병변 또한 심하지 않고 뾰루지 몇개 나고 알레르기성 피부염이 나타나는 정도이고 눈의 염증도 포도막염이 아닌 결막염이 있습니다   그래서  가지 다 전부 증상을 가지고 있는데  가지가 베체트병으로 인한것인지 아닌지를 병원에서 확신할수가 없다고 합니다    HLA B   검사는 음성인데요 이걸 어떻게 해야할지 모르겠습니다    한달 뒤에 와서 피검사를 한번 더 해보자는데 종합병원이라 비용에 부담도 너무 심한데 확실히 아니다 아니면 맞다라고 진단 내릴수 있는 방법은 없는건가요 ,류마티스내과
류마티스 관절염 합병증,안녕하세요 다름이 아니라 저희 어머님께서 류마티스 관절염이라고 병원에서 진단을 받으셨는데 지금 약물치료를 계속 하고 계시는데 약물 치료를 해도 합병증이 올 수도 있나요 ,류마티스내과
통풍은 치료가 안될까요 ,요산 수치가    정도 나와서 통풍 진단을 받은이력이있습니다  어려서부터 무전여행 및 축구를 즐겨서 병원에서는  발목관절이   대 노인보다 안좋다고하는데  걷는것도 많이 두려운상태입니다   먹는걸 좋아해서 무게도 많이 나가구요     식습관 조절밖에 없을까요 ,류마티스내과
