0,1,2
왼쪽 귀 이명인 것 같은데 좀 특이해요,설명하기 참 어려운데 조금이라도 자극적인    큰 소리가 들릴때마다 귀가 두근 대는것같아요  바스락 두근   대는 느낌이랄까    주정도 됐는데 계속 그러고요   정도의 차이가 있어요  언제는 진짜 미쳐버릴 것 같고 언제는 또 그냥 참을만해요  책상에 컵을 내려놓거나 과자 봉지 바스락 소리가 들리면 증상이 나타나는 정도로 발생 장벽이    낮아요   언제는 심장박동에 맞춰서 두근거리기도 하고 또 갑자기 멈추고   기준을 모르겠어요  귀도 먹먹하고 이제는 깊숙하게 은은히 아픈 느낌도 들어요  두통도 매일 오고요   이비인후과를 며칠전에 갔는데 청력검사도 그냥 정상이고   피곤해서 그런거다 하셔서 약 처방받고 푹 쉬었는데도 계속 이러네요   약은 효과를 모르겠고   어떤 이명인가요  이명은 흔하니까 다른 병의 증상은 아니겠죠  아무리 찾아봐도 저랑 비슷한 증상을 가지신 분을 못 찾겠어서 여쭤봅니다  ,이비인후과
돌발성 난청,제가 운동을 하는데 숨 찬 상태로 물 마시다가 왼쪽 귀가 먹먹해졌거든요 그래서   분    분  되도록 안풀린상태라 혹시 몰라서 병원갔더니 외이에는 아무런 문제가 없어서 청력검사를 했습니다 근데 먹먹한 상태로 청력검사를 했단 말이에요   그래서 보니까 청력이 떨어졌다고 하면서 돌발성 난청인 것 같다고 말씀하시는데 먹먹한 상태로 검사하면 당연히 덜 들리지 않을까요  그리고 제가 검사하는 도중에 귀가 뻥 뚫렸단 말이에요 그래서 괜찮아진 것 같은데    먹먹한 증상 외에는 아무것도 없었고   사실 제가 원래 왼쪽 귀가 살짝 덜 들렸는데 이어폰 낄 때만 소리가 살짝 작게 들리고 일상생활에는 전혀 지장이 없어요 이게 의사의 오진인건지 아님 맞는건지 잘 모르겠네요 혹시 몰라서 유튜브에 있는 청력검사 했을 때 잘 들렸고요 아님 다른 병원가서 봐야할까요 ,이비인후과
이거 편도결석 인가요 ,안녕하세요 몇주전에 켁켁 하다가 입 안에서 노랗고 조그마난 것이 나왔는데요  그때는 그냥 제가 옥수수를 먹었어서 그런가보다 하고 넘겼는데 며칠전에 또 똑같은게 나왔어요  혹시나 해서 편도결석인가 싶어서 검색하니까 증상도 딱 들어맞고 그렇더라구요    생각해보니까 요새 입 냄새도 많이 심해진거 같구    목도 답답하고 제가 비염도 있거든요    귀 뒤도 가끔씩 이상한 느낌들고 이거 편도결석 맞을까요  목도 자주 아프구요,이비인후과
PCR검사,며칠 전부터 열도 나도 목도 칼칼해서 자가검사 해보면 음성이 나오는데 이런 경우에도 pcr 받을 수 있나요 ,이비인후과
알레르기성 비염,작년부터인가 이유없이 콧물이 물처럼 흐르는 증상이 있었는데  개월 전부터는 콧물이 더 심해져서 실내에 있으면 콧물을 안닦으면 물처럼 뚝뚝 떨어지거나 자꾸 흐르는데 생활습관병과 관련이 있는건가요   운동을 거의 안해서 몸이 약해져서 그런 것일까요 아님 우울감 같은 마음의 병도 이런 증상과 밀접한 연관이 있는 걸까요  불과 몇 달 전까지만해도 우울감으로 힘들었었거든요  지금은 잘 이겨내고 다시 긍정적으로 지내고 있는데 이것과도 알레르기성 비염이 연관이 있는지 궁금합니다  어떤 면역치료가 가장 효과적일지도 추천부탁드립니다 ,이비인후과
비밸브 협착증  비중격 만곡증 있는건가요  CT 첨부,있는건가요   요즘 숨쉬기가 힘들긴하더라구요 안쪽 깊숙히 뭔가 막힌 기분이랑 부은 느낌이 들어서 비강호흡이 좀 힘들고  의식적으로 숨을 크게 크게 셔야 괜찮더라구요     잘때도 진짜 너무 힘들어요 ,이비인후과
그냥 이비인후과에서 귀청소 해달라고 하면 해주나요 ,요즘 귀가 많이 좀 답답   한데 제가 직접 파도 시원한지 잘모르겠고 계속 귀 안에 남아있는 거 같애서 남이 파줬으면 하는 마음이 큰데 이빈인후과 아무데나 가도 다 귀청소 해주나요  가서 그냥 귀청소하러 왔다고 하면 되나요  아님 귀가 간지러워서 왔다고 해야하나요 ,이비인후과
오른쪽 귀에서 달그락 거리는 소리가 나요,달그락 거린다 해야되나  어제부터 갑자기 그랬는데 이걸 뭐라 설명해야할진 모르겠지만 좀 표현이 그런데 슈팅스타 먹으면 입에서 타닥 거리잖아요 뭔가 귀에서 그것 비슷한 소리가 나요 뭔가 귀지가 차서 부딪히는 소리 같기도 하면서 벌레가 있는 것 같아 너무 불안한데 어카죠    귀 안 판지 좀 오래 되긴 했는데 어쩌죠,이비인후과
자고일어나니까 귀먹먹함,목요일쯤부터 침삼키면 귀가 아팠는데 어제까진 귀 아프기만 했거든요 근데 오늘 아침에 자고일어나니까 왼쪽귀만 먹먹한 느낌이에요 말하면 한쪽귀에서만 들리는 느낌    밤에 왼쪽귀에 이어폰끼고 영상보다 자긴 했는데 오른쪽귀도 침대에서 끼고 있긴 했거든요 왜 왼쪽귀만 이런걸까요 침삼키면 귀아픈건 아직도 그래요 이비인후과를 가봐야할까요    근데 오늘 일요일이라 병원들이 다 휴무라  ,이비인후과
코로나 일까요 ,어제 아침에 약간 몸이 으슬으슬 하길래 키트 학교에서 받은걸햇거든요   그때는 음성이었는데 갑자기 몸이 오후부터 아프더니 몸살 난것처럼 아파요    밥맛도없고 속도 안 좋고 배도 아프고 목도 조금 간질간질거려요 가래도 끼고 약간 부은느낌     열도 방금 재보니     도입니다    학교 학원 집 루트만 다녔는데    키트 사서 해보는게 맞겠죠   ,이비인후과
