0,1,2
편도 많이 부은건가요  ,사진봐주세요   ,이비인후과
코로나 몸살  ,근 일주일간 나간적이없는데 어제 자고일어나까 코막힘 미열목 붓는 현상이 점차나타났습니다 어제 자가진단 키트도 음성 나왔구요    어제 잘때 종합감기약먹고 오늘 자고일어나니까 미열도 아니고 고열도아닌상태고 코는 막힌게없어졌고 못붓기도 조금나아졌고 재채기 아주가끔합니다   코로나 일까요  호흡에 문제없고 오한 설사 증상 없었습니다,이비인후과
목이 칼칼해요,목은 안아픈데 목이 칼칼해요   그리고 전에 이빨 틈에 음식물 껴서 금으로 때웠는데 이쑤시개로 금으로 때운쪽 쑤시다가 목으로 넘어간거 같은데 이거랑은 상관 없나요 ,이비인후과
코로나 아닐까요 저 ,수요일에 사촌언니만났는데 당일부터 인후통 증상 호소하더니 다음날 두줄나와서 확진받았는데 밥먹고 집에서 같이 있었거든요 마스크 벗고요 제가 안걸리는개 신기한데  저도 목욜부터 인후통 몸살기운있어서 금요일에 신속 토요일에 자가 오늘 신속했는데 다음성이라 오늘 pcr 받았어요 약먹어도 안괜찮아져서 백퍼 양성인줄 알았는데 저 잠복기 지났으니 음성일까요 ,이비인후과
귀 먹먹할때,오늘 학교에서 친구가 손으로 귀를 쳤는데 별로 아프지도 않았고 쎄지도 않았는데 갑자기 삐 거리면서 귀가 먹먹 해 졌어요 몇시간 지나면 돌아오는줄 알았는데 아직도 먹먹해서 답답해요 계속 이상태로 다녀야 되나요  막 귀 잘못되고 그런건 아니죠 ,이비인후과
부비동염 치료방범,제가 어렸을때 축농증이 심해서그런데 그때당시에는 시술이나 약치료로 거이다 나은상태로 지냇지만 시간이지날수록 감기만 걸리면 또 걸리는증상이 생기더라구요 이럴때는 어떻게하는게 좋나요 ,이비인후과
귀에서 이명이 들려요,중학생인데요  한    년 좀 넘게 거의 일주일마다는 들리는데 일반적인 원인이 뭔가요 스트레스와도 관련이 있나요 ,이비인후과
귀쪽어지러움,안녕하세요    어제부턴가  귀쪽이 좀 찌릿한느낌이들어서요     좀 귀쪽이 어지럽달까    약간 그런느낌이에요 왼쪽귀는아닌데 오른쪽귀가 그래요 오른쪽귀에서 위쪽부분 이 그럽니다    귀 관련된건 에이블리에서 산n천원 귀걸이    근데 이건 몇달째끼고있었는데 문제 없었어요   혹시나해서 빼니까 아무일도 안일어났습니다     좀 의심되는건 에어팟  때문인거같은데요    제가 노래를 좋아해서 요즘 노래를 좀 자주 들었어요  거의 에어팟과 맨날 살앗습니다    근데 옛날에도 계속 꼽고있었는데 이런적은없었고요 요즘엔 자기전에 노래를   분  정도 더 듣고자는데 이거 때문인걸까요     이거 왜 이런거죠  ,이비인후과
이석증 증상,제가 얼마 전에 귀연골을 빼서 코수술을 한 이후로 연골을 뺀 쪽 귀에 이석증이 생겼는데요  연골을 빼면 귀가 지지를 잘 못해서 이석증이 생길 수 있나요  그리고 이석증이 생긴 이후로 그 쪽 귀에 손가락을 조금만 넣어도 귀 속이 아프고 귀 안쪽이 좁아진 느낌 이예요  그 쪽 귀에서 소리도 많이 나구요  이석증 걸리면 원래 이런가요   ,이비인후과
이비인후과에 가도 되는지요   ,이전에 코부비동염 때문에 치료받다가 괜찮을 줄 알고  주 다니다가 안 다녔는데  증상이 같은건가 싶어서요  지금 목에 가래낀건  일정도에 오늘 목구멍이어제보다 아파요  오른쪽 목구멍만 아파요  코도 오늘 막히기 시작했는데 오른쪽 코만 막혔어요  열없고기침없어요 아직 두통은 없어요  침삼킬 땐 괜찮은거같아요 중이염인지 오른쪽귀도 간지러워요  ,이비인후과
비염 알레르기 검사와 후각 검사,비중격만곡증으로 비염이 생겼는데요   다행히 수술을 통해 비염이 나아졌지만 여전히 코막힘이 심합니다   후각 또한 심하게 감퇴되어 냄새를 거의 맡지 못 합니다   저희 동네에 이비인후과에 내원하여 비염 원인 검사와 후각 검사를 받을 수 있는지  있다면 비용은 얼마나 되는지 궁금하고요   의료수급자라서 보험이 되는지도 궁금합니다   답변 달아주시면 감사하겠습니다 ,이비인후과
비중격 만곡증 수술,사진처럼 심한건 아니지만 저 모양으로 휘었는데 수술 하기 힘든 종류인가요 아니면 일반적인건가요  수술 하기 힘들게 휜게 있다고 들어서요,이비인후과
