0,1,2
발목 염좌 재활 운둥,발목 삐고  주 지났는데 아직 붓기와 통증이 약간 남아있습니다  보존성 운동을 하면 더 빨리 낫는 다는데 지금 해도 괜찮은 건가요 ,운동치료
이런 몸 만드려면 운동루틴 어떻게 해야하나요,사진같은 몸 만들고 싶은데 운동루틴 어림잡아 어떻게 하는게 좋고 기간은 어느정도 될까요   지금       이고 킥복싱 배우고 있는데 킥복싱장에 제너럴라인 멀티스미스머신으로 웨이트 입문했는데 자세같은건 코치님한테 물어보면 되니까 어떤 루틴으로 어떤 운동하면 되고 몇년 정도 걸릴지 정보 얻을 수 있을까요  ,운동치료
운동후 이두 힘빠짐과 저림 증상,운동 후에 이두가 엄청 저리듯 아프면서 오른쪽 팔에 아에 힘이 안들어갑니다 평소에 운동은 주짓수를 하고 절대 관절기에 걸려서 다친 증상은 아닌듯 합니다 제일 의심되는건 주짓수 후에 팔굽혀펴기를 하는데 이상하게 이두가 자극 되는 걸 느꼈습니다 운동은 지금 한 달 가량 쉬었는데 뭔가 불안해서 운동은 안나가고 있고요 평상시에는 괜찮습니다 대체 어떻게 치료가 가능한거죠 ,운동치료
운동학원 추천,초 이구요  몸무게는 안늘어나는데 자꾸 살만늘어나서 학원좀 다니려구요  추천부탁드립니다 ,운동치료
뒤쪽 햄스트링 붓기 멍,제가 태권도를 하고있는데 왼쪽 햄스트링 부상으로 한동안 무리한 다리찢기는 안하고 근력운동 위주로만 했어요   그러다가 갑자기 오른쪽 햄스트링이 아프기 시작하더니 왼쪽과 차이날정도로 부어올랐고  아픈데도 불구하고 그냥 참으면서 적당한 다리찢기와 근력운동을 해줬어요   주정도 지난 지금은 붓기가 많이 가라앉은 상태이고      멍이 들어있네요   멍든건 이전에 확인을 안했었는데 이 날 바지 갈아입으면서 처음 봤어용    햄스트링에 멍이 들면 무조건 파열된 경우인가요  ,운동치료
상부승모근 늘리는법,상부승모근 늘리는 방법이 뭔가요,운동치료
힙딥운동 잘못하면,제가 힙딥운동을 영상보고 자주 했는데 오른쪽을 위주로 더 했어요 근데 왼쪽보다 오른쪽 힙딥이 눈에 보이게 더 악화 된거같아요        올바른자세로 못해서 그런가용    운동 홈트 힙딥운동 헬스,운동치료
오른쪽 다리 근육이 아파요,아픈 건 일주일 쯤 된 것 같구요   상체를 앞으로 숙일때나 다리 들어올렸을 때 아프고 걸을때도 살짝 불편해요 왜 이런지 알 수 있을까요 ,운동치료
삼두근 건염 마사지법,삼두근건염이라서 마사지 하려는데 삼두근 근육방향대로 안쪽에서 바깥쪽으로 손으로 눌러서 마사지 해도 좋을까요 ,운동치료
뱃살 빼는데 도움 좀 주세요,코로나로 인해 막 먹다보니   몸무게와 함께 뱃살이 쭉 늘었어요 가장 불편한 게 뱃살이 바지에 걸리다보니 쫄려서 너무 불편하고 아프더라고요  그래서 식단도 조절해 보려 했지만   하다가 계속 외식을 하던 배달음식을 먹던 이렇게 되더라고요   너무 스트레스 받고 짜증나서 미쳐버리겠어요   운동은 하다가 너무 힘들고 짜증나서 중간에 쉬어버리고   안 하고   상의에 가려지는 허벅지 윗쪽  살과 뱃살이 정말 찌는 편 이라 그냥 보면 살이 안 쪄보여요 안 보이는 곳에만 살이 몰아서 찌거든요   정말 뱃살 빼게 좀 도와주세요  뱃살이 옆구리도 나왔고 아랫뱃살이 좀 많이 나왔어요 바지 입으면 당연히 튀어나와요    현재 키     몸무게     ,운동치료
