0,1,2
다발성 신경섬유종,다발성 신경섬유종이라 하더라도 제게수술을 받으면 더 이상 자라지 못하는데 있어 효과를 볼 수가 있나요  ,신경외과
데드할때 팔꿈치가 아파요,데드 할때 허리 중립도 완전히 지키면서 최대한 조심조심히 하고 있는데 바를 내려 놓으면 팔꿈치가 아픕니다 왜 그런진 모르겠는데 다들 데드 할때는 허리 통증만 느껴지고 팔꿈치는 안느껴진다 하니 답답해요 왜 그런지 좀 알려주세요 무게는 보통        으로 진행합니다 ,신경외과
꿰맨부분 단단한 느낌, 월 초에 눈 옆 윗 광대를 여섯 바늘 정도 꿰맸는데요 병원에서 수술하고 실밥도 뽑고 잘 아물었다고 해서 피부 재생되는 흉터 반창고 붙이고 생활 중인데요 잠 잘때 상처난 쪽으로 누워 자면 다음날 꿰맨 부분이 붓도 만지면 살짝 멍든것 처럼 아픈데 왜 그런건지 알 수 있을 까요  그리고 꿰맨 부분을 만지면 아직도 단단하고 울퉁불퉁한데 이것도 시간이 지나면 괜찮아 질까요  그리고 가렵거나 아프진 않은데 캘로이드 일수도 있나요 ,신경외과
아침에 허리를 굽혀 머리를 씻다가 허리를 삐끗 했습니다   급성요추염좌  라는 질환인데  손목과 발목에만  침을 놓더군요  이전에는 어깨 근육통,아침에 허리를 굽혀 머리를 씻다가 허리를 삐끗 했습니다   급성요추염좌  라는 질환인데  손목과 발목에만  침을 놓더군요  이전에는 어깨 근육통이 있을때도 손목과 발목에만 침을 놓더라고요  정상적인 침술이 맞는지요  몸이 더 망가진 기분입니다 ,신경외과
허벅지 통증,거의  달전부터 무릎뒤 근육부터 햄스트링까지 근육이 너무 당깁니다  양쪽 다 그런것도 아니고 왼쪽다리만 심하게 아픕니다  체대입시를 했었고 실기종목중에 유연성이 있는 학교를 지망해서 유연성이 잘나왔는데 현재 왼쪽다리는 허리를 구부리기만 해도 너무 아파서 운동을 하기가 힘들정도입니다  다리가 아팠던 시기에 무릎인대를 살짝 다친적이 있었는데 그것과 관련이 있는 것 일까요  계속 폼롤러도 해보고 유튜브보면서 풀어봤는데 효과가 없습니다  만져보면 동글동글하게 덩어리가 잡히고 멍을 누르는것처럼 통증이 지속됩니다  근육통이 있을때는 아프더라도 천천히 늘리면서 풀었는데 지금은 늘리려고 하면 끊어지거나 찢어질것처럼 아파서 고민입니다  혹시 이 증상이 무엇이고 병원에 가봐야 할 일인지 궁금합니다 ,신경외과
오른쪽 갈비뼈 바로 아래통증,중학생인데요 오늘 갑자기 오른쪽 갈비뼈바로 아래가 기분나쁘게 땡기듯이 아퍼요 막 엄청 아픈건 아니고 조금 그냥 신경쓰이는 그럼 느낌이예요 왜이러는거죠   아까 배가 아팠는데 지금은 괜찮아 졌어요 근데 이번에는 또 오른쪽 갈비뼈바로 아래가 땡기고 약간 쑤씨듯이 아픕니다  답변부탁드릴게요 ,신경외과
온몸에 파란핏줄이 너무 선명하게보입니다,  살 현재 수유를 하고있습니다 씻을때 마음이급해서 거울을 제대로 보질 못했는데 오늘 우연찮게 보니 상반신이 푸른핏줄이 심하게 보이더라구요 놀랄정도로 보이네요 핏줄도 약간 튀어나와있구요 건강상 문제가 있을까요  병원에 가봐야하나요  가려면 어느과에 가야될까요 좀 심각하게 핏줄이 퍼져있고 한번씩 팔이 저려서 안들릴때도있고 다리도 걸을때 정강이쪽이라고 해야하나  그쪽 뼈가 욱신거릴때도있습니다 온 몸에 멍도 잘들어요 살짝부딪혀도 멍이들어요 어릴때부터 빈혈도 있었습니다,신경외과
거의 전신이 저린 느낌이있는데 손목터널증후군인가요 ,손발이 주로 저리고 밤이 되면 더 심해지면서 전신이 저립니다 얼굴까지도요,신경외과
낮에 팔 베고잔후 팔이 머리에 눌려 통증이 시작됐는데 도저히 나을 기미가 안보입니다,낮에 책상에서 왼쪽팔을 베고 잤는데 척골신경이 눌린것 같습니다 팔 안쪽과 그 라인이 손가락까지 쭉 통증이 엄청 심한데 특히 머리가 닿았던 전완근쪽이 제일 아픕니다    시간정도가 지났는데도 전혀 나을 기미가 안보입니다  겉으로는 잘 드러나지 않는데 계속 방치하면 문제생기지않을까 하여 질문드립니다,신경외과
발목 저림 뻑뻑 통증,증상이 나타난지는 조금지났습니다   처음에는 조금 저리는가 싶더니 발을 손의힘없이 발목힘으로 돌리면 발목쪽에 뭐가 낀거처럼 뻑뻑하게 돌아가는느낌입니다  위 뻑뻑한느낌은 글쓴이 손목터널증후군 수술경험있으며 그 때와 증상이비슷함   항상 오래걸은것마냥 발목이 저리고 뻑뻑하고 복숭아뼈과 발꿈치사이쪽과 발바닥을 주무르면 통증이있습니다  왜 이러는걸까요 나날이 하루하루지날수록 느끼지못했던 위 증상들이 점점 심해집니다  병원방문해야할까요  참고로 글쓴이직업은 소상공인이며 술집프랜차이즈 운영중입니다 오래 서있고 많이 걷는 생활 ,신경외과
오른쪽 머리 눈 아픔,   울렁거림   눈알 빠질듯한 고통   뒷골 당기고  뒷목이 뻣뻣함   승모근이 굳어서 아픔   가끔 오른쪽 명치     통증있음    오른쪽 머리 오른쪽 눈만 아픔 왜일까요   진짜 머리도 너무 아프고 힘들어요  ,신경외과
아킬레스건 통증,발목 부상으로 인하여 취미로 하던 웨이트를 두 달 간 못하게 되었습니다  지금은 발목 상태가 완화되어 다시 운동을 시작한 상태구요  오늘 날짜 기준으로  일 전  오랜만에 하는 하체라 그런가 컨디션이 좋아서 좀 과하게 운동을 했었습니다   당연하게 알은 뱄고 시간이 지나면서 풀리기 시작했습니다  근데 이틀 전부터 계속 아킬레스 쪽이 저리고  전기가 통한 거처럼 찌릿한 통증이 느껴집니다   병원을 가야 할지 방치를 해야 할지 잘 모르겠네요   한 번도 이런 적 없었던 거 같은데 왜 이러는 걸까요   ,신경외과
코로나 검사 거부,가족중 한명이 코로나 걸렸음에도 임시 선별소 검사를 거부하는데 이런 경우에는 어떻게 해야 할까요  확실하게 열 나고 기침하고 진단키드에도 양성 나왔습니다 코로나 걸렸을때 자가격리와 병원에서 격리하게 되는 기준이 뭔가요 ,신경외과
수험생 목 통증,한 한 달 전부터 목이 뻐근하더니 목을 약간 숙이고 만져보면 목 뼈가 두드러지게 튀어나와있고 며칠 전에는 두통도 있었습니다    승모근 쪽도 아프고 그러네요 이럴 땐 어느 병원을 가야하죠 ,신경외과
불균형 교정 하려면 어디 가야할까요 ,웨이트하면서 골반과 어깨 불균형이 눈에 띄게 있는걸 알게 되었는데 필라테스나 정형외과 말고 교정할수있는 곳이 아디일까요   ,신경외과
허리가 찌릿하면 못일어나겠어요,그냥 평소대로 뒤척이면서 핸드폰을 하는데 갑자기 찌릿하더니 왼쪽에 통증이 오면서 못일어나고 있는데 괜찮나요     일어나려고하면 땡기듯이 찌릿하면서 아프고 다리도 못올리겠어요 ,신경외과
뇌수막종 mri 건강보험 적용  산정특례 등록 가능한지 궁금합니다 ,안녕하세요  작년  월에 머리 mri를 찍었다가 뇌수막종이 있다고 들었습니다         지식인 검색해서 읽어보니 무증상에 크기가 작을 경우 수술이나 치료 없이 추적검사로     개월에 한 번씩 MRI 찍는다고 하던데 이 경우도 MRI 촬영 시 건강보험 혜택 받을 수 있을까요      수술이나 방사선치료 없이 경과관찰 중인데 산정특례 등록이 될까요   시간 내 주셔서 감사합니다 ,신경외과
안녕하세요 의사선생님,MRI사진인데요,신경외과
머리 박음,수도꼭지에서 나오는 물로 머리 감다가 고개 확 들면서 물 나오는 곳에 머리를 콱 받고 그 이후로 박은 곳이 아프고 계속 박은 곳이 띵 머리 아프고 걸어 다닐 때도 띵 머리 아프고 만지면 띵 머리 아프고 하루 종일 띵 머리 아프고 다음 날은 거의 안 아픈데 괜찮겠죠  박았을 때는  분 동안 다른 세상 가서 있는 줄 알았어요    정말 다시 태어나는 줄,신경외과
뇌종양 질문,청신경 종양은   대뇌 전두엽  두정엽  뇌간종양  소뇌뇌교각종양 중 어디에 속하나요 ,신경외과
머리를 박았는데  ,우선 머리를 박은지는 약   시간이 지났습니다    처음 머리를 박았을때 박은 부위가 너무 아파 한  분여정도 잡고 있었고  이후 시간이 지난후에 머리에 상처가 난것을 확인했습니다    현재 집에서 계속 안정을 취하고 있고  가끔 어지러우면서 머리가 돌아가지 않는듯한  띵한   느낌이 있는 것과 부딪힌 부위가 아픈것을 제외하면 큰 불편함은 없습니다    추후에 병원가서 진료를 받아야 할까요  ,신경외과
뇌 MRI CT비용,뇌 엠알아이랑 씨티랑 다른가요   비용은 어떻게되나요   찍으려면 어느과로가야하나요   불안장애랑 우울증등 가슴두근거링 신경증 공황장애  이런것도 뇌 엠알아이 씨티상으로 알수있나요   신경차단술같은거하면 증상을 없앨수있나요 ,신경외과
