0,1,2
왼쪽 팔다리 저림 증상,안녕하세요 어제 저녁에 체감 온도가영하   도에 바람이 많이 불었는데  배달 알바를    시간 정도 하고 집에왔는데  양팔이 저리고  호흡이 살짝 찗아져서 인터넷 찻다보니깐   동상이르 인한 말초신경으로 인해 저리는 증상과 자율신결이상으로 호흡관련 증상이 발생핤 있다고 되잇어서  동상 치료방법으로 나와있는 따뜻한물에   에서   도정도에 온수네 몸을   분정도 담그고 나와서 회복이 되었습니다  그고 숙면을 취하고 일어났는데  왼쪽 팔돠 다리만 약간씩 저린 증강이 있네요   인터넷에 검색하니깐 한쪽에만 저림 증상은 뇌졸증이 많이 검색되던데  빨리 병원가야된다던데  저는 어제 저녁 부터 증상이 있었던걸로 보면 놔졸증은 아닌건지  궁금합니다  나이는   중반이고  평소 목디스크는 아닌데  목어깨가 잘 뭉치고 통증이잇었습니다  그리고 최근 일이 많아서 신경도 많이쓰고 과로도 좀 한거같아요  이것돠 관련이 잇을가요   도움 부탁드립니다  ,신경외과
허리디스크 병무용 진단서,           에 촬영한 mri입니다   요추    번 사이 수핵이 거의 없는데 이정도로 병무용 진단서 가능할까요  수술시술 안했고  개월간에 통원치료 한다는 가정하에요     이때 통원치료가 물리치료로 가능한가요    정형외과 전문의만 만나 상당한 상태인데  병무청지정병원 신경외과 교수님을 뵙고 올까요   잠재적인 위험을 가지고 입대를 하기에 너무 무섭습니다 ,신경외과
넘어진후 두통,오늘 스케이트를 타고 뒤로 엉덩이부터 꽈당하고 넘어졌는데 머리가 너무 아프네요 골이 울리면 너무 아픕니다 뒷골도 땡기고 방지턱이나 머리에 충격이 오면 머리가 너무 아파요 어떻게 해야 할까요 빠른 답변 부탁드립니다     제발요    ,신경외과
링겔 주사 손목 주사 후 저림,얼마 전에 수술 할 일이 있어 바늘을 꽂는데 왼쪽 손목에 꽂았다가 간호사가 핏줄을 못 찾는다며 조금 쑤셨는데요  왼손 엄지와 검지가 순간적으로 뜨겁게 확 저렸습니다   그 후 계속 엄지랑 검지가 저린데 신경을 건든걸까요 ,신경외과
뒷목부터 머리 당김 코피,안녕하세요  어쩌다 가끔 한 달에 일주일 정도  뒷목부터 윗머리까지 가끔 땡땡 당길 때가 있는데 이게 꼭 자기 전에만 이래요   자세때문인거 같긴한데 이것 때문에 너무 불편해서 잠에 드는게 너무 힘들어요   그리고 이런 느낌이 들면 전체적으로 피가 안 통하는 기분이 들어서 더 잠이 안온다고 해야 되나  어제 아침엔 코피도 났더라고요 방금도 누웠는데 다시 압력 가해지면서 코피나고   어떻게 하면 좋을까요   진짜 너무 자고 싶은데    계속 당기고 불편해서 못자겠어요 한의원 가서 침만 맞아도 될까요,신경외과
허리방사통 시리고 시큰거림,방사통으로 시리고시큰거리고 아플땐 따뜻하게해주는게 좋지않나요   더위 많이타는체질이긴한데 한겨울에 방보일러는 틀어놨지만 시리고 아프다면서 반바지입고 다니는데 그럼 더 시리지않나요    ,신경외과
키우던 새한테 물리고  일 지났는데 마취주사맞은것처럼 저려요,키우던 새한테 검지손가락을 물렸어요 중형 앵무새라 조금 힘이 좋은 친구인데 금방 약 발랐고 지금  일 지났는데 상처 주변 부위가 저려요  어떤 느낌이냐면 치과에서 마취주사 맞고 저릿저릿한 느낌 들 때의 그런 감각이에요  잠시만 이러다 마는 걸까요 아니면 병원에 들러야할까요  들러야 한다면 어떤 병원에 가야할까요 ,신경외과
일자목 교정,오늘 신경외과 갔는데 일자목이 심하다 해서 도수치료 받고 왔습니다 엑스레이는 목이 일자라는 것만 나오는데 혹시 디스크는 아니겠죠       그리고 도수치료도 계속 다녀야 하는지 궁금합니다,신경외과
경추 신경주사 시술 관련 질문 드려요  ,안녕 하세요   근래에 목통증과 팔쪽이 불편해 재활의학과와 통증의학과에서 경추신경주사 시술을 받았습니다  궁금한점은 재활의학과에서는 목옆으로 주사 바늘을 넣어서 시술을 했고 처음 바늘 들어갈떄 따끔함 빼고는 큰 통증이 없었고 통증의학과에서는 목뒤에서 바늘을 넣어서 시술을 한것 같은데 주사 약을 주입할때 팔전체가  우리하고 타는듯한 통증이 왔어요   같은 신경주사 같은데 주입 방향이 틀리고 맞는 느낌도 너무 틀려서 어느 주사 방법이 좋은건지   효과가 더 큰건지 궁금 합니다  답변 부탁 드립니다  감사 합니다 ,신경외과
경추때문에 하체에 통증이 심한 경우도,경추때문에 하체에 통증이 심한 경우도 있나요   발바닥 장딴지  심지어 허리까지 경추때문에 아플 수 있나요 ,신경외과
소뇌출혈 질문드립니다,    년  월  년  개월 정도 지남    살의 나이로 뇌동정맥기형으로 소뇌에 출혈이 있었습니다  뇌척수액이 지나는 관을 출혈된 혈관에서 나온 피들이 막았고  연수에도 조금 영향을 주었다고 들었습니다   전조증상은 없었고 당시에 같이 있었던 형의 말로는 의식은 있었다고 합니다  보호자 핸드폰 번호와 제 핸드폰의 패턴도 제가 직접 풀었다고 합니다  그  이후 편마비  안면마비와 평행능력 장애  언어장애 를 가지게 되었습니다  다행히 출혈양은 적어서 일상생활 정도나 사무보조의 일정도는 수행할수 있습니다  그러나 후유증으로 안면마비  편마비는 겉으로 보기엔 회복 했으나 감각적 문제와 오른쪽과 비교 되게 수행 능력이 떨어집니다  언어장애도 속도를 줄여서 말하면 의사소통은 거의 다 되는 부분까지는 회복 했습니다  제일 문제가 되는 것은 걷는 것 입니다  평행장애를 가지고 있으니 걷거나 서 있을 때  자주 휘청 거립니다  그러다 보니 몸에 힘을 많이 주게되어 피로감을 다른 일반인 보다 많이 느끼는 편입니다       편마비중 감각적인 능력은 돌아 오기 힘든 부분이라고 알고있습니다  꾸준한 재활을 통해서 완전한 팔  다리 감각보다는 아니지만 진전이 가능 할까요      대구에 위치하고 있는 병원에서 한 교수님께만 진단받고  치료받았었는데 경과가 좋은편이라고는 하지만 후유증이 심하다고 생각합니다  보통 다른 뇌졸증 환자들도 저처럼 많은 후유증을 가지고 있나요     지금 현재도 내원을 해서 주기적으로 진료를 받고 있는 상태입니다   차적 혈관조영술은     년에 했고  올해  월  차 조영술을 예정하고 있는 상태입니다  완치 판정만이 남은 상태인데 병원을 바꾸는 판단은 어떤가요     보통의 뇌졸증 환자들은 출혈전 전조증상을 겪는다고 들었는데 저는 없었습니다  그게 가능한가요 ,신경외과
뇌진탕 기억상싷,친구가 스키를 타다가 뒤로 넘어져서 머리를 박은거 같은데 기절같은건 안하고 바로 일어나고 그때 얼굴이 빨간색이었습니다 그리고 그때 한  초정도 아무것도 안보였다고 그리고 내려가서 뭐 아침에 밥 먹은거랑 말해주면 한  분  뒤에 다시 물어보고 까먹고 물어보고 이러는데 심한건가요 ,신경외과
현관문 모서리에 왼쪽 이마 부딪히고 한  시간정도지나니까 왼쪽 눈쪽이 아파요,아까 나갈때 현관문 모서리에 왼쪽이마가 쾅 소리가 날만큼 좀 세게 부딪혔었는데 한   초정도  아팠었고 바로 통증 가라앉아가지고 괜찮아진줄 알았는데  시간정도 지나니까 왼쪽 이마에 부딪힌게 멍이 들고 왼쪽 눈이 아프더라구여 지금도 눈 감다 뜨면 오른쪽 눈은 괜찮고 왼쪽눈만 아픈데 시간 지나면 괜찮아질까요 ,신경외과
혈전으로 뇌경색 이후 뇌부종 약물치료,안녕하세요 아버지께서 혈전 때문에 뇌경색 발생하시고 바로 병원가서 약물치료 하면서 수술해야 하나 말아야 하나 하다가 약물치료가 잘 되어서 혈전은 없어진걸로 확인하고 수술을 안하고 경과 지켜보고있습니다 의식도 있으시고 대화도 어느정도 되고 팔다리도 잘 움직이신다고 하는데 뇌부종이 생기셨고 어제보다 오늘 좀 더 커져서 약물치료 하면서 경과 보고 필요하면 시술이나 수술을 해야할것 같다 하다가 다른 의사분이 보시더니 바로 좀 수술을 해야할 것 같다고 하네요 부종이 fluid가 나가는걸 막고 이대로면 뇌압이 계속 오를것 같다 하는데 인도에 계셔서 인도 의사랑 얘기하다보니 의사소통이 잘 안되네요 어떤걸 물어봐야 하는지 의학용어랑 좀 알려주실 수 있을까요  ,신경외과
이지은 허벅지 돌려깎기 고관절 통증,고관절  바깥쪽 골반이 너무 욱씬거려요 가만히 누워있는데도 욱씬욱씬 거리고 다리를 좀만 움직여도 너무 아파요 왜이러죠 ,신경외과
수두증 두통 질문드립니다 ,  년  월에 입대를 하고 군에서  월  월   월에 각각 화이자 백신        차를 맞았습니다   차 맞은 이후부터 두통이 잦게 있다가  차백신을 맞은 후부터  일간 머리가 붕뜬 느낌의 두통  머리가 조이는 듯한 두통이 계속 되다가  월  일   시   분에     도의 고열로 응급외진을 가서 머리 mri찍었더니 수두증이 발견되었습니다  오른쪽 뇌실에 뇌척수액이 찼다고하고 크기는     mm정도 입니다  국군수도병원과 아산병원에서는 열과 두통이 수두증과 관련이 없다고 하고 구토증상이랑 극심한 두통이 있을 경우 수술하면된다고 했습니다   차 백신 이후에 거의 매일 괜찮으면    일에 한번 두통이 계속 있습니다     정말 수두증이랑 매일 계속되는 두통이랑 관련이 없는지 궁금합니다     관련이 없다면 계속 되는 두통은 어떤검사를 해야하는지 궁금합니다   내일모레 훈련이라 채택은 다음주 주말쯤에 하겠습니다 ,신경외과
안녕하세요 귀 뒤쪽에 멍울이 생긴뒤로 뒷골이 찌릿찌릿하는데,멍울 생긴지는  주정도 되었습니다 최근들어서는 저멍울부분 뒷골이 찌릿하면서 타고올라와서 뒷골두통까지 오는데 신경과쪽으로 가야할까요 일반외과로가야할까요 ,신경외과
갑자기 사타구니 옆 통증이 심해요,갑자기 사타구니 왼쪽 통증이 심해졌어요  어떻게 해약하죠  자꾸 혈관뛰드시 근육이 움직이는것 갔고 움직이질 못하겠어요 아팠다 안아팠다 하는데 어떻게 해야하죠 선착순 채택이요 ,신경외과
