0,1,2
무릎 역관절,양쪽 무릎이 태어날따부터 차렷자세를 하면 뒤로 펴지는 상황인데 오늘 일하다보니 뼈부분쪽아 아프고 접을려고 하나 발가락에 약간 찌르는 통증이 있습니다  ,신경외과
코로나 두통,어제 코로나 양성 판정을 받았는데 두통이 너무 심해서 밥도 못 먹고 먹어도 토로 다시 나오는데 혹 두통 없애는 법 없나요  ,신경외과
이거 한포진이에요 대상포진이에요   ,생긴건 대상포진 같지않은데 한포진도 피로감이나 살갗통증이 있나요   예전에 대상포진을 오른쪽 목주변에 앓은적이있는데 후유증이 심했었거든요    신경통 두통  그때도 손등이랑 손목쪽에 살갗이 스치면 아팠었는데요  지금도 이런증상이 있어 헷갈리네요   육안으로봤을땐 뭐 같나요  부위는 오른발입니다,신경외과
발가락 저림,요즘에 가만히 있다가 움직이려고 발가락을 조금만 벌리면 그 발가락 주변으로 근육통 같은게 와서 너무 저린데요   혹시 척추측만증이나 허리디스크랑 관련이 있을까요 ,신경외과
흥분할때 관자놀이 통증,안녕하세요 제목 그대로 게임이나 스포츠 등을 보며 흥분할 때 혹은 운동을 할 때마다 양쪽 관자놀이가 욱신거리는데 이거 괜찮은걸까요  고혈압 진단을 받았고 심장에는 문제가 없다는데 고혈압때문인가요  뇌혈관쪽 문제는 아니겠죠  단순 편두통인지 아니면 심각한 문제인지 궁금합니다,신경외과
코로나 코매움증상,코로나 양상판정 받은지  일차입니다  다름이 아니라 물이 코에들어간것처럼 코가 너무 매워요 방법이 따로있을까요    ,신경외과
뇌전증 두통,쓰러진적도 없는데 계속 머리가 아파요 두통도 뇌전증과 연관되어있나요 ,신경외과
뇌정맥형기형,얼마전에 혈관 MRI를 찍었는데 동맥과 정맥이 붙어있다고 인터넷 찾아보니 뇌정맥기형이라고 되있는데요 좀있다 뇌혈관조영술을 받기로했습니다 쌤말로는 그렇데 심각하게 말은 안해서 그런가 했더니 인터넷보니 뇌출혈이 있으머는 사지마비가 온다고 하는데 너무 무섭네요 지금 다리에 저리느낌처럼 힘이 없는 것 같이 느끼는데 생활하는데는 지장이 없지만 이게 사지마비 올려고 하는건가요,신경외과
뇌진탕 후유증에 대해 질문합니다 ,안녕하세요  제가  년전에 남친한테 몇개월동안 폭행을 당한적이 있습니다  폭행 당할당시 주먹으로 매번 머리를 내리쳐서 그때마다 머리가 멍하고 시아가 뿌였고 잘 안 들리고 소리가 울리면서 들렸어요  전신이 마비되는 느낌이였는데 그 순간부터는 기억이 잘 안났어요  말도 똑똑하게 말하고싶은데 항상 어눌해서 주변지인들이 전화통화상 술마셨냐 물어볼 정도 였어요  그때당시  평정도 되는 원룸안에 갖쳐서 폭행당하다보니 그상테로 병원에도 못가고 방치되었었어요  그런데 그뒤로부터 눈을감으면 중심을 못잡고 몸 전체가 통째로 흔들리고 눈뜨고도 한발서기가 잘 안되기도하고 머리가 깨질듯이 아프고 울렁거리고 어지러워요  오늘도 열은 안나는데 눈알이 엄청 뜨겁게 느껴지고 머리가 깨질듯이 아프고 울렁거리고 어지러워서 잠도 못자겠네요  기억력도 많이 안좋아졌어요 평소 자주쓰는 단어들도 기억이 잘 안나고 이해력도 전에보다 많이 떨어졌어요  헤여지고나서도 너무 아파서 병원에 갔었는데 ct로는 뇌진탕이 아닌걸로 나왔는데 사실 병원에 갔던 기억이 안났어요 폭행때문에 팔뼈 갈비뼈 부러진것때문에 욱신거리는 후유증이 있어서 다시가볼려고 병원에 예약전화를 했다가 뇌ct도 찍었었다는 사실을 알게 됐어요  혹시  년이나 지난지금도 이런증상이 있다면 뇌진탕 후유증인가요  다시 병원가서 ct찍어볼 필요있는건가요 ,신경외과
전두엽 뇌종양을 치료안하고 있다가 악,전두엽 뇌종양을 병원치료 안하고 악화되서 죽는 경우는 어떤이유로 죽게되는건가요  뇌출혈   뇌종양으로 왜 죽는지 궁금합니다 병원치료받다가 사망하는경우 제외 ,신경외과
무릎통증 사타구니통증 앞허벅지통증  ,오래 걷다보면 무릎이 아프고 못걸을정도로 아픈데 요근래 갑자기 사타구니쪽과 앞허벅지쪽까지 아파서 질문 드려요  평소에는 괜찮다가 조금 무리해서 걷거나 계단 오르락내리락 하면 통증이 심해지는데 관절염 인가요   무릎에서 뼈소리도 엄청 납니다  ,신경외과
앞통수가 지끈거려요,앞통수가 어제 아침부터 미세하게 지끈거리더니 오늘도 더 묵직하게 통증이 있어요 그 증세가 꼭 비염 또는 코감기 심하게 걸려 앞머리쪽 답답하니 꽉 막혀 있는듯 해요   실제 비염이나 코감기는 없는 상황이에요,신경외과
한쪽 머리  목부분에 쥐가나는 느낌,  대후반입니다 처음시작은 오른쪽 귀쪽을 중심으로  딱 오른쪽 머리 쪽으로만 쥐가 나는데 오른쪽 목까지 쥐나는 느낌이 이어집니다  단순한 두통인가요  딱 절반 나눠서 쥐가 나는 느낌의 두통은 처음입니다  원인과 해소방법을 알려주세요   막 뇌쪽으로 문제 있는것은 아닌지 걱정됩니다,신경외과
왼쪽 다리를 들어 올리면 오른쪽 허리가 아파요,누워서 왼쪽 다리 쫙 펴고 들어올리면 얼마 안가서 통증으로 인해 올라가질 않아요  잘 못 움직이면 오른쪽 허리가 찌릿      하면서 고통이 찾아와요 그래서 뭘 하다가도 멈칫 하게 됩니다 디스크 일까요 ,신경외과
눈썹 뼈 통증,눈썹 뼈 부터 해서 미간  관자놀이 등 통증이 너무 심해요   머리도 깨질 거 같고 속도 안좋고  너무 아파서 눈썹 뼈를 눌러보면 진짜 통증이 너무 심하게 느껴집니다   편두통이라고 생각해서 타이레놀도 먹고 있는데 하루도 빠짐 없이 통증이 있다보니까 약을 먹어도 소용이 없는 거 같아요 병원을 가야할까요    간다면 신경외과를 가야하나요 ,신경외과
허리통증  MRI 사진좀 봐주세요 ,안녕하세요    년정도 물류일을 하다가    년전쯤 시작된 허리 통증을 그냥 방치를 해뒀습니다  최근에 허리 골반쪽 통증이 심하고 아픈 부위를 눌리면 좌측 다리로 저림현상이 생깁니다   MRI사진입니다 ,신경외과
새끼손가락 저림 마비증상,안녕하세요 트레이너로 일하고있는데    년 전부터 통증이 심해져서 병원 여러군데 가봤는데 원인을 잘 모르는거같더라구요   새끼손가락 저림 마비증상 말하면 대부분 목이문제라고 하더군요  제가 생각하고 느끼기에는 목은 아닌거같습니다  저도 이런쪽으로 관심이 많아 여러기관에 가서 교육도 받아보고 공부도해봤는데 광배근 문제로 연쇄통증반응 인거같습니다  밑에 사진처럼 통증양상이 거의    일치하구요  제가   살때쯤 저 위치가 너무 아파서 의자에도 못 앉을정도라 서서 수업을 들었거든요   그래서 병원은 아니고 엎드리면 등위로 올라가서 밟아주는 요법  받았는데 가격도 비싸고 갈 시간도 부족해서 안 받다가   년이 지난 지금 에서야 통증이 너무 심해 특히 벤치프레스 할때  번 사진처럼 왼쪽 팔이 빨간선따라 다 저리고 마비증상  비슷하게 옵니다  왼쪽 어깨 극상근이 일반인의      배는 부어있다고 하더라구요 보니까 광배근이 문제가 생겨 극상근이 부은거 같은데 잘 봐주는 병원이나 그런곳 추천좀 해주세요   ,신경외과
약지 새끼손가락이 마비된 것처럼 저려요   ,이틀째 오른손    번째 손가락이 쥐난 것처럼 저려요   마취가 안 풀린 거 같은 느낌입니다    감각이 무디고 힘이 안 들어가서 연필 잡기나 젓가락질도 안되네요    정형외과에 가서 근육이완제랑 소염제 등등 약 처방을 받아왔는데   그냥 이대로 약 먹으면서 경과 지켜봐도 되는 걸까요  아니면 다른 치료를 받아야하나요   손을 계속 주물러도 완화되질 않네요 이런 적이 처음이라 불안하고 걱정되는데 조언 부탁드려요,신경외과
허리디스크 수술 후 후유증으로 인한 장애인 판정,    년  월에 직장 근무중 허리디스크로 인해 움직이지 못해서 입원을 했고  한달동안 병원에 누워있었습니다  의사의 수술 권유가 있었지만 참았는데 도저히 통증으로 인해 참기 어려워  월말 내시경 수술을 했고 그 후로 지금까지 엉덩이 뒤쪽부터 마비 증상이 있습니다  다리에 힘을 주거나 발가락을 접으면 종아리와 발바닥에 경련이 일어나구요 현재까지 좋은진건 없고 서울에 큰 병원가서 진찰도 받았지만 방법은 없었습니다    가면 갈수록 통증과 경련으로 인해 직장 생활도 힘든 상황인데 혹시 혜택이나 지원받을수 있는 방법이 있는지 궁금합니다   혹시 장애인 판정 받을수 있을까요 ,신경외과
 월   일 허리디스크 신경성형술 허리시술 을 한지도 시간이 꽤 흘렀습니다  시술전에 비해서 저림 증상 대폭 줄었는데 통증은 조금 존재 합니다 , 월   일 허리디스크 신경성형술 허리시술 을 한지도 시간이 꽤 흘렀습니다  시술전에 비해서 저림 증상 대폭 줄었는데 통증은 조금 존재 합니다  그리고 의사선생님의 권유로 롤링웨이스트 좌우로 흔듬   분   초씩 하라고 권유 받았는데 이거 하는게 도움이 되나요   또 철봉에 매달려서 허리를 역가락 처럼 늘려주라는데 철봉에 매달려서  번   초씩 매달렸는데 뭔가 느껴지지는 않는데 이게 도움이 되는거예요    그리고 허리강화운동이라고 해서 인터넷에 나와있는거 슈퍼맨 자세 누워서 다리를 A자로 만들고 골반들고 허리들어서   초간 버티는거 또 플랭크 자세 또 엎드려서 팔뻗어 상체만 들기 이게 도움이 되는거예요  ,신경외과
손가락마비,자는동안  오른쪽 손 약지 검지 손이 마비가 연일  일째오는데 무슨증상일까요  꼭 자는동안 마비가 옵니다 병원가야 할까요 ,신경외과
혹시 이 증상이 무엇인지 아시나요 ,양쪽 귀 옆 근육이라고 해야되나요  뒤통수 근육에서 마비 증상이 서서히 일어나면서 몸이 안좋아져서 일단 누웠다가 한  분이상 누웠다가 일어나니까 어느정도는 괸찮아 졌습니다  혹시 병원에 가서 진찰을 받아야 되나요  목디스크 증상이 팔 저리고 목통증 등 그런증상이 없는데 다만 왼쪽 손 전체만 어쩌다 저리기만 할뿐 그 외에는 없었습니다  이것도 목디스크 증상이라고 볼수 있나요 ,신경외과
어느 병원을 가야할까요 ,뇌압저하로 블러드패치시술 진행 당일 허리가 좀 뻐근하고  시간 지난후 일어나고 움직이는데 문제 없었어요    일후 머리통증도 많이 좋아져서 평소 앓고있던 자궁쪽 질환으로 개복수술 후 무통주사 맞았구요  배가 많이 땡기고  들은 통증이 심했으며  일째 부터는 괜찮아졌구요  일 허리쪽 블러드패치시술   일 개복수술   무통주사   일퇴원후   일부터 허리통증이 심해지더니 오른쪽 다리로 전기가 오듯이 찌릿 꼬리뼈 좌골부위 전부 뻐근하고 저리고 전기오듯 아픔 걷고 허리 굽히고 앉는거 불가능 신경외과로 가야할까요  입원진단은 신경과 시술 신경외과 개복술은 산부인과 진행 했습니다 원인이 뭘까요  누워 있어도 오른쪽 다리가 찌릿찌릿 하고 감각이 이상합니다,신경외과
하반신 통증 원인이 뭘까요 ,뇌압저하로 블러드패치시술 진행 당일 허리가 좀 뻐근하고  시간 지난후 일어나고 움직이는데 문제 없었어요    일후 머리통증도 많이 좋아져서 평소 앓고있던 자궁쪽 질환으로 개복수술 후 무통주사 맞았구요  배가 많이 땡기고  들은 통증이 심했으며  일째 부터는 괜찮아졌구요  일 허리쪽 블러드패치시술   일 개복수술   무통주사   일퇴원후   일부터 허리통증이 심해지더니 오른쪽 다리로 전기가 오듯이 찌릿 꼬리뼈 좌골부위 전부 뻐근하고 저리고 전기오듯 아픔 걷고 허리 굽히고 앉는거 불가능 신경외과로 가야할까요  입원진단은 신경과 시술 신경외과 개복술은 산부인과 진행 했습니다 원인이 뭘까요  누워 있어도 오른쪽 다리가 찌릿찌릿 하고 감각이 이상합니다,신경외과
성장기때 시력나빠지면 근육,근육 모양이 바귀나요   그리고 골격안자라나요,신경외과
기상 후 두통,요즘따라 아침에 잠에서 깨면 머리가 너무 아픕니다  특히 오른쪽 부위가 너무 아파요  일어나서 밖에서 바람 좀 쐬면 괜찮아지다가도 다시 아픕니다  아세트아미노펜 먹어도 약효가 들지 않는데  원인이 뭘까요  수면시간은  시간 정도 됩니다  혹시 병원을 가야한다면 어느 과를 가야하나요 ,신경외과
혹시 이거 뇌진탕인가요 ,어제 풋살하다 상대방 다리에 걸려서 안넘어질려고 그대로 앞으로 가다가 사람 어깨에 쎄게 박고 그 당시에는 어지럽고 목만 살짝 불편하고해서 풋살을 끝내고 헬스한다고 가슴운동까지 했습니다  근데 오늘 머리가 갑자기 어지럽고 두통이 오면서 오전에는 허리에 골반쪽  꼬리뼈쪽 이 아프면서 아랫배도 아파서 걸으면서 통증이 있지만 그래도 걸었는데 뛰는건 힘들었습니다  그래서 낮잠을 좀 잤더니 허리랑 아랫배 통증은 괜찮아졌습니다  그러고 오후부터 두통이랑 어지럼증  속울렁거림이 있는데 진통제 먹어도 그러네요    혹시 이거 뇌진탕인가요  참고로 어제 벤치하면서 허리를 많이 들어서인지 하면서 허리가 아프긴했습니다 ,신경외과
뇌경색 치료 질문,아버지가 뇌경색 증상 전신마비 의사소통 x 이 발생한 후 하루정도 지난 상황에서 긴급하게 입원하게 되었습니다   늦게 입원한 셈인데 보통 늦게 입원하면 그냥 병원에서 손을 놓나요  입원 이틀째 아무것도 안하고 검사만 하고  증상이 더 악화되고 있는데요  원래 긴급하게 시술하거나 수술하지 않나요 ,신경외과
소뇌에 음영,다른거 때매 ct를 찍었는데 소뇌에 음영이 보인다네요 신경외과 예약하고 왔는데 너무 무서워요 보통 ct로 음영이 보이면 종양일 가능성이 높나요 ,신경외과
경동맥 협착증,수술 많이 힘든가요     부작용으로 뇌졸중이 올 수도 있다던데 맞나요        ,신경외과
얼굴과 팔 경련  마비,올해  월초에 코로나 확진받고 격리 중에 처음 양반다리 오래하고 있으면 저리는 것 처럼 얼굴과 팔꿈치 아래쪽에 경련이 오면서 입술은 오므려지고 팔은 엄지손가락이 접히고 펼수가 없었습니다 그 후에 한 달에 한 번 증상이 생깁니다 어제는 좀 심해서 입이 계속 오므려져서 말도 하기 힘들정도였습니다 눈도 잘 안떠지고 양쪽 엄지손가락도 아예 안펴졌구요 인터넷을 찾아보니 한쪽에 마비증상이 오는건 많이 나오는데 얼굴 눈밑으로 양쪽 전체는 나오지 않아 질문 남깁니다,신경외과
허벅지 일자멍 ,어제 허벅지 일자멍이 보여서 질문올립니다  딱히 부딪힌적은 없고요 더군다나 저런 일자멍은 처음보네요 의사님의 소견이필요합니다  증상은 멍처럼 똑같아요 누르면 살짝 멍부위에 약간의통증이 있는거말고는 아픈부분은 없습니다,신경외과
오른쪽 발목 통증,오른쪽 발목을 안쪽으로 했을 때 발등 바깥쪽부터 발목까지 찌릿하고 발등을 정강이쪽으로 굽혔을때도 발등 바깥쪽부터 발목까지 아파요 붓기나 멍은 전혀 없어요 ,신경외과
관자놀이 윗 부분이 아픕니다  ,제가 정확히 유증상은 아니고 부대 복귀 때문에 오늘 pcr 검사 받았는데요   시간 후부터 빨간 동그라미 쪽이 아픕니다  오른쪽 관자놀이 위쪽입니다  이쪽만 그럽니다   제가 오른쪽 어금니에 구멍이 약간 좀 있기도 하고 목도 역C자목이라는 진단을 받았었어요   그래서 결론은 질문이  개입니다      근데 제가 애초부터 이쪽 라인에 혈관이 있으면서 아주 혈관따라서 움푹 패여있는데 왜그런건가요        이쪽 통증엔 여러 이유가 있다고해서   뭐가 제대로 된 이유인지 너무 궁금합니다 ,신경외과
무릎의통증,무릎안쪽에 통증이 오래되었는데 사라지지를 않네요 특별히 다친기억은 없고요 엑스레이 찍어도 의사는 괜찮다고만 하고요  저는 시큰시큰 잘때도 아프고요 특별히 많이 걷거나 심한 작업을 하고나면 더더욱 아픕니다 좋은답변 바랍니다 ,신경외과
