0,1,2
  대 초반 여자 건강염려증 고민,안녕하세요  건강염려증이 너무 심한 여자입니다   공황장애  불안장애가 심했었고 지금은 좀 나아진 상태입니다   그런데 제 고민은 조금만 아파도 너무 큰 병으로 생각하는 것입니다  부위별로 조금만 아파도 췌장암  위암  대장암 등 너무 큰 생각을 합니다  그리고 뇌 혈관도 부풀어있을 것 같고 그냥 제가 언젠가 크게 아플 거라는 생각을 하고 삽니다  제 몸 속에 암이 어느 부위든지 하나는 있을 것 같고요  눈도 조금만 불편하면 실명이 될 거 같고 발톱에 멍이 들면 흑색종이 아닌가 싶고 정말 별 걱정을 다 하고 삽니다   방금도 유방을 만졌더니 조금 딱딱한 게 만져져서  시간 넘게 유방암 관련한 영상과 인터넷 글들을 찾아보는 중입니다  그래서 지금 제가 유방암일까봐 정말 겁이 나요   정신과 진료를 받아보고 싶은데 비용적인 부분과 진료 예약을 하려고 해도 한 달 넘게 기다려야해서 불편하고 힘듭니다  상담도 받아보고 싶지만 대학생이라 가격도 너무 부담돼서 못해봤습니다   매일 제 몸이 아픈 거 같아서 불안에 떨며 살아가는 중인데 고치고 싶어요   공황장애가 나타났을 땐 심장이 너무 아파서 심장내과에 가서 부정맥 검사와   시간 심전도 검사를 했었을 때도 다 정상으로 나왔었습니다  진료 시기는 작년   월 중순이었습니다   어떻게 생각해야 제 마음 속 불안을 달랠 수 있을까요  그리고 제 몸이 아파도 큰 병이 아닐 거라는 생각을 어떻게 자리잡게 해야할까요   정말 고민입니다   의사선생님들의 조언이 정말 절실하게 필요합니다 ,신경외과
머리가 아팠다가 안아팠다가해요,제가 한  주전 부터 머리가 아팠다가 안 팠디가 하거든요 그리고 음식을 먹을때는안아파요자동차만 타면 머리가 아파요 어떻게 해야할까요,신경외과
정형외과에서는 문제 없다는데,벤치프레스 할 때 어깨가 너무 아파요   엑스레이 찍어도 인대도 뼈도 정상이라는데 무게를 들 때 근육이 아니라 뼈 안쪽이 시린 느낌이랑 아픔이 느껴져서 제한이 너무 많습니다    일주일 전부터 그랬는데 이젠 가만히있어도 통증을 느낄 때가 있습니다   이유가 뭘까요  ,신경외과
전두골과 두정골로 이어지는부분에 턱이 있는데요  이것이 발달장애와 연관이 있을 수 있나요 ,제 자녀는 현재 만  세가 조금 지났으며   말을 하지 못하여 언어장애 판정을 받은 상태이며  사회성도 좋지 않습니다   소아과에서는 발달장애에 원인이 없다고 하지만   이것저것 생각하다보니  제 아이의 두개골 모양이 조금은 특이한것이 보여서 질문드립니다      전두골과 두정골로 이어지는부분에 턱이 있는데요  이것이 발달장애와 연관이 있을 수 있나요  손으로 이마부터 뒤로 쓰다듬으면 단차가 손으로 확연히 느껴집니다   전두골이 낮고 두정골이 높습니다      두개골의 모양이 전두엽의 기능에 영향을 미칠 수 있는지 검사를 받으려면  어느병원에 어느과를 방문해야 할까요 ,신경외과
허리통증질문드립니다 ,어제저녁 헬스장에서운동중 아령을들려고하는순간 허리를심하게숙인것도아니였습니다 갑자기 뚝 하고 허리에서 무언가 터지는듯한소리가 들렸고 그대로주저안자버렸습니다 못움직일정도로 간신히 헬스의자 같은곳에 허리를구부린채 안자있었고 갑자기 얼굴이창백해지더니 식은땀이 비오듯오왔고 갑자기 현기증같이 온몸이 싸하면서 정말죽겠다싶어    구조센터에전화해서 구급차를타고 저녁이여서 대학병원 응급센터가서 엑스레이 그거찍고 진통제 마약성진통제 또진통제 수액같은것만  통을맞고 겨우간신히 혼자힘으로 진짜 쓰러질거같은허리부여잡고 택시잡고 집에겨우와서 쉬고있는데요 딱히 다리저림이나그런건없으며 정말허리를 움직일때마다 시큰거리고 뭐가 뼈와뼈사익가 맞닺는듯 시리고 재대로 걸을수조차없어어 기어다니는데 그럴때도 허리에 힘이가해지면 심각하게 시리고 통증이너무 납니다 움직이질못하니 병원갈엄두도못내고있는데 근육통일까요   아님 디스크 문제일까요   근육동이라도 이렇게심하게 못움직일정도로아플수있을까요   정말미칠정도로아프네요  ,신경외과
백일해주사 콤보  맞은 후 겨드랑이 통증,안녕하세요  백일해 주사를 지난 일요일에 맞은 후 하루 이틀 괜찮다가  수요일 부터 지금 왼쪽 겨드랑이 속과   가슴과 어깨가 만나는 부근이 통증이 있습니다    차렷자세나 누워있거나  오른쪽으로 틀어자는 자세 하면 매우 불편한 상황입니다   이게 주사 때문인건지   다른 증상때문에도 올 수 있는 건지 문의드립니다  ,신경외과
뇌진탕관련질문,하루전에 스키장에서 보드를타다 좀심하게 넘어졌는데 왜넘어졌는지 어떻게 넘어졌는지가 기억이안나고 넘어질당시  분가량 멍했는데 어제 그러고나서  시간정도 보드 더 타고 자고일어났더니 목근육이 누워있을때 고개를 들기가 힘들정도인데 뇌진탕인가요   병원가봐야하나요   병원가야되면 어느과진료를 받아야하나요  ,신경외과
장시간 감전 신경영향,컴터하다가 마우스에 전기가 통했습니다  별거 아닌줄 알고 계속하다가 손에 통증이 심해지더라고요  못참을 정도 되면 때서 손 비볐다가 다시했습니다  바보같이  그러다 온몸에 찌릿 따끔한 느낌이 들더니 그후로 계속 그느낌이 남아있습니다  두달 지난 지금은 아픈건 더 나아지기는 했는데 작열간과 시린느낌과 저림이 아직 목이나 머리 등 팔같은데 남아있습니다  손끝과 발에도요  일주일전에는 아파서 잠도 못잘정도였는데 이정도로 완화되었으면 시간 지나면 완전히 회복될수 있을까요  그리고 이정도 감전으로 신경계에 치명적인 손상이 올 수 있을까요  또 팔 다리에 근육 떨림이 있습니다  이것도 쫌 나아지기는 했는데 아직 누워있으면 좀 튀는 느낌은 들긴 하네요  그리고 전기오는 느낌이 파직파직하게 간지러워서 짜증납니다 ,신경외과
두통과 목 근육 통증,어제부터 두통에 시달리고 있는데요 평소에는 목 어깨 스트레칭을 하면 나았었는데 이번에는 나을 기미가 없고 두통의 정도가 너무 심해서 여쭤봅니다    목의 오른쪽 앞쪽 근육이 굉장히 뭉친 느낌인데  엄지로 저 부분을 누르면 목근육과 머리에서 동시에 큰 통증이 느껴집니다  그냥 병원에 가보는게 나을까요  병원에 간다면 어느과에 가야하는지도 알려주세요,신경외과
손목터널증후군,제가 방학이라 롤을 많이 해서 그런지 저번주부터 왼쪽 손목의 복숭아뼈처럼 튀어나온 뼈 쪽이 저릿하고 통증이 있습니다  새끼 손가락을 쫙 피면 신경이 눌리는 것처럼 아픈데 손목터널증후군 일까요   정형외과에 갔는데 뼈는 문제가 없다고 합니다  그냥 왼쪽 손을 최대한 안쓰면 자연치료 되나요   치료방법 좀 알려주시면 감사하겠습니다   내공   ,신경외과
두통땜에요,  세에 겨울에 갑자기 편두통이 생겨서 신경과에서 ct찍어봤는데 이상없답니다 그런데 두통은 안없어지네요 왼쪽머리뒤쪽위쪽이 아파요 첨엔 추울때 아팠던거 같은데 요즘은 맑은날도 신경쓰면 위쪽이 아파요 한의원에서 뒷목뭉친데 침도 하루이틀씩 맞아봤는데 일때문에 꾸준히 못맞아서인지 효과를 못밨네요 다른병원 신경과에서 ct검사를 다시해봐야될까요 원인을 알고 치료받고싶어요 도와주세요,신경외과
왼쪽 엉덩이 통증 및 누워있을때 불편함,안녕하세요  현재 왼쪽 엉덩이 통증 및 누워있을때 불편함을 느끼고있는 사람입니다  병원에서 디스크 요추    번 디스크 판정을 받아 도수치료와 물리치료를 한달째 받고 있습니다  현재 한달전에는 극심하게 아픈것과는 다르게 상태가 많이 호전 되었으나 지금은 여전히 왼쪽  번째 발가락만이 저리다고 해야하나  약간 오래 앉아있다 일어났을때 피가 안통하는 느낌이 지속되고 있습니다 가장 중요한것은 누웠을때가 가장 불편함을 느끼고 있습니다  자다가 한번씩 깨는 것은 기본이고 왼쪽 엉덩이 윗부분을 꾸욱 누르면 아픈느낌이 들고 누워있을때 신경 손상인지는 모르겠지만 불편함을 느낄민한 통증이 계속 되고 있습니다  답답한 마음에 새벽에 글을 올려봅니다  의사 선생님분들이 계시다면 의견부탁드립니다    ,신경외과
뇌전증 수술 질문,제가 장애 급 뇌전증 환자입니다  수술을 어머니가 하자하는데 수술을 하면 뇌전증이 완뵥히 없어지는지 궁금하고 수술 성공 확률입니다    ,신경외과
일주일넘게 두통,편두통은 원래부터 좀심했는데 집에있으니까 좀덜하고 요즘 일주일이상 머리가 너무아픈데 편두통 찌릿거리고 이런게아니라 머리가 너무무겁고 계속 지속적으로 머리통자체가 아파요 근육들이 안에뇌가 힘을 꽉주고있는것같이 뭔가 힘주는거같이 아프고요 또계속 아플때는 머리가 뜨겁다가 조금있으면 머리가 엄청무겁고 가만히있어도 힘이 들어가고 보면 이마가 엄청차가워욪 왜이런걸가요 하   중간중감 타이레놀도 먹었는데 그때뿐이에요 뒷목도 너무땡겨요 자세가 안좋아서그런가요 ,신경외과
오른쪽 종아리 저림,안녕하세요  근래 오른쪽 종아리 중앙부쪽에 저려서요  막 엄청 아프다거나 쑤시거나 이러진 않고 은은하게 저림    오른쪽 무릎도 좀 욱신거리는듯해요  다른 부위는 괜찮고요  엄청 불편한건 아닌데 좀 거슬릴정도네요 왜 이런가요 ,신경외과
등쪽 오른쪽아래 갈비뼈 쪽 통증,등쪽 오른쪽아래 갈비뼈쪽이 결리는듯한 통증이 잠깐있는게아니구 앉아있으면 쭉 쑤십니다 무슨증상일까요,신경외과
뇌하수체 종양,생리불순  몸 붓기  시력 저하  고개 숙일 때마다 두통이 있는데 뇌하수체 종양일 가능성이 높은가요 ,신경외과
뇌압측정검사,세달전부터 이유모를 두통과 눈통증 있어서 뇌수막염 의심하고 요추천자했는데 아니라고 판정 MIR상에서도 이상 없다고했고요 그렇게 진통제 계속 먹고있다가 대학병원 갔더니 안과진료 보라더라고요  오늘 보고왔더니 안압이 좀 높긴한데 두통이 생길만큼 높은건아니래요  안압이 두통의 원인은 아니라는거죠  병원에서 뇌압상승 의심된다고는 했어서 다음주 진료때 뇌압측정을 할것같은데 측정 방법에 요추천자가 있더라고요  근데 전 이미 그 검사를 뇌수막염 때문에 한적이 있고 그땐 뇌압에 대해서 별 얘기가 없었거든요  그럼 뇌압상승도 아니라는게 되지않나요   아니면 뇌수막염 검사랑 뇌압측정할때 하는거랑 다른건가요  똑같이 척수액 뽑아서 똑같은 검사 하는게 아닌가요 ,신경외과
두통 두피 마취가 덜 풀린 느낌   가슴 답답 속 얹힌 느낌   일째,제가 한   년 전에 뇌에 종양이 있어서 조직 검사를 했었습니다  그리고 검사 결과 악성 양성이 애매해서    년을 추적 검사만 하다가 수술이 어려운 부위라 수술해서 떼어내지 못했어요  크기나 모양에 변화가 없어서 그냥 아무것도 아닌걸로 결론을 짓고 병원에 안간지  년 정도 됐어요   그치만   년이 지난 지금도 조직 검사 후 수술 부위 근처 두피가 마취가 덜 풀린 듯한 느낌이 남아있었어요  만지면 뭔가 간질간질 내 살이 아닌 듯한 느낌이 미세하게 있었는데 뭐 그냥 신경 안 쓰고 살았습니다  만져야 신경 쓰이는 정도니까요   그런데 제가 최근에 등산을 다녀온 뒤 심한 두통으로 밤잠을 설친 후부터 거의  일째 경미한 두통과 뭔가 속이 얹힌 듯한 느낌이 계속 들어요  많이 아픈 것도 아니고 기분 나쁘고 불편한 정도로요   그 마취가 덜 풀린 듯한 느낌이 드는 머리 부위 위주로 머리 윗부분을 누가 손으로 잡고 있는  당기는  듯한 느낌이 계속 되고  스트레스 받거나 하면 약간 눈 부위가 아픈 그런 두통이 살짝 오구요    밥을 먹든 안 먹든 트림을 해도 가슴 답답함 속 얹힌 느낌 이 하루 종일 있습니다      제가 원래 등산을 하면 꼭 두통이 생겨서 등산 안 좋아하는데 그래도 하루 푹 자고 나면 두통이 나았었거든요  등산도 엄청 높은산도 아니고 인왕산 다녀왔는데 왜 이러는지     속이 답답한거 보면 소화불량이나 역류성식도염인가 싶기도 하고     설사도 한 두번 했는데 계속 하는 것도 아니고 정상적인 변이 나왔다가 설사도 했다가 왔다 갔다 해요  밥 먹은 뒤에 증상이 심해지는 것도 아니에요    코로나 증상은 아니겠지요   특별이 열이 나지는 않습니다    도 이하에요         일단 내과에 먼저 가 보는게 좋을까요  혹시나 뇌종양 쪽이 다시 문제가 되는 건 아닌가 걱정 되기도 하네요  ,신경외과
건강검진 뇌위축,최근 건강검진 뇌위축이라는 진단을받았는데요   대초반이고 평소 산후 두통이 지속적으로 있었는데 혹시 두통과 뇌위축이 관계가있나요  그리고 뇌위축이오면 치매에 걸리는 확률이 높아지나요  외가쪽에가족력도 있어서 무섭고 걱정이되네요    건강검진 받은 센터에서는 별다른 증상 없으면 추가 검사는 필요는 없다고 설명은 들었습니다  ,신경외과
생리불순으로 산부인과 가서 피검사 했는데 프로락틴 수치가 높게 나왔어요,생리를  개월 이상 안 해서 산부인과 가서 피검사 했는데 전화로 프로락틴 수치가 조금 높게 나왔다고 재검사 하자고 하셨는데 많이 안 좋은 걸까요  검색해 보니 뇌하수체  일 수도 있다고 하는데 그거면 수술을 다 해야 되나요  제가 최근 다이어트해서    키로 정도 뺐는데 이거랑 관련이 있을까요 요즘 자도자도 피곤하고 조금만 많이 움직여도 어지러운데 이것도 관련이 있을까여   프로락틴 수치가 왜 높아진건지 궁금합니다,신경외과
뭘 보려고 했는지 가끔씩 기억이 안납니다 ,안녕하세요  한 학생입니다  제가 유튜브를 보다가  뭘 봐야겠다   라고 정하고 볼 영상을 찜해놓곤 합니다  근데  가끔씩  주일에    번 정도 한  초동안 한 눈 팔면 뭘 보려고했는지 기억이 안나고는 합니다  그때마다 며칠 전에 침대에서 떨어졌던게 생각나는데 침대의 높이는 밑 사진에 있어요  아무튼 왜 이런 현상이 발생하나요  또 어떻게해야 해결할 수 있나요  이거 뇌진탕인가요  그리고 이런 상황에서 밤새거나  스마트폰으로 드라마 정주행하거나 해도 별 문제 없갰죠 ,신경외과
삼차신경통,안녕하세요 치과 오랜치료로 턱디스크를 진단받았습니다 현재 약물과 물리치료 병행중인데요  광대랑 턱에 약간씩 통증이 있습니다 이틀전부터 두통이 심한데요 뒷골이 아프면서 머리가 지끈지끈 두통이 종일 간헐적으로 옵니다  단순 피곤해서 오는 통증인지 눈도 피로하구요 이게 삼차신경통 일수도 있나요  정확한답변 부탁드립니다 ,신경외과
머리아픔 눈 통증,관자놀이쪽 그쪽이 심하게 아프면서 동시에 눈 위쪽과뒤쪽이 심하게 아픕니다   혹시 무슨 문제가 있는것일까요   ,신경외과
