0,1,2
근육이 튀는 현상,한 한달 정도 됐어요 오른쪽 발바닥에서 튀는데 누웠을 때도 그렇고 거의 계속 뛰어요 가끔씩 허벅지에서 근육이 꿈틀거리는 것도 느껴져요 루게릭병인지 너무 무서워요    Loading                  화질 선택 옵션,신경외과
 차백신 맞고 부작용  , 월  일에 화이자 차접종을 받았습니다 맞고난뒤 몸살이랑 오한 두통이있었는대 몸살이랑 오한은    일뒤에 사라졌어요 근대 두통이 지금까지 계속있는대 약간 나사로쪼이는느낌입니다 띵하면서 원래한쪽귀에 이명이있는대  차맞고나서는 이명소리도 삐 하면서 많이빈번하게들리기도하구요   주가되서 병원을가니깐 시야가흐리거나 팔과다리에힘을 못주거나 사물이두개로보이는게아니면 일반적인부작용이라고 말씀하시면서 사람마다 부작용이 길게갈수도있다면서 소염진통제를 처방해주시드라구요 이게    차는    일안에 끝났는대 이번 차는 지금 주가넘어서 너무길게가다보니 큰병이아닐까불안하드라구요 저같이 이렇게부작용이 길게 가시는분들이있는지 궁금합니다  바로 뇌ct를 찍어봐야하나요  아니면 소염진통제먹으면서  주가지났지만 상황을 지켜봐야하는건가요   ,신경외과
발가락아픔,엄 지 발가락이 그냥 있으면 안 아픈데 조금 움직이거나 살짝만 만져도 찌릿찌릿하고 아파요  어디에 부딪힌 적은 없고 안 부었어요  ,신경외과
사타구니통증,오른쪽 사타구니 통증 문의 드립니다   일단 아파서 쪼그려 앉기힘들고 양반다리하기도 힘듬니다 누어서  자 다리한상태에서 사타구니 아픈곳 만져보면 딱딱한근육 이 만져지는데 그부위가 너무 아픕니다 그통증이 허벅지 앞쪽과 무릎까지도 통증이 있습니다  그래서 어떨깬 살짝 절룩이면서 걸을때도 있어요 정형외과 가서 엑스레이 찍고 봤는데 뼈에는 이상없다고하고 근육 문제에 이상있어보인다고 mri찍어봐야 정확한 알수있다고 하는데요 소염진통제 처방받고  주간 약을 먹었으나 별효과 없습니다  사타구니근육 이왜 아픈거고 정확한 병명을 알려면 어느병원에 가야 할까요   허리가 아파서 그럴수도 있다고 하는데 제가 추간판 탈출증이 있긴합니다  이통증이 지금  개월정도 된거 같습니다 ,신경외과
터질 듯한 두통 두통,이틀 내내 뇌가 흔들리듯이 아픈데 웃거나 기지개를 하거나 하는 등 힘을 주면 뇌가 곧 터질 것처럼  아프네요 평소에 편두통이 정  말 가끔 있기는 했는데 이렇게 터질듯이 아픈 적은 처음이네요  평소에는 뇌를 저미는 듯한 아픔이었는데 말이죠 머리를 박은 적도 없고 그나마 의심스러운 게 이틀 전에 맥주 한 캔 먹고 어제 막걸리 두 잔 정도 마신 건데 원래 주량에 한참 못미칠 뿐더러 이렇게 하루종일 머리 아픈 숙취는 한 번도 없었습니다  갑자기 그럴까요  병원 가야하려나요 ,신경외과
허리  왼쪽 골반부분  허리 밑끝중 완쪽이 찌릿하고 아픈데,왜그런걸까요      아픈지는 일주일 넘었고  아직 이제 고등학생 올라가는데  괜찮은 걸까요   아 특히 서있거나 앉아있을때는 괜찮은데 누워있는데 자세를 바꿀때마다 아픕니다   ,신경외과
무릎 안쪽 통증,오른쪽 무릅 안쪽이 아파요  가만히 있으면 안아픈데 움직이면 아파요  걸을 때 오른발을 앞에 내밀고 뒤에 있는 왼발을 땅에서 떼서 앞으로 가는 과정일 때 아파요  그러니까 잠깐이긴 하지만 오른발 혼자 몸을 지탱하고 있을 때가 아파요  오늘 평소보다 많이 걷긴 했는데 혹시 알이 베긴건가요 ,신경외과
눈 근육이 고장났습니다,눈 주변 근육들 외안근 이러한 근육들이 과부하가 걸려서 그런지 고장이났어요  쉬도때도 없이 통증이 느껴지고 눈옆부터 관자놀이까지 만지거나 살짝 긁거나 살짝 갖다대기만해도 저리고요  이러한 부분들은 치료 방법이 없는거겟죠 ,신경외과
 나눈질문   혀 밑 통증 빨감,저번엔 그냥 동그랗고 만지면 통증이였는데 이젠 아예 불그스럼히 변하며 가만히 있어도 통증이 느껴집니다 왜 그런걸까요  ,신경외과
알부민 글로불린수치     알부민    총단백     글로불린   나왔어요 다른건 괜찮은데 알부민글로불린 수치가 높고 글로불린수치가 낮게나와서요,알부민 글로불린수치     알부민    총단백     글로불린   나왔어요 다른건 괜찮은데 알부민글로불린 수치가 높고 글로불린수치가 낮게나와서요  면역이떨어져있는거라봐야하나요  이런경우 치료가필요한가요 ,신경외과
