0,1,2
체지방율 복근,지금 체지방 몇인거 같나요 복근 만들고 있는중 입 디    첫번째가 힘 안준거 두번째 힘준거 세번째 엽모습,운동치료
어깨쭉지 근육 당김 증상,   대 후반 남성 근력이 많이 약해짐을 느낌  스쿼트나 런닝머신 운동을 하루   분 이상 꾸준히 하고 있는데요 두 달이상 지속적으로 하게되면 이상하게도 양쪽 어깨쭉지를 중심으로 근육이 당기는 느낌을 받습니다  통증도 동반  동시에 양 팔에 근육이 당기는 느낌도 같이 받고 있어요 지속적으로 운동을 계속 하고 싶은데 근육이 심하게 당기는 현상으로  증상이 완화될 때까지 쉬고 다시 시작하려고 해요  이러한 현상이 운동을 하면 꼭 반복되더라구요 나이때문에 근력이 약해져서 그런건가요   왜 그런걸까요  개선될 방안이 있을까요 ,운동치료
아들이 걸을때 발뒤꿈치에 소리가 나요,우리아들이 걸을때 발뒤꿈치에서 딱딱딱딱 소리가 나요 어떤 곳이 잘 못되서 나는 소리일까요  어느병원으로 가야할까요 ,운동치료
허벅지 너비  cm 차이,허벅지 너비  cm 늘린다고 더 편해진다는 느낌이 안드나요   cm로는 체감이 안되고  한  cm 이상은 되어야 차이가 체감이 되나요 ,운동치료
다이어트 운동루틴,푸쉬업    스쿼트    크런치    레그레이즈    버피    덤벨로우    이렇게 한셋트로 묶고  셋트 하려고 하는데 괘찮을까요    그러고 줄넘기     개 합니다  갯수는 계속계속해서 올릴겁니다 ,운동치료
허리 중립  ,허리 중립이 허리만 펴는게 아니라 골반도 살짝 말아주는 느낌을 가져야 되는 건가요     제가 스쿼트를 하는데  골반을 살짝 말아서 하복부에 힘이 잡힌 상태로 하면  벗윙크가 안일어나더라구요   ,운동치료
맨몸운동질문이요 ,이제 중량말고 맨몸운동을 시작해볼려는데요  루틴을짜봤는데요  월 푸쉬업 복근  화 풀업 복근  수 푸쉬업 복근 스쿼트 중량  하체가 부실  목 푸쉬업 복근  금 풀업 복근  토 푸쉬업 복근 스쿼트  중량   일 쉬는날  루틴어떤가요 ,운동치료
육체 노동 후 운동,일 하면서          kg정도 감량하고 나니 욕심이나서  더 감량하고 체력도 기르고 몸도 탄탄하게 만들고 싶은데  어떤 운동을 어떤식으로 또 식단은 어떻게 해야 하는지  몸이 피곤하니 가벼운 걷기조차 미루게 되네요  고수분들의 도움을 빌리고자 합니다      시   분에 기상하여 가볍게 아침 먹고 출근합니다 점심에는 근처 함바집에서 밥 먹고 저녁은 퇴근후  시 쯤에 먹습니다 항상 소식하는 편이고 요즘은 단백질 위주로만 식사 토 일에만 주전부리나 가공 식품 조금 먹습니다 참고로 출장을 많이 가는편이라 고정적인 헬스장 이용은 어렵습니다 ,운동치료
종아리 카프레이즈 운동 많이 하신분만 답변 부탁 드립니다 ,제가 종아리 운동 할때 까치발 들면 발바닥 새끼발가락쪽도 아니고 엄지발가락쪽도 아닌 중간쪽에 체중분산을 했는데요 유튜브보니 엄지발가락쪽으로 하라는 영상이 있던데 제가 틀린건가요    ,운동치료
턱걸이 일정표 짜주세요,월     개   분 휴식   일     개   분 휴식  턱걸이에 있는 팔운동  다리  복근운동도 넣어주세요  이런식으로 월화수목금토일 짜주실수있나요   밴드없이 턱걸이 한개합니다    밴드는 짱짱한거랑 약한거 다 있어요   내공    ,운동치료
복싱 초보자인데요,허벅지랑 종아리가 아픈데 평소에 하체관련 운동을 안하기도 했는데 몇일간 아픈건 당연하죠  ,운동치료
푸쉬업 날개뼈 고정 하는방법 알려주세요,안녕하세요 푸쉬업을 하는데 왼쪽 날개뼈가 고정이 안되고 계속 중간으로 움직여지네요 오른쪽은 그대로 잘 고정 되는데 왼쪽은 어떻게 고정하나요  푸쉬업을 하는데 팔은 다 자극이 가는데 가슴만 오른쪽만 자극이 와서 불균형이 생겼습니다 제발 자세하게 알려주세요 부탁드립니다,운동치료
샌드백을 과도하게 많이 치면 손  발 성장판에 손상이 오나요 ,안녕하세요 킥복싱  개월 초보입니다 주변에서 샌드백을 과도하게 많이 치면 손  발 성장판이 손상된다는 이야기를 많이 들었는데 사실인가요 ,운동치료
복싱과 헬스를 같이 다니려고 합니다,내년   살   월부터 복싱이랑 헬스장을 같이 다니려고 합니다  꿈은 헬스트레이너 이고 복싱은 기본적으로 싸움은 조금 해야된다 해서 배우려고 합니다  오전에는 복싱 오후에 헬스를 하려고 하는데 꿈이 트레이너인 만큼 근성장이나 체력등에 문제가 생기진 않겠죠   ,운동치료
복근 운동 효과 질문 드립니다 ,  복근 운동을 효과    복근이 생길려면 식단을 해야만 나오는지 아님 더 선명해지는 정도에 그치는지 알려주시면 감사하겠습니다,운동치료
안녕하세요 헬스 질문드립니다 내공   ,   아구힘이 엄청 강한편이면   웨이트나 프리웨이트   벤치프레스 할때 유리하게 작용하나요         남자인데    허벅지가 선천적으로 엄청 굵습니다   그럼 처음부터 무게 높게 설정하고 하체 쳐도 되나요       상체   하체  분할  할건데 처음부터 웨이트   키로 넣고 하루    세트   회 모든기구 다 쳐도 되나요        PT받으면 식단이나    몇분할 추천해주고 어떤 유형으로 운동해서 시작하는지도 조언해주나요        PT 받으면 웨이트 할떄 중간에 쉴려고 멈추려 할때 빡세게 더 하라고 고강도 트레이닝으로 굴려주나요        PT 받으면 인바디 측정 시 헬스 뒤에 하루에 단백질 몇그람정도 섭취하라고 말씀도 해주나요   ,운동치료
단기간 몸 키우기,고            인데 어깨가 넓어지고 팔도 두꺼워지고 막 살 키우고 하고 싶은데 아무리 먹어도 안 찌네요  그래서 어깨라도 넓혀서 실압근 만들려 하는데 운동 추천 좀 해주세요,운동치료
소근육 운동 질문,   보통 소근육 운동은      회 가능한 반복횟수가 많아야 근육이 커지는데 좋다고 들었는데  꼭      회 가능한 무게로  세트 다 하는 방식말고  회정도는      회무게하다가  세트 정도는  회정도 가능한 무게를 해도 근성장에 도움되죠      소근육도      회 가능한 무게가   회이상 가능해지면 무게올리는게 맞는거죠      그리고 무게올린다는 횟수 기준이 첫세트 기준인가요 ,운동치료
웨이트 트레이닝 무게와 지방 연소,웨이트 트레이닝에서 같은 횟수 를 한다고 했을때 무게를 더 무겁게 들면은 지방 연소가 잘되잖아요 그러면 예를 들어 스쿼트를   kg으로   번 하는 거랑    kg으로   번 하는 거랑 비교하면    kg 쪽이 지방 연소가  배로 잘되나요  무게에 따라 지방연소가 어느 정도 비율로 더 되는지 알고 싶어요,운동치료
헬스 루틴,제가 야간하는 직장인이라 일 운동 다 챙기기 힘드네요 꾸준히는 하는데 체력이 딸리는지라 루틴 바꿀려고 하는데 괜찮나요  월 등 이두 화 가슴 삼두 수 휴식 목 어깨 금 하체 토 등 이두 일 가슴 삼두 하체 어깨를 많이 못해서 좀 그렇긴 한데 어떤가요 ,운동치료
식단 봐주세요,근육을 키우고 싶은데 운동 병행하면서 먹을 식단이거든요 현미밥 쌀밥 등  한식으로 차려진 밥상은 일절 먹지 않고 종종 누룽지 죽처럼 끓여서 먹고 삶은 감자  고구마  달걀  닭가슴살 소스추가   단백질쉐이크 먹거든요 하루에 단백질은    g까지 최대한 먹어보려 하고 있어요  근육 키울수 있을까요 ,운동치료
와이드스쿼트 힙업 힙딥,안녕하세요  제가 무릎이 별로 안좋은데다가 자세도 좋지 않은지 일반 스쿼트는 무릎이 너무 아프더라구요 와이드스쿼트는 좋던데 와이드 스쿼트랑 브릿지만해도 힙업 효과 좋은가요  런지 안해도 힙업 되나요  그리고 와이드스쿼트 힙딥에 좋은가요 안좋은가요 ,운동치료
헬린이 무분할 루틴,안녕하세요 중학생 남자입니다 제가 방학때부터 시간도 많고해서 헬스장을 다니려고 하는데요 완전 헬린이구요  무분할로 하루에 전신 루틴 다 할수있으면 좋겠습니다 시간은 넘쳐나구요 되도록이면 머신으로만 되어있는 루틴 부탁드리겠습니다,운동치료
바디프로필 질문입니다,내년  월 일 부터 다이어트 하려고 합니다     아침 오트밀 닭       영양제     점심 고구마   닭       아몬드  알     간식 프로틴 보충제   바나나  개     운동전 오트밀   닭         운동후 프로틴  마지막 식사     현미밥       닭      만들어 보았는데 어떤가요   현재 키   체중        키로입니다  목표는   초중반입니다,운동치료
감기 주사 맞고 운동을 하였더니 ,엉덩이 쪽이 부은 느낌입니다  온찜질을 해야하는지 시간이 지나면 자연히 나아질지 문의드립니다 ,운동치료
어깨가 뻐근하고 손저림 팔에 힘이 안 들어가요,오늘 학교에서 체육을 하고나서부터 이러는데 전체적으로 저릿저릿하고 심한 통증은 아니지만 미새한 통증이 있어요 손결림도 있습니다 그리고 어깨랑 팔이 연결되는 부분  그 쪽에 움직일 때마다 통증이 좀 있어요 병원을 가야할지 모르겠네요 ,운동치료
꼬리뼈 통증,몇주전부터 꼬리뼈쪽에 통증이 있는데 뼈 통증이라기보다는 숙이거나 앉을때 누울때 등 땡긴다고해야하나 굉장히 아픈데 며칠 지나면 괜찮을 줄 알았는데 몇주째 아파서요 혹시 병원을 가야하나요 가야하면 어디로 가야하고 어느 과로 가야하나요 ,운동치료
손등 타박,이틀전에 손등을 부딪혔는데 붓고 살짝 통증이 있어서요 타박상 인가요 ,운동치료
