0,1,2
할만한 활동 추천해주세요,학교 아침도우미 인데요 아침시간에 할 활동 좀 추천 만들어주세요   조건은  교육적 필수x   거리두기 필수   숨이 너무 가빠지지 않게 필수   가벼운 스트레칭이라도 들어가있는 것 필수 ,운동치료
렛풀다운 무게설정,제가   kg인데 렛풀다운을 몇kg로 하는게 좋을까요 ,운동치료
하    힙딥이여,원래 힙딥이 엄청 푸욱 들어가나요  심각하게  그게 한   달 가더니 한쪽또 똑같이 힙딥이 생겻는지 움푹 드러갈라고 해요 원래 생기나요  이리 심각하게 푸욱 들어가고 만지면 땅같이 파진거 같은데 힙딥 맞나요       진짜 잘 아시는분만 대답 부탁드립니다 심각한 고민과 걱정입니다,운동치료
한쪽 어깨 말림,오른쪽 어깨 부분 팔 위로 들어 줄때 빡 부딪치는 소리 나고 팔  자 만들고 앞 뒤로 할 때에도 부딪 치는 소리 나고여  벽에 팔 대고 날개  모아주는 스트레칭 할 때 오르쪽 날개 쪽에도 뭔 소리가 나더라고여 이거 어떻게 해야 되나여  ,운동치료
간헐적 단식중 운동,제가 고 에 키     몸무게가    입니다  그래서 제가 다이어트를 해보려고 하는데 간헐적 단식이 눈에 들어오더라구요  간헐적 단식은 어떻게 해야하나요  식단은 어떻게 하고 언제 밥을 먹어야하나요  그리고 제가 운동 중인데 저녁에 운동해서 그런데 운동 후 프로틴을 먹으면 안되나요  만약 안되면 밥 먹을때 같이 먹는 건 괜찮나요     간헐적 단식하는 법    간헐적 단식 식단같은게 있나요  있으면 알려주세요   탄 단 지 등을 얼만큼 먹어야 하는지 어떤건 먹으면 안되는지 등등     저녁에 운동 후 프로틴 먹어도 되는지 안된다면 밥 먹을때 같이 먹는 건 괜찮은지  친절한 답변 부탁드려요 ,운동치료
달리기 슬럼프  ,요즘 러닝을 하면 너무 빨리 지칩니다  평소  km   분대를 뛰는 중이었고  시간 줄이기를 하고 있었는데 언제부터인지  km정도만 뛰면 숨이 막히고 다리가 앞으로 나가지 않습니다  좀 쉬다가 뛰려고도 해봤는데        m정도 가면 앞으로 나아갈 힘이 없습니다  날이 따뜻해져서 기분 좋게 운동 하려 했는데 추울때보다 더 못 뛰니까 너무 찝찝합니다  저번에도 이런 경험이 있었는데 그때는 백신 접종하고 발목도 다치고 날이 갑자기 추워져서 그런거라 생각했는데 지금은 왜 이런지 모르겠습니다 ,운동치료
안면비대칭운동,이 운동해보시분 후기좀요   출처 유튜브정파카  광고하지마셈,운동치료
승모근  목근육 근육량 증가와 뇌로가는 혈액량 증가,승모근과 목근육이 발달하면 뇌로가는 혈액량이 상대적으로 증가하거나 뇌의 혈액순환이 좀더 잘 이루어지나요 ,운동치료
가슴 근육   ,이번에 운동을 시작했는데 가슴을 보니까 왼쪽은 가슴 안쪽까지 근육이 있는데 오른쪽 표시한 부분은 눌러보니 근육도 없고 살만 있습니다   이 부분 계속 운동하면 채울 수 있나요  아니면 답이 없는 건가요   ,운동치료
얼굴 어깨 비대칭 교정 자세,제가 증사를 찍었는데 하 얼굴 비대칭이 너무 심하더라고요  얼굴이 왼쪽얼굴 위로 삐뚤어져있어요 입도 돌아가있고 어깨는 오른쪽 어깨가 내려가있고 제가 자세가 많이 안좋아서 이렇게 된거겠죠 올바른 자세 알려주세요 삐딱하게 서있지말고 허리 바르게 세우면 좀 교정이 될까요    잘때도 옆으로 누워자지않고 천장보고 똑바로 누워서 자면 될까요 거울이랑 남이 보는 내 얼굴이랑 너무 달라서 충격이에요 ,운동치료
벤치프레스 몇까지들수있을까요 ,고 남학생입니다 제가 홈트로 운동하는데 바벨있거든요 그래서 다이소 매트 쌓아서 벤치대용으로 운동하는데 원판이 총  kg까지있어요 바벨봉이  kg여서 다끼우면   kg되는데   회  세트하거든요  근데 저번달만해도   kg   회가 힘들었었는데 이제는 별로 안힘든데 적응한건가요  아니면 근육이 성장한것인가요  그리고   kg를 한번에 그냥 한다하면   회정도 가능한데 그러면   kg도 들수있을까요  근데 헬스장을 안다녀서   ,운동치료
윗몸일으키기 대각선으로,사진처럼 보이게 침대에 다리 허벅지쪽 올리고  바닥으로 머리랑 손 내린다음에 팔굽혀퍼기 해도 되나요   그냥 일반 바닥에서 하면 제대로 되지도 않고 너무 힘듭니다,운동치료
상체 벌크업,당연 벤치프레스 고중량이 최고 중요하죠 두번째는 턱걸이고요  ,운동치료
체스트프레스 자세, 개월 차 헬린이 입니다   체스트프레스를 할 때 가슴자극  삼두 자극 정도가 오는데 자세가 이상한거 같습니다  유튜브를 보고 따라 해봐도 자극이 안 옵니다 아직 가슴에 근육이 부족해서인가요 ,운동치료
과외전  내전 질문이요,제가 오른쪽 발목통증으로 계속 고생하고있습니다 검색하다보니 외전 내전에 관한 내용들이있던데제발목이 사진으로 보시기에 외전인가요 내전인가요  제가사진으로보기에는 제가 아파서그런지몰라도 오른쪽만 휘어진걸로보이는데 한쪽만 내 외전이 될수도있는건가요  오른쪽이아프다보니 점점 걸음걸이도 이상해지고 운동은커녕 걸어다니는것도 힘드네요 또 지방이라 측정할곳이없습니다 되도록 자세하게 답변부탁드립니다 ,운동치료
