0,1,2
통풍 통증 및 식단 등 문의,안녕하세요    중반 남자 입니다   월 중순 경 엄지 발가락과  손목이 안좋아서 류마티스 내과 방문하여 통풍 진단을 받고 약처방 및  피검사를 받아보니 요산수치    수준으로 나왔습니다  그뒤  주간 콜킨 및 페브릭정 꾸준히 먹고 다시 피검사를 하였는데    수준으로 낮아졌습니다  요산 수치는 많이 낮아졌는데 발가락은 미통도 없는수준이나 양 손목은 아직 통증이 많이 남아있는 상황입니다    질문입니다      의사선생님 이나 인터넷 찾아보니 통증이 짧으면  주일에서 보름 정도면 없어진다고 하는데  저처럼 한달 넘게 아픈 경우도 많은건가요       요산 수치가 많이 낮아 졋는데도 통증이 아직 잇을수 있는건가요   통풍이 아닌 다른 질병일 가능성이 있는건지       초기 발병후 식단 조절 시행하였습니다    고퓨린 음식x   직업 특성상  달반 사이 술 고기는  번 정도먹었는데 이것이 통증에 큰 영향을 미칠수가 잇는건지    소주 병 수준        평생 약을 먹는다면 고퓨린 음식 외에 적당량의 육류 섭취는 문제 없을까요       콜킨정 약이  세 계획하는데 영향이 잇다고 들었는데   콜킨정 말고 페브릭정은 괜찮은건지  그리고 복용 약물 치료 말고 초음파 주사 치료가 통증 완화에 도움이 많이 되는지    초기 발생이라 두서없이 질문이 많았습니다  하루 빨리 통증에서 벗어나고 싶은 마음 뿐입니다  최대한 상세히 답변 부탁 드립니다  ,류마티스내과
선생님 제가 류마티스 관절염 일까요 ,안녕하세요 제나이는   세 남이구요   일전부터 아침에 왼쪽 중지 약지 손가락이 주먹을쥘때 굉장히 뻣뻣하고  분정도 움직이면 좋아지는 증상이 있어서 동네 정형외과에서 피검사를 하였는데 류마티스쪽은 아니라고 하셨고 요산수치가  로 통풍이라고 하셔서 일주일째 약을 먹다가 증상이 나아지지를 않아서 류마티스내과에서 손가락 관절초음파 피검사 검사를 하였습니다 피검사는 류마티스 통풍은 아니라고 하셨습니다 관절초음파상 양손이 좀 부어있고 염증의 이상소견은 없다고 말씀하셨고 그냥 손을 많이 써서 그렇다는 답변을 받았습니다 제가 일주일간 복용한 진통소염제 소론도정을 복용하였는데 그로인해 염증이 안보였을수도 있나요  제가 예전에 건선을 앓고있어서 건선 관절염일수도 있지않나요  말씀도 드렸더니 관절염이었으면 염증이 보였을거라고 하셨습니다 물론 검사당일 아침에도 손가락 뻣뻣함으로 고생을 했습니다 저도 많이 알아봤지만 손가락이 강직 증상이   일째 진행중이고 이 증상은 류마티스 퇴행성 건선성 관절염에 국한 되있는거같은데 증상이 낫질않아 혼자 너무 걱정이 되네요  ,류마티스내과
선생님 제가 류마티스 관절염 일까요 ,안녕하세요 선생님 제나이는   세 남이구요   일전부터 아침에 왼쪽 중지 약지 손가락이 주먹을쥘때 굉장히 뻣뻣하고  분정도 움직이면 좋아지는 증상이 있어서 동네 정형외과에서 피검사를 하였는데 류마티스쪽은 아니라고 하셨고 요산수치가  로 통풍이라고 하셔서 일주일째 약을 먹다가 증상이 나아지지를 않아서 류마티스내과에서 손가락 관절초음파 피검사 검사를 하였습니다 피검사는 류마티스 통풍은 아니라고 하셨습니다 관절초음파상 양손이 좀 부어있고 염증의 이상소견은 없다고 말씀하셨고 그냥 손을 많이 써서 그렇다는 답변을 받았습니다 제가 일주일간 복용한 진통소염제 소론도정을 복용하였는데 그로인해 염증이 안보였을수도 있나요  제가 예전에 건선을 앓고있어서 건선 관절염일수도 있지않나요  말씀도 드렸더니 관절염이었으면 염증이 보였을거라고 하셨습니다 물론 검사당일 아침에도 손가락 뻣뻣함으로 고생을 했습니다 저도 많이 알아봤지만 손가락이 강직 증상이   일째 진행중이고 이 증상은 류마티스 퇴행성 건선성 관절염에 국한 되있는거같은데 증상이 낫질않아 혼자 너무 걱정이 되네요  ,류마티스내과
통풍통증치료 잘해주는 병원 어디에 없나요  ,제 남자친구가 통풍이 많이 급성 통풍으로 와는데요 오늘 바로 치료 받고 해야 합니다 빨리 좋은 잘해주는 병원 없을까요   오늘 당장 병원에 가야 합니다 빨리 답을 해주세요,류마티스내과
류마티스 관절염,어머니가 류마티스 관절염을 앓고 계십니다    달에 한번 대학병원에 가서 약을 타오시는데 그 약이 만만치도 않고 주사도 처방받으십니다  손목이랑 손가락 마디부분이 많이 부어있는 상태이고  약간 세게 건들기만해도 너무 아파하십니다   제가 해드릴 수 있는게 있을까요    마사지나 파라핀 등 손목 찜질해주는게 효과가 있을까요    수술 부작용이 큰지   손목 보호대가 효과가 있는지   음식도 어떤게 좋은지 등등   도움이 되는 것 좀 있으면 알려주세요,류마티스내과
오메가 복용시 요산수치,안녕하십니까   네이버 지식iN 검색하다가 선생님답변을 보고 문의드립니다  이번 혈액검사에서 요산수치가  로높게나와서 현재 복용중인 오메가 를 먹어야하는지    성분을 보니 멸치 정어리 고등어추출 오일이라되어있어서요   그리고 요산배출 영양제가 있던데 효과가 있을까요  물론 식이요법을 철저히 하면 정상수치로 내려갈까요  바쁘시더라도 소중한 답변 부탁드립니다 ,류마티스내과
류마티스 관절염이라 대학병원에서    개월마다 한번씩 피검사로 수치를 확인하고 있습니다  피검사 결과를 확인하는데 항목에 류마티스 인자를 확인하,류마티스 관절염이라 대학병원에서    개월마다 한번씩 피검사로 수치를 확인하고 있습니다  피검사 결과를 확인하는데 항목에 류마티스 인자를 확인하는것이 없는거 같아서요  이중에서 어떤게 류마티스 수치 라고 하는지 알려주세요  감사합니다 ,류마티스내과
통풍확진인가요 ,안녕하세요 제가 왼쪽 엄지발가락의 발바닥과 제가 오른쪽은 부주상골이라고 뼈가 튀어나왔는데 그 부분이 아파서 정형외과 다녀왔는데요 어제 피검사하고 오늘 다시 가서 진료를 봤는데 요산 수치가    가 정상인데    라고 하시고 염증수치는    가 정상인데  라고 하시더라고요 그래서 통풍 가능성이 높다고 통풍 약 페소린정  mg   일분 처방받아왔습니다 이러면 통풍 진단 확정받은 건가요     페소린정이라는 약은 부작용 많이 없나요 ,류마티스내과
통풍 몇가지 질문이요 전문가분만  , 주전쯤 발목아파서 매일그러던거처럼 한의원갔는데 처음간한의원  평소엔 침맞으면 나았고 통증도 발목접찔린느낌이었고 발목삐끗한기억은없으나 몇번이런적이있기에 간거였습니다 발이벌겋게붓고 열감도있고 발디딜때마다 통증이 심햇는데 한의원에서 피검사와 엑스레이를 찍어보래서 정형외과를갔는데 엑스레이검사상은 문제없고 요산수치가 나왔다고 통풍이라고 콜킨정과 항생제 진통소염제처방후 약먹고통증사라졌고 가지말까하다가 검색을해보니 류마티스내과가 통풍전문이라기에 가서 피검사 엑스레이 소변검사를하고 소염진통제와 위장약을탓고 통증은 사라졋습니다 엊그제 검사결과들으러갔는데 신장 당뇨 혈압 소변검사 엑스레이검사 류마티스 간등 전부정상  다만 혈소판수치와 갑상선이 경미하게 안좋게나왓다고하고 요산수치는   이나왓습니다 자이로릭 반알 주일처방받앗고 다음주에 갑상선초음파를 하자고합니다 아 그리고 통풍검색해보니 스치기만해도 아프다는데 전 그런건없엇습니다 발디딜때만아팠어요    질문   검사상 대부분정상인데 요산수치만 높다고 통풍인가요 현재통증은없고 붓기는빠졋습니다     통풍이라면 갑상선초음파는 왜하는건지요     자이로릭 한번먹으면 평생먹어야되나요 일단 하루반알먹고있는데 부작용이 걱정됩니다     제가 먹던영양제가있습니다  멀티비타민  멀티비타민  비타민d 칼슘 마그네슘 아연함유  오메가  루테인 밀크씨슬 이렇게  가지 알씩매일먹고있는데 자이로릭과함께먹어도되는지  광고사절할게요 의사분이나 약사분께서 답변주셧으면 좋겟습니다 제나름 심각한질문이라서요  ,류마티스내과
DNR 확인시 DC는 먼가요 ,DNR 확인할때 DC라고 있던데 항암제 투여 관련한 약어인지    풀텀이 먼가요    MV  CPR CRRT는 알겠는데   DC는 모르겠습니다   알려주세요,류마티스내과
