0,1,2
줄넘기할 때 발 찌릿함,제가 나가는건 싫어하고 키는 커야겠다 싶어서 일주일 전쯤부터 투명줄넘기를 시작했는데  일전 정도부터 오른쪽발에 무게가 많이 가해지면 한발뛰기 같은  튀어나온 엄지발가락 뼈 왼쪽 아래 지점이 발안에서 뭉툭한 바늘로 찌르듯이 뭐가 나왔다가 들어가는 느낌 잠깐의 욱신거림과 찌릿함이 있더라고요  어떤 증상인지 아시는분 답변해 주시기 바랍니다  ,정형외과
인대 발목불안정증,뛰다가 발이 완전히 꺾였는데 병원갔더니 인대가 붙어있기는한데       붙어있어서 붕대차고 걸을때 조심하라고 했는데 붕대 불편해서 풀고 그러다가 또 병원가서 한번 더 차고  주 또 착용했는데 이제 다 좋아져서 막 뛰고 걷고 난리를 쳤는데 뛸때마다 발 삘거같은느낌들고 발목돌리면 좀 편하게아니라 걸리는느낌이들고 가끔 통증이있어서 병원을왔는데 발목불안정증이라곷수술하라는데 바로 할필요는없다곤하는데 제가 군인으로 갈꺼라 수술권장을 하더라구요    근데  월부터 시험있는데 수술하게되면  개월동안 뛰지도 못한다는데 어떡해해야할까요   ,정형외과
쇄골 골절,안녕하세요 어제 쇄골이 골절되어서 병원가봤는데요 수술은 안하기로 했고  자 붕대랑 약만 주셨는데 너무 아파요 원래 이런가요    그리고 옷을 입었을때  자 붕대때문인지는 모르겠는데 살짝 어깨가 좁아지고 축쳐져있다 해야하나    원래 이런건가요    그리고 며칠정도면 뼈 붙을까요   ,정형외과
손목 뼈 선천적으로 튀어나온 경우,손목 뼈가 사진처럼 많이 튀어나온 이유가 무엇인가요  기형인가요  손목이 안좋은 편이기는 한데 연관이 있나요 ,정형외과
걸을 수도 없는 심한 요통,만   세 여성입니다  작년  월 심한 요통으로  옷 갈아 입기 힘듬  집안 돌아 다니는 덴 문제 없는정도 MRI 검사를 했으나 거의 정상이었고 운동과 물리치료로 나았음  지난 월욜 평소하던 근육운동중 니업을 여러차례 하고 다시 통증 시작 작년보단 훨 덜한  맬  시간씩 걷기시작  토욜 눈길을  시간쯤 걸은 후 심한 요통  잠도 잘 못 자고 일욜 몸을 일으켜 세울 수 조차 없었음  진통제와 소염제 복용 시작  온찜질 수시로  오전엔 화장실도 못 가고 오후 겨우 겨우 화장실 출입  월욜 오전 좀 나아진 느낌였으나 오후부터 통증 다시 업  어젠 잠을 잘 못잠  현재 몇발짝 걷기조차 버겁고 겨우 겨우 화장실 출입  앉아서 세수  양치  방사통 없음  허리와 골반 주변 통증  외국여서 진료 용이하지 않음  도와 주세요    요통엔 별 방법이 없다던데  계속 누워 쉬면 나아질까요  아님 당장 병원에 가야할까요  마치 반신불수가 된 느낌입니다    ,정형외과
정형외과 발가락 골절,병원에선 알겠던데 다시보니 모르겠어요   왼쪽네번째인데 혹시 표시해주실분계실까요 ,정형외과
양성골종양수술,선생님 안녕하세요 부산에 살고있는   대초반 남자입니다 약간큰종합병원급의 차병원에서 양성골종양  대퇴골  금이살짝 가있다  대퇴골외벽이 얇아져서 언제라도 골절이 올수있다 그리고 소파술  골이식  금속판고정 방법으로 수술 권함을 받았는데  차병원도 가보니 동일한 소견을 들었습니다 다만  차병원이  월중순에서야 수술이 가능하다고 합니다    수술이기때문에 아무래도  차병원에서 받는게 낫지 않을까싶은데 너무 오래기다려야하고 지금 금이가있다보니 걸을때아파서 직장이나 다른 일상생활이 어렵습니다   차병원에서 받아도될까요   차병원원장님도  차병원에서 오래계셨던분 같은데 고민입니다   ,정형외과
척추측만증 질문,척추측만증이 있어서 심하게는 아니고 약간 오른쪽 어깨가 올라가있고 왼쪽 날개뼈가 살짝 나와있어요 골반이 틀어진거라고 짝다리된다고 하더라구요 진짜인가요 ,정형외과
정강이 뼈 골절,제가 어제 오후 농구골대에 정강이뼈를 세게 부딪혀서 지금 매우 아픕니다 그리고 정강이뼈를 부딪혓눈데 이상하게 부딪힌쪽다리의 발등에 갑자기 핏줄이 튀어 나왓 니다 구리고 다리를 펼때마다 매우 저릿거리는데 골절인가요  심각한가요  ,정형외과
발목 견열골절,안녕하세요  주 전에 발목 견열 골절을 당하고 일주일 전에 뼈가 벌어졌습니다   통깁스는 안 하고 반깁스로만 했구요 의사 선생님이 앞으로 넘어지면 보통 사람들보다 더 크게 다칠거라는데 걱정이 됩니다 앞으로 많이 불편하려나요  뛰거나 구두를 신는 등과 같이 일상생활에서 무리하게 발목을 쓰려면 어느정도가 걸릴까요  통증이 없다가 생겼고 붓기도 다 빠졌는데 며칠 전에 다시 퉁퉁 부어서 지금은 조금 빠진 상태입니다  많이 심각한걸까요 ,정형외과
회전근개 파열 문의,제가 초음파상으로 부분파열이 판정 났습니다  근데 판정 나고 약물치료 주사치료를 병행 하면서 벌써  년이라는 세월이 지났는데   회전근개봉합술 수술이 가능하는지요   년이 아니 더 지날수도 있는데  가능할까요  제가 듣기론 오랜 세월 파열 난채로 지내면 힘줄이 근육조직으로 변해 수술도 못한다고 들었거든요  걱정이 됩니다 ,정형외과
다리 철심 뺐는데 반깁스 꼭 해야해요 ,제가 수술하고 철심  개 발목에 박아둔거 국소마취로 오늘 뺐거든요 근데 입원실 옆에 형은 저랑 똑같은 진료인데도 반깁스 안하고 붕대만 감던데 왜 저는 반깁스죠    일정도만 착용하고 푼다는데 그냥 바로 풀면 안되나요  통증은 소염진통제 한알먹고 안아프고 의사쌤이 발을 고정시키는 용도가 아니라 뼈가 약해진거일수도  있어서 보조 역할로 쓴다는데 솔직히 이제 목발짚기 싫거든요    그래서 내일 바로 풀고싶은데 안되나요 ,정형외과
왼쪽 어깨 오십견 치료를 아무리 해도 더 아프기만해요,한달전부터 엄마가 정형외과에서  도수치료 회  물리치료 회  주사 번 맞았는데도 처음 갔을때보다 더 아프고  도수랑 물리를 받고 오면 다음날 너무 아프다고 하시네요   왼손으로 무거운거 들면 아프고  건드리기만해도 아프시대요   증상은  왼쪽팔이 반밖에 안올라가고  맨날 왼쪽 어깨가 아프다고 하세요   치료받고 오면 팔이 올라가다가도  그다음날 되면 또 안올라가고  똑같이 아프다고 하시구요   병원을 다른데로 가자고 했는데 그냥 마사지샵에서   분에  만원 받고 마사지하는게 나을거 같다면서 병원을 그만 다니고 싶어하세요    다녀봤자 돈만 깨지고  찾아보니깐  년 치료받으러 다닌 분들도 안낫는거 같더라구요     그리고  년전에는 오른쪽이 아파서 병원갔더니 인대가 끊어졌다해서 별 치료를 다 받았는데  다른병원가보니깐 그 병원이 오진이라고 하더라구요    알고보니 어깨충돌증후군  회전근개파열 이었고  지금은 수술 받으셔서 나으셨구요    혹시 왼쪽도 오십견이 아닌 어깨충돌증후군이랑 회전근개파열이 아닐까 하는 생각도 들어요    병원가서 저렇게 물어봐도 될까요   그리고 엄마가 원하는대로 마사지를 받으러 다녀도 될까요   제 생각은 오른쪽을 고쳤던 병원에 한번 가서 진료를 보는게 좋을거 같은데    ,정형외과
쇄골 골절 수술후 철심 잇는상태로 운동이 가능한지 궁금합니다,정확히는 모르지만 최소  년전에 오토바이타다가 넘어져서 쇄골골절수술하엿고 핀을 박은상태입니다   근데 제기억으로는 수술병원에서 사는데 지장없으면 꼭제거안해도된다고하셧구   저는 사는데도 지장없고 이물감도 그냥 적응되니 아무렇지않구요 근데   지금도 사는데 지장없는데 문제되는게 헬스할때 걱정이돼서 이런질문을 합니다 여전히 팔굽혀펴기 축구 웬만한 웨이트는 하고잇는데 유난히 두려워하는게 잇는데 턱걸이입니다 또 무게 벤치플레스랑    이두가지못하면솔직히    웨이트라고 할수 없을 부분인데     머가 철심제거도안하상태이고하다보니 걱정돼서 이두개는 함부로 아직도못하겟습니다      철심제거안한상태여도 오래지낫고 완쾌된상태라면 턱걸이같은거해도 무방한지요      꼭 제거해야하는지 궁금합니다 조금더 어린나이에 들어서 긴가민가하는데 네이버에서 글봐도  꼭안빼도된다는 말이잇긴한데 진짜 정확한지요      만약 제거를한다면 또 수술당시처럼 회복하는데 걸리는시간이 비슷한가요  근데 핀박는수술당시는 뼈가 골절상태니그렇다쳐도 핀제거후에 수술은 완쾌목적이지 골절이 붙게하는 목적이아니니 좀더 금방 운동도 가능한지 궁금하네요 ,정형외과
기타골괴사 골반부분 댸퇴,몇달전부터 골반 허벅지 부워에 통증이 있어 병원에서 엠알 찍었는데요 의사쌤이 크게 걱정할거는 아니고 오십견같은거다 중년여성들이 인대등 손상으로 아픈거고  개월   개월 지나면 괜찮을거라고 운동 하저말고 지내라 했는데요 통원확인서 진단명은 기타골괴사 골반부분 대퇴 M       라고 써져있는데요 기타골괴사가 무슨 의미일까요 ,정형외과
갈비뼈 금 간거 관련질문,제가 오늘 운동을 하다가 갈비뼈쪽에 금이 간거같은데 내일 부터 출근인데 통증이 심해서 몇가지 질문드려요    금이 갔으면 무조건 병원가서 치료받아야되나요     갈비뼈쪽에 금이 가면 통증이 며칠정도 가나요 ,정형외과
오른쪽 턱관절 통증,며칠 전부터 아무런 이유 없이 오른쪽 턱관절이 아프기 시작했어요   소리가 나거나 하지는 않는데 입을 벌리거나 입을 다물때  무언갈 씹을 때  재채기 할 때  물 마실 때  몸을 돌려 누울 때 등 턱 쪽으로 조금의 충격    이 생길 때 마다 아파요   직장을 다니고 있어서 병원 가기가 어렵긴 한데 간다면 어떤 병원으로 가야 할 까요 ,정형외과
꼬리뼈 통증,몇달전부터 앉을 때마다 눌리고 불편하고 은은하게 아프다가 일어설 때 천천히 안 일어나면 꼬리뼈가 뽑힐 것 같은 통증이 지속되는데 개선할 방법 없을까요    부드러운 방석 사용해도 소용없어요   ,정형외과
오른쪽 어깨가 계속 아파요,안녕하세요 몇개월전에 배드민턴을 시작했는데 안쓰던 근육을 과하게 써서 그런지 오른쪽 어깨에 통증이 있습니다 혹시 몰라서 병원을 방문해서 엑스레이를 촬영했는데 이상은 없다고 했고 근육을 과하게 써서 그런거 같다는 진단을 받아서 약처방만 받았습니다  문제는 약을 먹고 운동을 쉬면 아프던 어깨가 괜찮아져서 또 운동을 하면 아프고 일주일정도 쉬면 괜찮아지는데 또 다시 운동을 하면 통증이 생기네요 이럴 때는 mri를 찍어야하나요   어떤게 문제일까요    그리고 mri 비급여로 비싼걸로 아는데 실비적용은 되나요  ,정형외과
왼쪽 날개뼈 통증,말그대로 왼쪽 날개뼈가 아파요 다른 비슷한 지식인글 보니까 보통 그 전에 목이나 어깨에 통증이 있었다고 하는데 저는 그런저 전혀 없었고 진짜 딱 왼쪽 날개뼈 부분만 아프거든요    아픈지는 일주일 좀 넘었고 계속 아픈게 아니라 하루에 몇번씩 통증이 와요 한 다여섯번 이상  한 번 올 때 따끔따끔 한 번씩 오는 게 아니라 좀 몇초 몇분 왔다가 가요 특정 자세를 취했을때 오는 건 아닌 거 같아요 자세문제의 원인은 맞겠지만 혹시 정확한 병명이나 원인을 아시나요  광고는 신고할께요,정형외과
무릎과오금의 힘빠짐,걷다가 무릎과 오금에서 힘이 갑작스럽게 힘이 빠지는 일이 생깁니다  왜 갑자기 힘이 빠지는거고  뭐때문에 갑자기 힘이 빠지는걸까요 ,정형외과
턱 뼈 이동,제가 일자목인데요 목뼈가 오른쪽으로 또 치우쳐져있어서 오른쪽으로 땡기는데 턱뼈에 영향이 갈까요 턱뼈 쉽게 변형되진않나요   살입니다,정형외과
엠알아이 결과,안녕하세요 엠알아이 찍엇는데 결과가 언제 나오나요  ,정형외과
무릎인대수술후 굽히기,무릎 슬개골탈구로 끊어진 인대 붙인후 깁스끝나고 무릎 굽히기하고있는데요 무릎굽힐때 뚝소린났는데 수술후 무리하게 굽히다 다시 끊어질수도 있나요   아프진않고 더 굽힐때마다 뚝뚝소리 나는것갵기도하고   안에서 실이 끊어진다거나 그럴수도 있나요  ,정형외과
소염제 주사 근육통,발목 외상후 소염제주사를 엉덩이에 맞았는데 골반쪽이랑 엉덩이쪽에 근육통이 있네요 하루 조금 넘게 지난거 같은데 원래 오래가나요  ,정형외과
쇄골 골절,안녕하세요 이제 고 된 학생입니다 농구하다가 쇄골이 골절 되었는데 일단 지금은  자 붕대를 한 상태입니다 수술은 안히기로 했지만 너무 아파요 진짜 아딴 지세를 취하든 너무 아픕니다 원래 이런건가여 그리고 쇄골 골절된 부분 어깨가 늘어졌다 해야하나 살짝 좁아진거 같기도 한데 원래 이런건가요  며칠뒤면은 괜찮아 질까요 제발요,정형외과
발목 인대 MRI 결과서 어떤지 봐주세요,일단은 알아본걸론 발목이 다치면 외측부가 많이 다친다고 아프다고 하는데  저는 다른게 그 발목 내측쪽 오목하게 들어가는부분이 아프거든요 다른부분은 괜찮아요 걸을때 아프고 가끔은 가만히 있어도 시큰거립니다   이게 어릴때 운동하다 한번 심하게 접질렸는데 이걸 자연치료  부모님이 바빠서 병원에 안갔거든요  나중에 가봤더니 뭐 의사가 어쩔수없다 그런소리 했던거같아요 그러다 최근 성인되고   달전에 접질렸는데 살짝 삐끗했는데도 퉁퉁붓고 피멍들고 그래서 깁스를 했습니다   한의원가서 침도 한    번 맞고 염증주사도 맞고 그랬었어요 근데 제가 쉬면서 받은건아니라  집중치료는 못했거든요 근데 이번에 다친건 아직도 지금   달이나 지났는데 아파서    MRI를 찍어봤어요 아래 결과지를 받았는데 해석좀 부탁드리고 보시고 한의원 침치료로도 나을지  아니면 수술까지 해야할지 알려주세요 다른 치료방법이있다면 그것도 알려주세요      ,정형외과
무릅 어떤가요        ,     돟  ,정형외과
왼팔 상완골 골절 수술 후 퇴원시기,병원에서는    주 이야기 하는데 언제쯤 퇴원 할 수 있나요  너무 답답하네요    추가로 언제부터 다시 헬스 할 수 있는지도 궁금합니다,정형외과
무릎관절 뒷쪽오금  통증,무릎관절뒷쪽 오금 이 아픈지가 한달쯤됩니다 약도먹고 관절운동도 열심히하고 병원가서 X ray 찍고  주사 무릎주사 도 맞고 했는데 여전히 통증이 있습니다 특히 무릎을 쪼그리거나 양반다리를하면 통증이 더 심해집니다  의사 선생님 말씀은 MRI를 한번 찍어보는게 어떻냐고 권하시는데 어떻게 해야할지          좋은 말씀 기다려 봅니다  참고로 저는   대초반 남잡니다   ,정형외과
