0,1,2
인대 근육 찢어짐,무릎 바로 아래쪽 이 찢어졌습니다 근데 병원에서 깊게 찢어져 인대나 근육에 문제가 있을꺼 같아 mri검사를 해보자고 하였고 근데저는 지켜보다 하자고 말하고 일주일이 지났습니다 근데 상처 주변으로 붓기가 안빠지고 너무 아픈데 검사를 해봐야 할까요 ,정형외과
건협mri 정형외과 무릎 판독지   부탁드립니다  ,무슨뜼인지 모르겟습니다 ,정형외과
연골연화증 질문,군복무중인 현역 병사입니다   평소엔 멀쩡했는데 체력단련시간에 많이 뛰면 무릎 굽힐때 통증이 생겨서 외진을 나갔습니다   엑스레이를 찍어봤는데 군의관님께서 연골연화증이라고 하셨습니다   제가  주뒤에 불모지작전이라고  월말까지 무거운 장비들을 들고 지뢰탐지나 수목제거 등을 하는 작전을 가는데 갈 수 있을까요  웬만하면 가고싶습니다   그리고 달리기나 스쿼트  레그컬같은 근력운동을 하면 안되는지 아니면 도움이 되는 운동이 있는지 궁금합니다   그리고 영양제중에 msm이라는 영양제가 도움이 될까요  아니면 다른 도움이 되는 영양제가 있나요   약은 근육이완제 소염진통제 처방받았습니다,정형외과
슬개골 세로골절 반깁스, 주전 넘어져 엠알찍고 슬개골 세로 골절진단후 반깁스했습니다  제대로 붙어야 나중 운동에 지장없을텐데 이대로  주후 보자는 교수님 말에 네 하고 귀가했습니다  집에서의 생활중 당연히 목발짚어야지만 뻐쩡뻐쩡발 짚으며 움직이게되구 화장실 변기 앉으면 허벅지뒤 반깊스 걸려 밑으로 내려가구  이래저래 통깁스가 아니라 좌우흔들리고 이러다 제대로 안붙고 치료기간만 지연될까 걱정됩니다  이정도 움직임 지장없는걸까요 아님 통깁스로 바꿔얄까요,정형외과
아킬레스건 단축 엑스레이 보험적용 빠른답변부탁드러요,아킬레스건 단축 검사하려고 정형외과 왔는데 보험 적용이 안된다고 하는데 어떡하죠   엑스레이는 기본적으로 건강보험 된다고 해서 예약했는데,정형외과
어깨를 움직이면 사각소리가 나요,사진처럼 어깨를 움직이니까 가슴  목  근처에서 사각소리가 나네요   왜그런거죠      Loading                  화질 선택 옵션,정형외과
손톱이 빠졌어요 그런데 아래쪽이 살짝 튀어나와 있고 딱딱해요 위쪽은 누르면 살짝 아프고 병원가서 확인을 해봐야 할까요 ,손톱이 빠졌어요 그런데 아래쪽이 살짝 튀어나와 있고 딱딱해요 위쪽은 누르면 살짝 아프고 병원가서 확인을 해봐야 할까요 ,정형외과
매트리스 궁금합니다 ,허리가 편안하고 척추가 바르게 누워서 숙면을 취하기 위해서는  매트리스가 단단한 형태가 좋은가여  아니면 푹신푹신하게 체형에 따라 감싸주는 형태가 몸에 좋을까요   몽제 매트리스 하드형  과 누잠 매트리스  푹신형  을 두고서 고민 중인데  허리와 등이 아프지 않는 형태로 추천을 해주셨으면 좋겠습니다   아 참고로 주로 옆으로 새우잠을 잡니다  머리와 어깨 척추 허리 라인이 딱딱하면 오히려 안좋을거 같은데  어떻게 생각하시는지 고견 듣고싶습니다 ,정형외과
거북목,초 인데벌써 거북목인거같아요 집에서 계속 고개를 뒤로하는 걸 하고있긴한데 이정도로 거북목이 괜찮아질까요 ,정형외과
손바닥 골절 증상 알려주세요,제가 농구를 하다가 친구가 위로 슛한 공이 떨어질때 손을 부딪혔거든요  시간 정도 지났고 잼잼  타자나 필기 등은 아무 무리 없이 할 수 있으면 괜찮은 건가요 ,정형외과
디스크터진건가요 , 년전에 디스크판정 받았었어요  번디스크가 밀려서 신경눌리니까 다리저리고 힘들더라고요 약물치료도하고 신경주사맞고 하니까 괜찮아져서  년전에 약을 끊었어요  근데 방금 씻는도중에 오른쪽 옆구리 걸쳐서  허리가 끊어질듯이 아파오더니 숨도제대로 못쉬겠고 제대로 서있을수가없어서 방에 기어오듯이 와서 이불덮고 쉬니깐 아까보단 괜찮아졌는데 아직도 계속아파요  디스크가 터진건가요  제가 학교를 가야돼서 일단 오늘은 그냥자고 아침까지 계속 그러면    라도 불러서 갈까하는데 심각한건 아니겠죠  정말 정말 너무 아팠어요 집에 혼자라서 지금 더 걱정이돼요    안그래도 가족이 며칠전에 큰 수술받고 지금 중환자실에 가있어서 저까지 수술같은거 하는 일 생길까봐 너무 무서워요,정형외과
