0,1,2
발가락에 뭐 떨어트렸는데 처치 어떻게 해야하나요 ,발가락에 뭐 떨어트렸는데 처치 어떻게 해야하나요  지금 코로나격리중이라 병원에 갈수가없는데 두번째 발가락에 엄청 무거운거 떨어트렸는데 멍들고 빨학게되고 붓고 걸어다닐때 너무아픕니다   살짝만만져도 아파요 병원을  일뒤에나 갈수있을꺼같은데 제가 집에서 할수있는게없을까요   ,정형외과
자고일어났더니 무릎에 수포같은게 올라왔어요  ,한번씩 이러는데 이유가 뭘까요   ,정형외과
반월상 연골 파열,전방 십자인대 파열 반월상 연골 파열 으로 작년 수술 했습니다 그런데 철심을 뺄 시기가 오고 가끔 무릎이 아파지더니 별 문제 없겠지 하고 지나갔는데 알고보니 반월상 연골 재 파열로 다시 재봉합 했습니다 그리구 수술 후 일주일이 지난 지금 그냥 아무 생각없이 수술한 발을 발을 딛고 힘을 약간 씩 주고 누워있을때 무릎을 살짝 돌리거나 골반을 돌릴때 살짝 다리를 틀면 무릎에서 딱 딱 소리가 나요  연골 파열 될때 첫번째 증상이 딱 소리가 난다는건데 너무 무서어여 제발 도와주세요     내공     드림   ,정형외과
발목 염좌  발 뼈 튀어나옴  내공    ,오른쪽 발목 염좌 후  주차가 되어 지금은 통증이   정도 없어진 사람입니다  그런데 어느순간 발을 보니 왼쪽 발에는 없는 뼈가 다친 오른쪽발에는 확연히 튀어나온것을 확인했습니다  튀어나온것을 눌러도 통증이 없고 동그랗게 튀어나와서 뼈보다는 좀 물렁한것같기도하고 좀 이상합니다   혹시 인대나 뼈에 이상이 생긴건가요   사진을 보시면 알겠지만 왼쪽에는 그런것이 전혀 없습니다  그리고 사진보다 튀어나온게 더 큽니다   내공   입니다  ,정형외과
무지외반증 수술,현재 상태는    단계 사이 있는 것 같습니다   도 정도 휘었다고 합니다 통증은 있기는 하지만 조금 있습니다 발볼 부분이 빨개지긴 하더라구요 밤에 보면 치료로만 해도 될가요 아니면 수술을 해야 할가요,정형외과
갑자기 허리 통증,의자에 앉아 컴퓨터를 하는데 갑자기 허리 통증이 왔어요 이런 느낌의 통증은 거의 처음인거 같은데 허리를 삐끗한 느낌이 이런 느낌일거 같아요 근데 움직일땐 무리도 없구요  의자에 앉아서 팔꿈치를 무릎에 얹어 있는 자세를 해도 아프더라구요 그거 외에도 허리를 등에 안대고 세우고 있는데도 계속 아프고 그냥 서 있어도 아프네요 한마디로 그냥 아파요 계속   그나마 똑바로 누워야 괜찮은거 같고 지금 시간이 병원은 못 가보겠는데 뭐가 문제 일까요    ps 점점 아파요 서있는데도 힘드네요   ,정형외과
자전거 타다가 넘어졌어요,제가 오늘 자전거를 타다가 넘어졌는데 무릎 쪽이 바닥에 부딪혔는데 걷을 때 쩔뚝 거리고 찌릿해요 병원 가봐야 되나요,정형외과
중수골  번 골절,중수골  번이  월  일에 골절되어  일에 뼈를 맞추고 반깁스 일주일 하구 병원가서 수술해서 철심 두개 넣고 붓기 뺀다고 반깁스 중입니다 일주일 뒤에 통깁스 한다는데 의사가 철심빼고 깁스 푸는게 한    주 걸린다는데 초반 일주일 붓기 뺀건 포함이 안되나요   보통 골애서 진이 나오는데 까지  주일 있어야 나온다는데 철심박은게 골절되고 일주일 뒤니까 철심박고 바로 진이 나와 골유합 하는 중 인가요  ,정형외과
엄마께서 족저근막염이세요,엄마께서 전부터 발바닥을 만지면 혹이 있는거같다고 하셨는데 어제 병원 다녀오니 오른쪽다리에 힘을 많이 쓰시고 왼쪽다리에 힘을 잘 안쓰셨는데 오른쪽다리에 근육이 약해지셨대요 그리고 선생님이 왼쪽다리가 족저근막염이라는데 수술을 해야된다고 하는데 많이 심각한건가요  족저근막염이라는 병이 많이 안좋은건가요   ,정형외과
손목터널증후군,제가 손목터널증후군으로 너무 아파서 병원가서 수술 날짜를 잡았어요 제가 지금 마트에서 일하는 중이라  월댤에 병가내서 수술하려고 날짜를 잡았는데요 지금은 손가락만 저리고 조금 아프기만한데 왜그럴까요  수술을 안해도 될까요 ,정형외과
소건막류가 맞나요    ,저기 빨간색 표시한 곳이 자꾸 욱씬거리고 만지면 아프구요 발가락을 굽히거나 벌리거나하면 통증있어요    아픈지는 일주일정도 되었어요   소건막류가 맞다면 수술해야하는 정도인가요 ,정형외과
전거비인대 파열 인대강화주사,mri를 통해 전거비인대가 파열된 걸 알게 됐습니다  종비인대 후거비인대는 괜찮음  수술하기에는 부담스러운데 인대강화주사로도 치료가 될까요 ,정형외과
어제 발톱만지다가 발톱이 들어져있어서 뽑았는데 뽑을때도 통증이 없었고 지금도 통증이 없어요 이거 병원가야하나요  통증은 못느꼈어요,어제 발톱만지다가 발톱이 들어져있어서 뽑았는데 뽑을때도 통증이 없었고 지금도 통증이 없어요 이거 병원가야하나요  통증은 못느꼈어요  빠진사진이예요,정형외과
질병코드 s 코드 관련해서 질문입니다,작년    월에 다니던 동네척추병원에서는 엑스레이찍고 주사치료  도수치료  물리치료하면서 허리관련해서 S코드와 S코드를 같이 줬습니다 초진차트에 무거운거들고부터 이렇게도  다라는내용이 간략하게 있었구요  그리고 작년  월에는 좀더큰병원가서 MRI찍고 주사치료  충격파치료  물리치료하면서 M코드만 줫습니다  이렇게 작년 다녔던 두 병원모두 실비청구를해서 비용을 지급받았는데  코드에 별관심을 안갖다보니   월다녔던 병원에서 M코드만 준게 의아한데요      월에 다녔던 병원의 초진차트를 가져가서 얘기해서 S코드를 추가로 넣게되도 이미 보험금 청구를 한상태라 S코드추가하는것이 불가능할지요    S코드를 추가로 주면 보험금청구한 보험회사에 수정반영해달라고 할 생각입니다  두번째 병원에서 왜 m코드만 줫는지 억울합니다  무거운거 들고나서부터 이렇게 됐거든요     구체적인 답변 부탁드립니다   ,정형외과
엄지손가락 꺾임,오늘   시  분쯤에 저는 허리에 손 올리고 있었는데 친구가 박치기하는 바람에 엄지손가락이 꺾였는데요 손을 쫙 펼 때 접을 때 만질 때 아픈데 병원에 가야하나요  아님 병원 안 가고 나아지는 방법이 있을까요 ,정형외과
손가락 관절 아픔 부음,자고 일어났는데 사진부위가 붓고 아프네요  어제 뼛소리내다가 아파서 놀래고 안했는데 아마 뼛소리내기전부터 안좋았던거같습니다 오늘은 심하게 부었습니다  왜이러는거죠  그냥 둬도되나요,정형외과
