0,1,2
개구리자세  한쪽다리 복숭아뼈를 다른다리 무릎위에 올리면 무릎이 너무 아픕니다 관절치료 운동 ,개구리자세  한쪽다리 복숭아뼈를 다른다리 무릎위에 올리면 무릎이 너무 아픕니다  연골주사 접종했는데   다른 연골주사를 더 접종해도 되나요   좋은 치료방법 추천해주세요,정형외과
발등 금간건가요,어제 모르고 발등에 핸드폰을 떨어트려서 핸드폰 모서리 쪽으로 찍힌 거 같거든요 엄지발가락 조금만 움직여도 아프고 걸을 때 마다 찌릿찌릿 아픈데 이거 금 간거에요    병원 가봐야 할까요  ,정형외과
발바닥 혹이 여러개있는느낌,발바닥이 외관상보기에는 아무이상이없습니다  발을 디디면 자갈길을걷는것처럼 발바닥여기저기에서 혹이여러개있는것처럼 느껴집니다  물이닿으면 좀더심해지는것같다가 다시 원래느낌으로돌아옵니다  허리 mri 까지 찍어봤는데 이상이없고 병원에서도 잘모르겠다고합니다   년이다되어갑니다  걷기가불편하니 삶에낙이없네요    도움 부탁드립니다    ,정형외과
대학병원에서 발  발목 mri 촬영 중간에 발저림,발목 자주삠과 발의 불편감으로 인해 대학병원에서 큰돈들여 mri촬영을 했습니다  발을 받침대에 올려놓아 고정시켜 촬영했는데 촬영부위는 움직이지 못해서 종아리가 받침대에 눌렸는지  뒤꿈치가 눌렸는지 발이 저려오더라고요  촬영후반에는 좀 많이 저렸지만 촬영하시는 분이 몇분 안 남았다고 하셨기에 끝까지 움직임을 참았습니다  몇일뒤에 mri판독결과로 진료예정인데 발의 질병  발목인대 등을 확인할 때 이 저림으로 인해 mri 결과에 영향이 갈수 있나요  촬영중 움직임은 거의 없었으니 저림으로 인한 영향이 있는지를 알고 싶습니다  큰돈 들인만큼 정확하게 진단받고 싶어 글 올립니다  전문가분의 답변 기다립니다  감사합니다 ,정형외과
발목 인대파열및 견열골절 진단서 수정,등산하다 발목 접질려서  월  일날 집주변 정형외과 가서 xray 초음파 깁스 물리치료 냉치료 초진진찰료 진단사 링거주사 진통제 다해서 본인부담금  만원정도 나왔습니다   본론은 골절 특약 가입되어 있어서 보상을 받으려면 코드가 있어야되는데   월   일날에 진단서를 하나 발급 받았었습니다  주상병에 발목 및 발 부위의 인대의파열 이라고만 되어있더라고요  처음에 분명히 의사쌤이 뼛조각이 있어보인다고 어느정도 확신이 있게 이야기를했었는데 진단서에는 안적혀있더군요    월 일인 오늘 병원측에 전화하여 골절 견열골절  내용을 추가해서 진단서 수정 가능한지 물어봤습니다  직원이 해줄것처럼 해서 바로 찾아갔더니 의사한테 자기가 물어보니까 골절이 확실치는 않아서 안적었다는 답변과 골절 의심되면 엑스레이 다시 찍어보고 진료를 받아야된다고 안되면 물리치료라도 받고 가라그래서 그냥 아무것도 못하고 헛걸음하고 집에 왔는데 엑스레이는 이미 초진때  장 잘 찍어놔서 판독을 다 했는데 그걸 이틀뒤에 또 찍으라는게 환자 입장에서는 솔직히 상술 말고는 이해가 잘 안되서요    다시 찍는다고 더 세밀하게 나오는것도 아닐것같고  의사가 기회를 줄때 엑스레이를 다시 한번 찍어보는걸 추천하시나요   하라는데로 하면 코드를 적어줄런지 아니면 상술에 가깝나요 쌩돈 날리기는    좀 그렇네요,정형외과
골외영종     이름이 헷갈려요,무릎 뼈에 양성 종양이 생겼습니다  무릎에서 소리가 나서 병원을 갔는데 성장기에만 종양이 커지는 것이고 힘줄이랑 부딪혀서 아픈 거 같다고 하시네요  이름이 정확히 뭔지 알려주세요    무릎에 별사탕같은 혹이 있어요,정형외과
허리디스크 시술 괜찮아지는 걸까요 ,허리디스크 시술을 할까 말까 고민인데 허리디스크 시술을 하면 괜찮아지는거 맞죠  허리디스크 시술을 하고서도 재발하는 사람이 많고 또 아플 수도 있다고 하던데    괜히 아직 하지도 않았는데 걱정입니다  ,정형외과
허리디스크 증상 확실하다면,허리랑 골반  허벅지까지  암튼 이렇게 통증이 있는데 허리디스크 증상 맞나요  만약에 허리디스크 증상이 확실하다면 어떻게 해야 하죠   늘 건강하다 자부심 가졌는데    허리디스크 증상 이라고 한다면 앞으로 어떻게 해야 될까요 ,정형외과
발목인대부분파열 이거 어쩌죠 ,발목인대부분파열인 상황에서 어쩌죠  일단은 수술 보다는 비수술 치료를 시작해 보려고 합니다  처음에는 발목인대부분파열이 아니라 그냥 늘어난 정도겠거니 했는데 알고 보니 발목인대부분파열이더라구요 ,정형외과
손목 소리 자꾸만 나는데,손목을 돌리게 되면 손목 소리가 자꾸만 들리는데 이거 괜찮은 건가요  뚜둑 거리는 손목 소리가 반복적으로 납니다  이상이 있는건가 싶다가도 아닌 것 같기도 하고 손목 소리 원인을 잘 모르겠네요 ,정형외과
