0,1,2
엄지 손가락에 미세 유리가 박힌 거 같아요 , 유리 조각이 날릴 정도로 휴대폰을 깨쳐 당황해서 만지다가 엄지 손가락을 찔려 피가 났거든요  지금은 어디가 찔렸는지 흔적도 모르게 사라졌는데 누르면 저릿저릿하네요  많이 아프지는 않은데 미세유리 박히면 손가락 괴사한다는 얘기를 많이 들어서 병원 가봐야 하나요 ,정형외과
손가락 부정 유합,작년  월 쯤 가운데 손가락 골절 수술을 하고 거의  년이 다 되어 가는데요 손가락 뼈가 좀 심하게 튀어 나와서요 내진할 때 분명히 시간 지나면 나아진다고 하셨는데 오히려 심해지기만 했어요 사진 상으로 부정유합 맞나요  이거 재수술 가능한가요,정형외과
사진에인공뼈를삽입했는지궁금합니다,연세가  세엄마대퇴부경부골절로핀교정술수술하셨고또인공뼈도넣다고말씀을하시는데어디에넣었는지알수가없습니다 정확하게알고싶어요 ,정형외과
다리가 무겁고 안좋아요,지금은  살이 많이 쪄서 그래서 그런줄 알았는데  제키에    뺀 몸무게 였을때도 다리가 심각했어요  증상에 다리가 무겁고요 그래서 달리기도 힘들고요  하지정맥류도 있어요  허리디스크가 있는데요 다리 안쪽이 엄청 땅겨요  골반뼈도 안좋고 고관절도 뚝소리나요  무릎은 반월상 연골로 무리하게 다니다 찢어쪘어요  그래서 무릎이 안좋아요  운동하면 상체는 안 힘든데 하체가 금방 힘들고 당겨요   다리가 무겁고 안좋은게   원인이 뭔가요    ,정형외과
무릎 밑 통증,오른쪽 무릎 밑 인대 쪽이 갑자기 걷다가 무릎을 못 접고 못 걸을 정도로 아픈데 왜 그런거죠 ,정형외과
군대 반월상연골파열 질문,안녕하세요  군복무 중 전투체육시간에 축구를 하다가 무릎에서 총소리가 나서 국군병원에서 mri를 찍으니 반월상연골이 찢어졌다고 했습니다  계단을 오르락 내리락 할때와 뛰거나 쪼그려서 앉으면 통증이 있다고 말하니 수술을 해야된다고 판정받았습니다  군대라 병원에 갈 시간과 최근 코로나로 인해 격리가 되는 바람에 수술이 계속 미뤄져서 현재 증상이 발생한지    달정도 됬는데 상태가 더 악화되었을수도 있나요   바깥쪽인지 안쪽인지 기억은 나지 않지만 살짝 찢어졌다고 했었습니다   그리고 이 경우 국가유공자 또는 보훈대상자로 신청할 수 있나요  신청이 가능하다면 제가 준비해야되는 건 무엇인가요 ,정형외과
전방십자인대 수술관련 질문입니다 ,전방십자인대 재건술 후  일째인데 전날입원으로  일째 입원중   딱히 병원에서는 하는 것도 없고 아침 주사 후 약먹고 누워만 있습니다  저는 다른 수많은 리뷰들 보고  박 일  박 일  박 일도 많이 봤었는데요  솔직히 그냥 병원에 입원기간 늘리려는건가 싶어서요   또 가동범위가 생명인 재활로 알고있는데 수술 후  일째인 오늘까지 발바닥 까지 감싸는 반깁스중입니다  각도 한번 잰적 없이   그래서 그냥 내일 오전 퇴원 하려고 하는데  병원에선 책임 못진다는 식으로 말하고  소견서는 받아야 하는데  참 애매하네요  입원 거부로 인해 소견서 거부가 합당할까요  그리고 퇴원 환자 스스로 결정 해도 될까요  직업은 스포츠 관련 입니다  재활  영양 전공이고요 ,정형외과
정형외과,병원에서 인대가 뼈를 잡아 당겨서 뼈가 뜯겼다고 하셨는데 이건 부러졌다고 해야하나요 금 갔다고 해야하나요 ,정형외과
십자인대파열 질문, 월   일  축구 하다가 좌측 전방십자인대가 파열됐습니다    파열이랬나 그랬고요 좌우로 슬개골 잡아주는 인대 패열 과 슬개골 탈구  반월상연골파열을 동반했습니다 외상 당일 응급실 내원해서 피빼고 부목없는 찍찍이 깁스 하고 익일 외래진료로 MRI찍고 위와같은 판정 받고 반깁스를  주 합니다  담당의 선생님은 원래라면 수술해야하지만 나이가 젊어 만  세  비수술적 치료를 해보자고 권유하십니다 반깁스를 풀고 통깁스를 합니다  월   일  통깁스를 풀고 보조기를 착용합니다   주간 착용 후 MRI 재촬영을 한다고 하셨습니다  여기서 의문점이 듭니다  아직 걷지 못합니다  발목 통증으로 인해서요  인대가 굳어서 그렇다고 합니다  무릎통증은 보조기 각도내에는 없고요 재활도 집에서 하고있습니다 다친 다리 들어 올리는것도 살살 되고 있습니다 그러나 부기는 빠지지 않았습니다 혹여  주후 총   주가 지난뒤에 수술하자할까 겁이납니다  잘 되가고 있는것일까요 ,정형외과
발목 삐끗,발목을 언제 걷다가 한 번 삐끗했는데  그 이후로 걸을 때마다 계속 삐끗하네요  예를 들어서    m 정도를 걷는다 하면  번은 삐끗해요  어떻게 해야할까요  ,정형외과
