0,1,2
 년전 왼쪽엄지손가락 탈구로 수술을  번했는데 현재 엄지손가락이 심하진않지만 오른손에비해 현저히 굽혀지는 기능 각도가 덜합니다  힘도 덜가구요 , 년전 왼쪽엄지손가락 탈구로 수술을  번했는데 현재 엄지손가락이 심하진않지만 오른손에비해 현저히 굽혀지는 기능 각도가 덜합니다  힘도 덜가구요    장애등급을 받을수있는지 궁금합니다,정형외과
발가락 골절 핏수술 후 걷는데 힘이들어요    ,발가락 골절로 핏수술을 했습니다  월 중순경에 수술하고 현제 집에 있습니다   월  일 경에 퇴원을 했는데 현제 상태가 퇴원때 처럼 걷는것이 힘이 들어요  몇개월이 되야 자연스럽게 걸을수 있을까요    ,정형외과
무지외반증,엄지발가락이 안쪽으로 휘어있는데 무지외반증인가요  통증은 없습니다,정형외과
이거 팔 빠진건가요   ,그저께 배드민턴을   분동안 계속 쳤는데 오린쪽팔에 힘이 안들어가고 필 움직이면 어깨가 나간것처럼 아프고 뭐 힘줘서 물건 들고 움직이면 진짜 힘 쑥 빠지고 어깨 빠진 것처럼 아파요,정형외과
넘어져서 발목인대 한쪽만 부분파열 이라는데요 치료기간은 얼마나 될까요  통깁스를 해야하나요  재생주사를 꼭 맞아야 하나요 ,넘어져서 발목인대 한쪽만 부분파열 이라는데요 치료기간은 얼마나 될까요  통깁스를 해야하나요  재생주사를 꼭 맞아야 하나요 ,정형외과
택시 문다으면서 제발이 차바,택시 문다으면서 제발이 차밖에 있는줄 모르고 차문을 닫았는데요  시쯤 그랬는데요 게속 괜찮더니 저녁 시쯤 되니 통증이 있습니다 큰 골절일까요 욱신욱신합니다  번째 번째 발등위인것 같아요 혹시 수술해야할까요 너무 겁니다,정형외과
왼쪽 발의 엄지발가락과 연결된 뼈에 문제가 생긴것 같습니다 ,방금 전 밤에 잠시 거실에서 서있다가 컴퓨터 앞에 앉았는데 갑자기 왼쪽 발 오른쪽이 마구 욱신거려서 보니 엄지 발가락이 다른 발가락들에 비해 기형적으로  오른쪽으로 돌아가 멀리 떨어져 있고 당황해서 엄지 발가락을 움직여보려 해도 잘 움직여지지 않았습니다  이후에 손으로 발과 엄지발가락 사이의 부분을 왼쪽으로 발가락을 회전시킨다는 느낌으로 계속 눌렀더니 엄지발가락이 원위치로 돌아가고 통증도 완화되면서 다시 움직여지기 시작했습니다  지금은 약간의 통증만 남아있고 괜찮지만 혹여나 제 발에 무슨 문제가 생겼나 싶어 질문 올립니다 ,정형외과
허리디스크 초기 증상인가요   ,살이 급격히 쪄서 다이어트중에       이렇게 아령으로 좌우로 허리에 힘을주면 운동을 했는데   다음날에 온몸에 힘도 없고 사무직에서 일하는데 앉아있는데 허리 아래쪽이 욱신욱신하더니 다리가 저린 기분  이 들었습니다   여성 생리할때 느껴지는 생리통  과 비슷한 느낌이였거든요   타이레놀을 먹었는데  시간  괜찮아지더니 또 욱신거리고  근데 서있을땐 욱신거림이 없다고 앉아있을때만 통증 이 느껴졌습니다   오후쯤 되니 이제 엉덩이 허벅지도 저린느낌이 들었거든요  허리를 좌우로 돌리거나 디스크 증상 확인하는 방법으로 누워서 다리 올리기도 해봤는데  통증은 없었습니다  다음날 일어나니 통증은 없어지긴 했는데  혹시 디스크 증상이였는지 근육이 놀라서 그랬던건지  문의합니다  ,정형외과
무릎에 물찼을때 원인이 따로 있나요 ,무릎에 통증이 있고 부어서 병원에 갔더니 무릎에 물찼을때 주사로 빼주면 괜찮아진다고 하더라구요  근데 계속 무릎에 물찼을때 병원을 가서 뺄 수는 없으니까     원인을 알고 싶은데요  보통 어떤 경우 무릎에 물찼을때 되나요  자주 빼줘도 되는지 걱정이고 만약에 물이 아닌 피가 나오면 어떻게 해야 하죠 ,정형외과
목디스크초기증상 맞겠죠 ,원래부터 두통은 있었지만  목이 아프기 시작하면서 부터는 두통이 더 심해진 것 같아요  그럼 목디스크초기증상에 가까운게 맞나요  그리고 목디스크초기증상으로 팔저림이나 뭐 이런것도 있을 수 있다고 하던데    이건 목디스크가 더 진행되어야 하나요  아니면 이것도 목디스크초기증상이 맞는 건지   ,정형외과
목 통증 견딜만하지만,견딜만한 정도의 목 통증이지만  그래도 좀 피곤한 경우에는 목 통증이 극심하기도 해요  그래서 목디스크는 아닐까 하는 생각이 드는데 사실 그러기에는 너무 목 통증만 있어서 이게 단순 근육통 때문인지 헷갈립니다 ,정형외과
소건막류 수술 재발도 하나요 ,아무래도 소건막류 같아요   통증이 너무 심해서 신발을 잘 못신을 정도   그래서 소건막류 수술을 생각하고 있는데   소건막류 수술을 하고 나면 재발하기도 하나요  그래도 소건막류 수술을 하고 관리를 잘해주면 좀 괜찮아지긴 할런지   ,정형외과
발바닥이 아파요 그렇지만,발바닥이 아파요 하지만  그래도 좀 참을만은 합니다  주로 아침에 발바닥이 아파요 근데 또 어떤 날에는 저녁에도 발바닥이 아파요 그러니까 좀 왔다 갔다 하는 것 같은데 잘 모르겠습니다 ,정형외과
족저근막염 알아보고 있는 중,족저근막염에 대해 알아보고 있어요   발바닥이 아프긴 한 것 같은데    이게 아픈건지 아니면 그냥 독소 배출이 잘 되지 않아서 그런건지  암튼 족저근막염이 있을 때 마사지나 스트레칭 이런거 해주면 된다기에 해주고 있긴 한데 어떻게 해야 될지 모르겠네요  만약에 족저근막염이라면 치료를 받아야 되겠죠 ,정형외과
어깨 명의 찾아가야하나요 ,집 근처에 있는 정형외과는  좀 규모가 작았지만 그래도 거기서 계속 물리치료는 해왔었거든요  근데도 상태가 안 좋아서    아무래도 큰 병원의 어깨 명의를 찾아가 봐야 될 것 같아요  어깨 명의를 찾아 큰 병원을 가게 되면 제 어깨 상태가 좋아질 수 있을까요  꽤 오랫동안 말썽을 부리는 중이라    사실 어깨 명의를 찾아가도 잘 모르겠지만  확신은 없어요   ,정형외과
어깨회전근개 재활 언제까지 하면,회전근개파열 되고 나서  수술을 하게 되었고 어깨회전근개 재활을 하려고 하는데요  언제까지 어깨회전근개 재활을 해야 되나요  그래도 최소 몇개월은 걸린다고 하던데    아직 일상생활에 불편함이 좀 있으니 어깨회전근개 재활을 하는게 맞는 거겠죠  ,정형외과
다리오금 통증 있어요,다리오금 통증이 있습니다   그런데 이게 오금부터 허벅지까지 이어지는  암튼 그런 다리오금 통증인데    허벅지에 문제가 있는 건지 아니면 무릎 뒤쪽에 문제가 있는건지 잘 모르겠습니다  다리오금 통증 어떻게 해야 되는 걸까요 ,정형외과
반월상연골 관절경수술 하면 될까요 ,반월상연골파열이면  반월상연골 관절경수술을 하면 되는 걸까요  그래도 반월상연골 관절경수술로 많이 진행한다고 하길래요  그냥 일반적인 절개는 안하는 거죠  반월상연골 관절경수술을 하면 회복은 어때요 빠른 편인가요 ,정형외과
공부로 인한 손목통증,필기를 오래하면 손목에 통증이 옵니다   고등학생때에도 논술시험을 한번 치르고 나면 손목이 뻐근하긴했었는데  예전엔 몇시간 쉬면 괜찮아졌지만 요즘은 쉬어도 나아지질 않고  예전엔 한시간씩 시험을 보고 나면 손목이 아팠지만 요즘은 오분 십분만 필기해도 손목이 아프네요      필기로 인한 손목의 통증은 근육의 문제인지 관절의 문제인지 복합적인지   혹은 검사방법이 있는지     필기구를 잡는 자세의 문제인지    앞으로 계속 공부를 해야하는 상황이기에  손목통증이 생기지 않도록 강화하는 운동이  아령을 통한 훈련  효과가 있을지    병원을 방문하면 소염  진통제 처방받는것 외에 다른 치료방법이 있는지  궁금합니다    앞으로 수년동안 공부를 해야하고 손목쓸일이 많은데 걱정입니다  ,정형외과
팔꿈치 뼛조각,뼛조각 제거 수술하면 어떻게 하나요   그리고 제거 수술하고 난뒤에 회복기간은 얼마고 붕대를 감나요 또 재활기간은 얼마나 되나요,정형외과
오른쪽 어깨 통증 심함   ,   살 여자고 오른쪽 어깨 통증이 너무 심하게 아퍼요 왼쪽은 하나도 안아프고 오른쪽만 심하게 아프고요 아픈지는    년 된거 같아요 근데 심하게 아픈지는 최근 한두달 되었고요 병원을 가도 그냥 휴대폰을 많이 만져서 그렇다 하고 물리치료 받으러 오라고 하는데 물리치료를 받아도 그대로 이고 노란색으로 동그라미 친 부분만 엄청 고통이고요 찌릿찌릿 하고 주먹으로 내려쳐도 아프지가 않아요 이건 뭐때문에 아픈거고 뭐를 해야지 고통이 덜할까요   알려주세요     ,정형외과
어깨소리 질문있습니다,팔을   도까지 들어올릴때는 소리가 없구요    도까지 올릴때 딱딱 거리면서 소리가 나는데    통증은 전혀 없구요 헬스 좋아하는데 운동할때도 통증은 없어요 근데 너무 신경쓰여요  어떻게 하면 좋을까요  병원 가봐야 안아프면 아플때 오래요  ,정형외과
스테로이드 주사로 인한 관절부종,작년 말 중수지관절    번  붓기가 심해 약을 먹어도 호전없어  차병원에서 스테로이드주사를 손바닥에 줬고  달 뒤 붓기가 빠질때쯤 서울 소재  차병원에서 다시 스테로이드 주사  대를 맞은 후로 중수지 관절붓기가 가라 앉지 않습니다   번째 스테로이드 주사후 붓기와 통증이 한쪽손 전체로 지속되어 얼마전 또 다른 서울소재 대학병원에 가니 방아쇠수지 초기인거 같다고 소염진통제  달치를 주시더군요  중수지 쪽은 스테로이드로 인한 부종인 거 같은데 맞는지요  이런 경우 어떻게 하면 빨리 부종이 가라앉고 호전이 될까요 ,정형외과
