0,1,2
발목인대파열로 인하 수술권유,   발목  개이상 인대파열로 수술권유  MRI 확인함        번병원  관절경적 인대봉합술 이라고 함       하반신마취  시간수술   주일입원  한달가량 통깁스   달 재활치료     만원이라고함     번병원  인대 재건술 이라고 함       하반신마취    분수술  최소 일  주일입원  한달안에 일상걷는거 가능  금액 안알려줌        번 병원에서 얘기한 수술이 같은 수술 아닌가요     서로 다른 얘기를 하는거 같은데 금액이 왜 서로 저런건지       안알려주는건뭔지  ,정형외과
어깨 mri 판독 해석 부탁드려요,suspicious partial thickness tear of supraspinatus tendon at insertion site  Rec minimal subdeltoid bursitis  부탁드리겠습니다  ,정형외과
플레이트 제거 수술을  개월 뒤에 하는이유 ,손목골절로 플레이트 박는 수술했습니다 뼈 완전히 붙는데에는  개월 정도 걸린다하시더라구요 근데 플레이트 제거는  개월  년 사이에 한다던데 왜  개월째가 아닌  개월째부터하는걸까요 ,정형외과
정형외과 선생님들 소견 좀  ,손가락 괴사가 진행중인데 상태는 위와 같습니다   사진으로는 구분이 잘 안가는데 엄지의 첫마디의 약     정도가 썩어 떨어져 나갔고 사진에 보이는 손톱같이 튀어나온 검은부분이 뼈인데 이 경우 엄지 전체를 다 잘라내야할까요   ,정형외과
병원 오진료 관련하여 물어봅니다 ,제가  월 말에 길가다가 넘어졌는데 걸을때마다 발등옆이 너무 아파서 급한데로 동네 병원가서 엑스레이 찍고 진료를 받았는데 의사선생님이 금도 안가고 이상이 없어보여 그냥 약이랑 물리치료 안내받아서 약먹고 물리치료를 받았는데도 안나아서 혹시 몰라 다른병원에 가서 엑스레이 다시찍고 진료를 받았더니 골절이라고 합니다  혹시 동네 병원에 오진료로 환불이나 보상이 같은거 받을수 있나요 ,정형외과
지간신경종때문에 발이 너무 아픕니다 ,제가 옛날에 축구를 하는데 발볼이 좁은 축구화를 신고 축구를 하다 발이아프다 이물감이 느껴지고 발볼이 좁혀지면서 사이에 돌맹이  물렁뼈  같은게 느껴지는데 찾아보니깐 지간신경종과 매우 흡사한 증상인거같았습니다  증상은 아까말씀드렸다시피 발에 물렁뼈같은게 느껴지고 발바닥을 세게 짚으면 발이 아픕니다  또 아침되면 발이 부어서인지 자꾸 물렁뼈가 커진느낌이 듭니다  근데 편한 신발로 뛰거나 걸으면 또 상태가 괜찮아집니다  근데 문제는 제가 군대 현역병인데 군대 훈련종목중에 높이뛰기같은걸 해야하는데 이게 발이 너무 아파서 못하겠습니다  이번 휴가를 나와서 병원에 가서 초음파 검사를 받았고 초음파결과로는 딱히 보이는게 없다고 하셨고 스테로이드 주사를 맞고 약 도 일주일 치 먹으니깐 언제그랬냐는듯이 깔끔히 나았었는데 지금 또 상태가 악화됐습니다   주기적으로 스테로이드주사를 맞아야하나요  주사를 맞고 나서는 아무렇지 않게 나았는데 며칠지나니깐 다시 원상복귀된거갘습니다  어떻게 해야하냐요  내공     겁니다 ,정형외과
발등 질문드립니다 ,왼쪽만 발등 발목 근처 부위까지 부은느낌이 있습니다  통풍이나 당뇨  혈압 없습니다  뼈도 이상없고 아프지도 않습니다  일반 부종일까요  병원 내원한다면 어디로 가야될까요 ,정형외과
바깥쪽 복숭아뼈 아래쪽에 통증이 있습니다,바깥쪽 복숭아뼈 바로 아래쪽에 통증이 있습니다  이 통증과 동시에 엄지발가락의 감각이 둔해진 느낌도 듭니다   개월정도 지속되고 있는데 정형외과에 가보니 뼈에는 이상 없다고 합니다  인대관련된 통증인지 궁금합니다  또 통증완화 방법같은건 없는지 궁금합니다 ,정형외과
발가락이 너무 아파요,발가락이 갑자기 너무 아파요 세번째 발가락이 아픈데 만지거나 누르면 아프고 욱신 거려요 딱 아픈 부위만 빨게져있고 주변은 약간 하얗고 누리끼리 해졌어요 만졌을 땐 약간 딱딱하고 모기 물려서 부은 느낌의 피부 같아요 이거 뭘까요     월 중순에 똑같은 증상이 새끼발가락에 나타났었는데 정말 뭘까요    벌레에 물린 걸까요  아니면 어딘가가 아픈걸까요  ,정형외과
Mri 판독부탁드려요,의학용어 아시는분 답변부탁드릴게요,정형외과
이번에도 봉와직염 같은데  ,전에 봉와직염만  번정도 걸렸었는데요 자꾸 재발해서   봉와직염 때문에 직장도 그만두고 시간 짧은 알바만 하다가 다시 직장 구했는데 일 시작한지 이틀만에 봉와직염 걸렸을 때 처럼 다리가 또 아프기 시작했어요     제 직업 자체가 좀 오래 서있는 직업인데 봉와직염이 오래 서있거나 무리하면 생기는건가요    일 할 때마다 발이 이러니까 너무 스트레스 받아요     봉와직염은 발에 뭐 상처가 나거나  모기 물렸는데 긁어서 그런 곳에 세균이 들어가면 생기는거 아닌가요   저는 뭐 모기물리거나 상처가 나거나 그런 것도 없는데 왜 일만 하면 발이 이렇게 되는걸까요       진짜 걷기 힘들정도로 아파여  ,정형외과
쇄골골절 철제거 시기 질문입니다 ,쇄골골잘돼서 어깨 수술을 했는데 지금  개월정도 됐는데 움직이는게 불편한데 어깨에 있는 철댕이 제거 수술은 평균 언제쯤 가능한가여  주치의선생님이 더 잘 아시겠지만 그냥 궁금해서요 골절됀건 다 붙었다고 하는데 다 붙었으면 빼도 되지 않나요 ,정형외과
수술했던 발목이 다시 부어요,제가 오래 서서 일하는 일이긴 한데 한동안 붓기가 없었는데 갑자기 발목이 부었어요 아팠다가 안 아팠다가 그러구요 별일 아니겠죠 ,정형외과
