0,1,2
요추간판탈출증,  세 어머니이시고  지방입니다   작년  월에 계단에서 넘어지셔서  팔이 골절이 됬었는데  계속 허리가 아프시다고 하여 작년  월에 엑스레이와 mri를 찍어보니  디스크가 터지고  등근육이 없어서 노화의 진행과정이라는 의사의 말만 듣고 말았습니다  계속 허리가 아프시다고 하셔서 요즘 농한기라 예전에 허리 풍선 요법 시술받는  모병원 에 mri를 들고 진료받고  mri를 의사와 같이 보니  제생각에 수술을 해야할 상황인것 같아   소견서를 받아보니  요추간판탈출증 이라는 소견서를 받아 몇일있다  또다른 성남 모 병원에 진료를 받아보니  세로운 말을 들었는데   시멘트를 넣었으면 좋았을걸  이라는 세로운 소견도 들었습니다  아마 팔다치면서 허리도 다치신 모양입니다    연세도 많고  등근육이 없어서 수술해도 별로 라는 실망스런 얘기만 듣고 내려왔습니다  정말 그런지 여쭈어 봅니다 ,정형외과
좌측 무릎 통증,안녕하세요   작년  월에 우측 반월상연골판 파열로 제거술을 하였습니다   현재 우측 무릎도 상태가 좋지는 않은데 수술을 하지 않은 왼쪽 무릎이 더 아풉니다   의사 선생님 말로는 우측 무릎이 좋지 않다보니 왼쪽에 부하가 많이 가서 아픈거라고 합니다   그런데 제가 현재 대학병원과 동네병원 두 곳을 다니고 있는데  대학병원에서는 슬개골 하부에 살짝 물이 찼다고 합니다  동네병원에서는 아무 이상 없다고 합니다   물이 차면 무릎 밑이 아니라 위에 찬다고함      대학병원에서는 물을 빼줄 생각을 안합니다  평상시에도 지속적으로 통증이 있는데 어떻게 해야할까요   아래 사진에서 동그라미 표시된 부분에 물이 차 있습니다    ,정형외과
어깨 회전근개 광범위파열 수술,어깨 회전근개 광범위파열 진단받고 수술한   대 후반 남성입니다  파열범위가 심해 수술이 좀 어려운 수술이라고 하셨고 관절경으로 수술 진행했습니다   현재 수술한지  개월이 되었는데  통증이 수술전보다 심합니다  소염진통제도 계속 먹고있고요   병원측에서는 힘줄이 재파열 된거는 아니라고 하는데   아주 조금이라도 나아지지 않고 더 아프기만 하니 너무 답답합니다  재활은 현재 CPM과 전기치료만 하고 있구요   이런경우는 관절경이 아닌 다른방법으로 재수술 해야하나요   처음부터 관절경 아닌 다른 방법의 수술이 진행했어야 했을까요  재파열도 아닌데 재수술 걱정에 힘드네요    SCR 수술도 들어보긴 했는데  아직 젊은나이에 추천을 안해주시더라구요   재파열도 아닌데 재수술 하는 경우가 있나요       전문가 선생님들의 의견 좀 부탁드립니다   ,정형외과
문에 찍힌 후 며칠 뒤 엄지 경련,일주일 전 문에 손톱을 찍히면서 조갑하혈종이 생기고 배혈하고 며칠 지났는데 특정 형태로 엄지를 움직이거나 힘을 주면 파르르르 경련이 옵니다  골절 의심해야하나요    ,정형외과
발등골절 통증,오토바이사고로 엑스레이찍었는데 발등에 금이  개정도 갔다고하는데 다치고  주좀넘게 붓기빠질때동안 반깁스하고 통깁스로 간지 한  일정도 지난거같은데 통깁스로하고도 원래 막 부어오르나요  터질꺼같고 발바닥쪽이 계속 타들어가는것처럼 너무 아파서 잠도못자겠습니다 반깁스할때까진 고통은 없었는데 통깁스로 바꾼뒤엔 진짜 너무 아프네요 그래서 다니던 병원에 한  번정도 통깁스교체했는데 조여서 터질꺼같아서요 의사 한테 너무 아프고 불타는것처럼 잠도 못자겠다하니 통깁스가 당연히 불편한거라고 짜증만 내는데 원래 골절시 타들어 가고 저리고 피쏠리는 느낌이 드나요 ,정형외과
어깨 mri 판독지 봐주세요,해석좀부탁드립니다,정형외과
인대파열 후 접질림,토요일 계단을 내려가다가 발을 잘못디뎌 전거비인대가 파열되었습니다  현재 붓기가 가라앉기 전까지 반깁스를 하는 상태인데 방금 화장실에서 깽깽이발로 나오다가 다친 부위를 또 접질렸습니다  이 경우 다친 부위가 더 많이 다쳤을 가능성이 있을까요 ,정형외과
우측 무릎 슬개건 통증 및 이상함,안녕하세요   오른쪽 무릎 반원상연골판 파열로 인해 작년  월에 제거술을 했습니다   수술 후 완벽하지는 않지만 걷거나 계단을 내려가는데에는 크게 무리가 없었습니다   뛰지는 못했음   그러다   월경 무릎은 한번 삐끗하였는데 그후로 무릎 앞에 통증이 있습니다   문제는 MRI상 문제가 없다는 겁니다   대학병원에서 문제가 없다고 약만 줍니다    진짜 문제는 무릎을 구부릴때 특정 각도      도사이 에서만 슬개건에 힘이 들어가지도 않고 왼쪽무릎와 비교했을 때 슬개건이 앞으로 튀어나오지도 않고 딱딱해지지도 않습니다  특정 각도에서 양무릎을 비교했을 때 오른쪽 무릎 슬개건 위치는 쑥 들어가 있음    그 결과 다리에 힘이 제대로 전달되지 않습니다   대학병원 교수님은 약먹으면 낫을거라고 하는데 솔직히 제가 무릎에 대한 설명을 하면 귀담아 들어 주시질 않습니다  저    교수님 제가 특정각도에서   교수님    말하지마요   이런식입니다  그냥 MRI상 그리고 무릎 앞 통증 이 두가지만 보고 진단을 해주십니다   슬개건 증상에 대해 말하면 그냥 듣지도 않고 본인이 할말만 합니다    저는 지금 어떤 상태인가요   개월째 답답대서 미치겠습니다 ,정형외과
하    미치겠다 할머니가 갑자기 허리 아프시다고 하시는데,한줄 요약하자면 지금 시간에 허리 문제로 종합병원이나 대학병원가면 진료비 얼마나 드나요   할머니가 갑자기 허리쪽이 아프시다고 하셨는데 뼈쪽이 아니라 속쪽이 아프시다고 하셨거든요   그 전까진 멀쩡하셨는데 저녁  시쯤에 갑자기 통증을 호소 하셨어요   주변 병원 문은 다 닫아서 늦게까지라도 하는 일반 병원에 가보자고 했는데 안간다고 계속 버티셔서 주변에 있는 약국문도 다 닫아서 편의점에서 급히 타이레놀이랑 파스 어떤거 사야될지 몰라서 여러개 사서 드렸어요   파스 붙이고 약 드시고 잠깐 주무시더니 중간 중간 깨시면서 고통 호소하셔서 제가 할 수 있는 모든건 다 했는데 모두 다 거부하셔서 방금 또 깨시고 파스 소용 없다고 하시면서 이제 병원 가자고 하셔서 지금 문 연곳이 좀 먼거리에 있는 종합병원이나 대학병원 밖에 없거든요   구급차는 절대 부르지 말라고 하셔서 택시 타고 가야 될거 같아요   문제는 저희 집이 저랑 할머니 둘만 사는데 제가 학생이라 돈이 얼마 없어서 종합병원이나 대학병원에서 진료할때 비용이 얼마들지 너무 무서워요  생활비랑 여러가지 다 제가 벌어서 내는거라 지금은 돈이   만원도 안 남아있는데 진료비 혹시 얼마나 들까요,정형외과
정형외과에서 인슐린 처방 가능한가요,퇴근하고도 열린 병원이 정형외과 뿐인데 인슐린주사를 처방받아야해서요 혹시 정형외과도 인슐린 주사 처방해주나요 ,정형외과
