0,1,2
손가락 증상,주먹을 쥐고 피고를 반복하면 팔쪽도 굳는느낌   손가락도 마찬가지로 그래요 마비된 느낌    쨌든 그런 느낌이 들어요    폰을 많이해서 그런건가요    아니면 수술 이런 거 받아야하나요    너무 신경 쓰여요 오른쪽    번쨔 손가락이 젤 그래요   ,신경과
스트레스로 인해 두피가 뜨거워요  ,좀 스트레스를 많이 받았는데요   자주 스트레스를 받아요  얼굴에 열이 올라오더니 두피가 뜨거워지고 아프면서 그게 가라앉지를 않아요  하루가 지났는데도 지금도 아프고 뜨거워요 열이 계속 나요 뭐 어떻게 해야 하는 건가요 병은 아니고 단순 스트레스 때문에 그런걸 텐데      그리고 혈압은 원래 높은 편이에요        대인데 거의 고혈압쪽에 가깝다고 하더라구요 체중은 정상이구요 오히려 평균이하,신경과
만성 긴장성 두통  자세히 답변 부탁드립니다  ,  살입니다  학교다닐때부터    년동안 매일같이 두통이 있습니다  편두통처럼 일상생활이 불가할정도의 두통은 아니에요  일상생활은 가능할정도의 불편함이지만 공부나 집중력을 요하는 일을 할때 특히 오른쪽눈 부터 관자놀이  뒤쪽 측두근까지 조이고 당기는 느낌이 심해져 진득하게 집중할 수가 없습니다  머리가 맑지 못하고 항상 띵한 느낌이 들며 눈알이 튀어나올 것 같은 느낌도 있어요  다만 편두통 증상인 오심  구토  전조증상은 없습니다  또 제가 안검하수가 있어서 눈꺼풀이 처져있는데 눈을 크게 뜨려고하면 눈썹근육과 측두근이 움직이면서 더 당기고 불편합니다  귀가 먹먹하기도 하구요    오른쪽에만 이런두통이 있고 오른쪽 어깨결림도 있습니다  인터넷을 찾아봐도 편두통 치료법은 많이 나오는데 저처럼 만성 근육성두통은 치료법이 자세히 나와있지 않아서요  오랜기간동안 하루도 아프지 않은날이 없고 집중할때 특히 심해지는  만성 통증입니다  이러한 만성 긴장성 두통은 어떻게 치료하나요     통증부위에 침술을 놓거나 보톡스같은 주사로 근육 긴장을 풀어주나요    혹시 만성 긴장성두통 같은 경우엔 약물  주사등이 효과가 없다면 통증부위 신경감압  신경성형  신경재배치 같은 수술적 치료를 받을 수 있나요    만성 긴장성두통을 치료하면 저하됐던 인지능력이나 집중력이 많이 호전될까요 ,신경과
몸이 여기저기 아픈 이유가 뭘까요,제가 만성 두통은  년 지속되고 있고요   머리가 많이 아프면 속이 울렁거리고 헛구역질을 해요   심하면 토까지 하고요   여러 약들을 처방 받아봤는데 효과가 있던 건 딱히 없었고  더 심해지는 느낌이 드는 약들도 많았어요  요즘엔 심장도 욱씬욱씬 아프고 밥 먹고난 후에 소화가 잘 안되는 느낌  얹힌 느낌  도 들고 요즘 고기만 먹으면 입 안이 비려요   가족들은 비린맛 안 난다고 했는데 저만 왜 그런걸까요   그리고 저 기립성 저혈압도 있는 것 같아요   가끔 환청이 들리는데 이건  주일에 한두번 씩이요  제가 어떤 병세가 있을까요 아니면 면역력이 떨어진걸까요    걍 몸이 안좋은건가 잘 모르겠어요 이 지식인 글만으로는 정확한 판단이 불가능하다는 건 알고 있어요  병원가라는 말만 띡 적으면 채택 안해드립니다   ,신경과
하지 혈전증과 하지정맥의 차의,제가 최근에 하지정맥진단 판정을 받아서 궁금해서 검색해보니까 증상이 혈전증이랑도 비슷한거같습니다 혹시 둘의 차이가 있나요 무릎위에  혈관이 살짝 튀어나온건 맞는데 혈전증 증상중 하나가 무릎에 혈관이 튀어나오는게 있어서요 조금 신경쓰이네요 물론 의사 선생님이 초음파 검사 후 하지정맥이라 하셨으니 하지정맥이겠지만 괜히 신경쓰여서요  혈전증이 하지정맥인가요 아니면 둘의 차이가 궁금합니다 아무리 찾아봐도 차이를 설명하는게 안보여서 자세한 설명주시면 감사하겠습니다 ,신경과
대상포진 후유증,살면서 대상포진이 목에만  번 생겼었고 마지막 대상포진이 난건  년 전입니다  현재는 대상포진을 앓고있진 않지만 대상포진이 없어진 후 언제부터인지 피곤하거나 면역력이 떨어지면 얼굴과 머리 목쪽 피부 살갗이 따갑고 쓰라린 알수없는 통증이 생깁니다  이것도 대상포진 후 신경통으로 볼수있나요 ,신경과
현훈증인가여,제가  년전에 한번 크게 어지러움증을 경험한적이 있어요 정말 세상이 빙빙빙빙 돌면서    중심을 못잡고 쓰러진적이 한번있었습니다 그때 무리하게 운동해서 과호흡이 왔다고 생각했는데요 그 이후로 쭉 괜찮다가 제작년에 한번 체해서 구토를 하는 도중에 또 한번 그때처럼 세상이 빙빙 돌아서 앉은 상태로 심호흡을 하면서 안정을 취했더니 괜찮아졌던 경험이 있습니다  그 후로 밤에 휴대폰을 보면서 걷는다던가 하면 살짝 중심을 못잡고 길이 어지럽게 느껴지고 할때가 있어요 많지는 않은데 피곤하거나 스트레스 많이 받은 날은 그렇더라구요    오늘 아침에 출근하려고 일어날때 제가 좀 쎄게 팍  하고 목을 들고 일어났는데 또 세상이 살짝 빙빙 돌려고 하는거에요 완전 돌아가진 않았는데 그냥 그 어지러우려는 전조느낌    그래서 앉아서 벽에 얼굴 기대고 진정시켰거든요   근데 지금 출근하고나서도 계속 어지럽고 속이 많이 메스껍네요   약국에서 멀미약 하나까먹긴 했는데 제가 이석증 같은 병이 의심되는 상황일까요    너무 걱정됩니다,신경과
오른쪽 머리 찌릿거림,현재 뇌전증을 앓고 있는 환자인데요 어릴때부터 머리가 자주 찌릿거리는 현상이 있었는데 이건 뇌전증과 관련된건가요 아니면 단순 두통인가요  뇌전증 약은 꾸준히 먹고있습니다,신경과
어지러움 소화불량 뒷골땡김,뒷골땡김이 많이 느껴지고 소화불량에 볼얼얼한느낌 미간쪽 묵직함 눈피로감 어지러움 숨쉬기가 조금 불편한 증상이있습니다  Mri ct 내시경 뭐다해봤는데 이상이 없다고 하네요 무엇이 문제이고 어떻게 치료해야할까요,신경과
언제부터인지 술을마시면 오른쪽 뒷머리가 아파요  술을 안마시면 괜찮구요  전엔 그런 현상이 없었어요  왜 그럴까요 ,언제부터인지 술을마시면 오른쪽 뒷머리가 아파요  술을 안마시면 괜찮구요  전엔 그런 현상이 없었어요  왜 그럴까요 ,신경과
이거 뇌졸중 초기 증상인가요  의사선생님 답변 부탁드립니다 ,저는   살 여자입니다  제가 듣기론 뇌졸중 증상에 시야 흐려짐  좁아짐이 있다고 알고 있는데  년  년 반전에 비슷한 증상을 겪은 적이 있어요  자다가 일어났는데 머리가 아프고 좀 매스껍기도 했고 한쪽 눈이 뿌옇고 물체를 볼 때 두 눈으로 초점을 맞출 수 없는  뭔가 모자이크 처리 된듯한 그리고 시야가 좁아진듯한 느낌이었어요  한시간 정도 그러다 사라지긴 했는데 그 이후론 아무 증상도 없었어요  뇌졸중 증상일까요     제가 너무 과민반응 하는 건지   병원 가봐야 하는 건가요     ,신경과
머리를 크게 다쳤었는데 기억력 혹은 공감능력 저하와 연관이 있을까요 ,안녕하세요   여년 전 철골 농구대 이 주저앉아 출혈이 날 정도로 머리 오른쪽이 찢어졌었습니다  당시    바늘정도 꿰맨 걸로 기억합니다  몇 개월 치료받은 끝에 완치하였고 지금까지 별다른 후유증은 없습니다  하지만 가끔씩 제가 한 말을 까먹거나 남이 한 말을 까먹는 일이 있더라고요   한 번은 친한 사람이 여러 번 얘기한 말이 하나도 기억이 안 나서 곤란한 상황에 처하기도 했습니다   또한  남들보다 공감 능력이 떨어진다는 말도 듣고는 합니다   혹시 머리 오른쪽에 강한 충격으로 인해 우뇌 기능이 저하될 수 있나요  가능하다면 기억력 감퇴나 공감 능력 저하와 관련이 있을까요   답변 주시면 감사하겠습니다 ,신경과
수면장애  다몽증,한달 전부터 다몽증이 엄청 심해요 꿈을 수도 없이 꾸는데  시간 정도를 자도 너무 피곤해서 스트레스입니다   이럴 때는 정신과를 가야하나요 한의원을 가야하나요   ,신경과
안면마비 관련 질문입니다 , 년전쯤 이석증이랑 같이 왼쪽 얼굴 안면마비가 같이 왔다가 치료했는데  어제부터 그 때 보다 약하지만 왼쪽 얼굴에 비슷하게 뻑뻑한 느낌이 들고 조금 부어 있습니다   병원에서는 안면마비 비대칭이 크게 없다고 하셔서 심해지면 다시오라고 하셨는데   년전에 치료한다고 고생을 했다보니 조기에 치료를 할 수 있으면 치료를 받고 싶습니다   스테로이드 처방 말고도 초기에 다른 치료 방법이 있는지 알려주시면 감사합니다 ,신경과
지루성두피염으로 두통이 심해졌어요,지루성 두피염을 몇년째 달고사는 중입니다  샴푸도 전문샴푸로 써보고 약도 먹어보고 발라봤는데 효과가 없어요 그래서 그냥 간지러우면 간지러운대로 막 긁고 딱지지고 다시 괜찮다가 또 긁고 이렇게 반복하는데 어느순간부터 두피염으로 긁은 곳에 두통이 너무 심합니다  제가 왼쪽만 두피염이 있는데 두통도 그 부위로만 와요 근데 예전에는 안그랬는데 요즘들어 편두통처럼 너무 두통이 심하고 어지러워요 안아프던 허리까지 아프고   허리는 관계없는 것 같지만   여하튼 이게 두피염으로 두통을 유발할 수가 있는건가요  약을 먹어도 그 때뿐이고 계속 아픈데 내과를 가야하나요 ,신경과
안녕하세요 두통과 어지러움으로 고생중인   대 초반 여자입니다 ,제가 초등학생 때 아팠던 이후로 몸이 뜨는 것 같은 어지러움과 속 울렁거림이 생겼는데요  그 이후로 종종 고개를 숙이고 있으면 갑자기 그런 느낌이 들었었습니다  요즈음은 좀 잦았다 덜해지기는 했지만  여전히 증상이 지속 되는 건 같습니다    그런데 한동안 그런 게 없더니 최근에 또 두통과 어지러움  속 울렁거림이 생겼습니다  최근에 술을 먹기도 했고 이전부터 우울증을 앓고 있기도 했었고 일도   월달 초 쯤 시작했는데 그런 것 때문에 그런걸까요     찾아보니 그런 이유도 있다고 하더라고요    옛날에는 안 그랬는데 요즘은 말을 어버버 하기도 하고 자주 더듬기도 합니다  지금도 일을 하고 있는 도중인데 속이 울렁거리고 머리도 지끈거리고 답답합니다  어머니께 말씀드렸더니 이런걸로 병원 갈 수는 있겠냐고 하시더라고요   어떻게 하는 게 좋을까요  답변 부탁드립니다 ,신경과
제 두통에 관해 질문이 있습니다,앉아서 오랜시간 있다보니 목과 어깨뭉침이 자주 있습니다  처음엔 목과 승모근 쪽이 불편하고 이후에 목 옆을 타고 통증이 올라와 저녁쯤 되면 관자놀이쪽  뒷 머리와 목의 연결부분쪽 두통이 옵니다  디스크 전문 신경외과에 가서 MRI 촬영을 해보았는데  번  번 경추 디스크가 있다고 하셨습니다  정형외과에 가서 주사도 맞았고  신경과에 다니며 편두통 예방약도 처방받아 복용하고  마취통증의학과에서 주사도 맞았습니다   근데 근본적인 부분이 해결되지는 않는 느낌입니다   두통이 오면 턱관절이 어긋나는 느낌과 함께 턱에서 소리가 나고  이와 함께 이하선 통증도 있어 치과와 이비인후과도 방문했었습니다 치과에서 엑스레이를 찍고 이상없다는 의견과 턱관절 스트레칭만 배우고 나왔습니다 이비인후과에서는 대학병원에서 이하선 further evaluation 을 받아보라고 소견서를 써주어 조영제 맞고 ct까지 찍어봤지만 이상한 점은 하나도 나오지않았습니다   지금까지 받은 치료들 중에 가장 시원했던 것은 정형외과에서 맞은 주사였습니다  척수신경총  신경근 및 신경절 차단술   척수신경후지   이 주삿바늘이 머리에 들어가는 순간부터 시원했고 주사를 맞고나면 두통이 조금 호전되었습니다  혹시 제 두통과 관련하여 도움이 되는 정보같은 것이 있을까요  빈도도 주    회로 잦아 일상생활에 지장이 있습니다  제가 어떻게 해야할 지 교수님들의 고견 여쭙고 싶습니다 ,신경과
계속 속이 안좋은데 이유가 뭘까요   ,한    주정도 된것같아요 하루이틀정도는 괜찮다가 갑자기 안좋아졌다가 같은 날도 저녁부터 안좋았다가 할 때도 있어요 속이 계속 빙빙 도는 느낌이고 메스꺼워요 머리도 어지럽고 지금은 두통도 있구요   그냥 계속 차에 타서 멀미하는 느낌이예요 병원에 가봐야 할까요  원인이 뭐가 있을까요     체했나 해서 소화제도 먹어보고 두통약도 먹어봤는데 효과가 없어요  심할땐 음식 보기만 해도 진짜 심하게 토할것같아서 오늘은 한끼도 못먹었습니다   그래서 요즘 밥을 종종 거르긴 했어요 체한건 아닌것같은데   뭘까요  ,신경과
어지러움증 문의,요 몇일 일주일에  번정도 갑자기 어지럽고 혀밑에 침이 고이고 구토할려고 하고 상체에 힘이 빠지는 증상이 뭘까요  어느 과에 가서 진료를 봐야되는지 답변부탁드립니다,신경과
안면 근육 떨림,억지로 좀 오래 웃을때 왼쪽 얼굴 근육이 떨려요 오 이래요 ,신경과
광대뼈쪽이 아프다안아프다해요 어느병원을가야할까요 ,광대뼈쪽이랑 눈꺼풀이 떨림증상이있었는데 떨림은 사라졌지만 광대뼈쪽은 누구한테 한대맞은것마냥 욱신거려요 욱신거린지는  주정도되었는데  주차에는 떨림과 함께 살짝 우신거렸다가  주차때는 거의안아프고 느낌도 없었는데 이번주 주차가 되더니 한대맞은것마냥 욱신거리는데 또 자다가 일어나거나 무언가 집중할때는 별느낌이없는데 어느병원을 가야할지 모르기도하고 가만히 놔둬도 될까싶기도하고 걱정이되서 어디를 가야할까요 ,신경과
울고 나서 두통,슬퍼서 잠깐잠깐 우는 건 이런 증상이 없는데  펑펑 울고 나면 머리가 깨질 것 같고 눈부터 코  이도 아프고요  얼굴은 다 아픕니다  원래 이런 건가요  예전엔 물 마시면 괜찮아졌었는데 요즘에는 몇시간이 지나도 계속 아파요 ,신경과
자율신경과 운동,제가 원래 걱정과 스트레스가 많은데 운동까지 안합니다  요즘은 아파서 취업활동도 그만두고 집에서 거의 누워서만 생활합니다   원래 운동을 안했긴했는데 운동하면 자율신경을 고치는데 도움이 될까요   요즘 날씨도 춥고 추우면 몸이 긴장해서 인지 구역감도 생기더라구요  심장도 빨리뛰고요   가만히 누워서 따뜻하게 하고 있으면 그나마 괜찮아서 그냥 하루종일 누워만있어요   근데 운동하면 뇌가활성화되서 자율신경치료에 도움이 된다고 하던데 정말 좋아질까요 ,신경과
속이안좋음 구토 두통 가슴답답 호흡곤란 다리저림 시야흐림,속이안좋음 구토 두통 가슴답답 호흡곤란 다리저림 시야흐림  뭐때문일까요   현재 공황장애약먹고있고 rtg오메가  챙겨먹고있고 그외에는 먹는게없는데 이런증상이 나타나네요   ,신경과
자율신경계 이상 사진 으로 인한 수족냉증의 진료과 선택 및 치료방법,안녕하세요    대 후반 남성입니다   몇 년전부터 겨울뿐아니라 늦가을  초봄까지 손이 시려워서 생활에 불편함을 느끼고 있었습니다   올 가을부터 증상이 매    우 심각해져서 자다가 손 발이 시려서 깬 적도 있습니다  너무 놀래서 그 뒤로 집에서도 체온유지를 위해 긴팔  긴바지  양말까지 챙겨서 신고  족욕도 합니다   효과는 전혀 못 느낍니다     올  월부터   월초까지 다이어트 약 아디펙스  에카린에이정  슬라임캅셀  복용했습니다  중간중간 약 휴식기 있었음   혈액 순환을 돕는 약을 처방받아서 복용했으나 전혀 효과는 없었습니다     위 사진은 원인을 찾기 위해 자율신경계    검사를 했을 때 나온 결과지 일부입니다  결과를 보고 의사선생님께서 많이 놀라시더군요  큰 병원 순환기 내과나 신경과를 가라고 하셨습니다   그래서 대학병원은 아니지만 제법 큰 종합병원 신경과에 문의를 해보니 간호사님이 수족냉증은 정형외과로 가라고 하더군요   아주 단호하게 이야기를 합니다    타 병원 내과 문의했더니 이번에는 한의원가라고 합니다      집에서 컴퓨터 하는데도 손이 시렵습니다   요즘 날씨에 밖에서는 손도 못 꺼냅니다  손 발에 땀도 굉장히 많이 나는 체질이라 장갑끼면 땀이 식어서 더욱 미칩니다     주위에서 한의원 가라는 이야기를 들었는데  개 인 적 으 로  한의원을 싫어해서 절대 안 갑니다   대체 저는 어떤 과로 가서  어떻게 치료를 받아야 하나요 ,신경과
뇌척수액 일까요 ,오늘 학교에서 장난하다가 머리를 좀 세게 박았는데요  그렇게 아프진 않았고 이마에 혹만 조금 나고 혹도 점점 가라앉고이 는데요  딱히 물도 안나오고 그러는데 코 넘어서 물이 자꾸 새어나가는거같아요   제가 비염이 있긴한데 더 걱정되네요  지금은 머리도 안아픈데 이거 검사 받아야하나요  뇌척수액은 자연치료안되나요  지금은 아픈건 하나도없고  계속 의식해서 물이 계속 뒤로 넘어가는거같아요  맛은 짜요 뭘까요   엄마가 병원갈일 아니라고 해서요   뭔 방도가 없네요   뇌척수액이면 이거 진짜 큰일난거죠 ,신경과
어지러움 구토 이후 두통,어머님 연세가   세가 되시는데 저번주   일전부터 세상이 빙글빙글 돌면서 어지러움 증세가 느껴진다고 하시더라구요  그러시다가 새벽에  어지러움증이 심해지시다가  갑작스럽게 두번의 구토증세가 있었습니다  그러고 하루정도 지나니까  어지러움과 구토증세는 사라졌지만 그 이후부터 하루종일 머리가 무겁고 갈증과 함께 식욕감소와 기분나쁜 두통이있다고 하시네요 그외에 저리거나 마비증세  힘빠짐   시야  후각 이런 이상증세는 없으시다네요   어머님이 다니시는 한방병원에선 체한것같다고 하시고   이비인후과에선 의사선생님이 이석증 증세같진않다고 하시더라고요   어머님이 고지혈증이 있긴 하시는데  이거 혹시 큰병원에 들려서 mri mra 검사를 받아야 될까요 ,신경과
편두통인가요,아픈건 머리가 찌르듯이 아픕니다 아까는 이쪽에서 아팠다가 지금은 저쪽에서 아프고 하는 식으로 왔다갔다 합니다  평소 폰 하는 자세가 안좋고 온라인이라 폰을 오래해서 혹시 이것때문에 머리가 아픈건가요,신경과
머리가 아픔,지금 머리가 엄청 아픈데요 타이레놀을 먹었거든요     도고 잠을 못 자서 그런 것 같기는 한대 학원을 저번주도 빠져서 오늘도 빠지기 좀 그렇긴 한디 혹시 모르니까 빠져야겠     ,신경과
어머니가 몇년에 한번 간질 발작이 오시는데 어떡하죠  진짜 자주 그러면 모를까  년에 한번  년에 한번 몸이 굳고 침흘리고 눈을 위로 치켜뜨고,어머니가 몇년에 한번 간질 발작이 오시는데 어떡하죠  진짜 자주 그러면 모를까  년에 한번  년에 한번 몸이 굳고 침흘리고 눈을 위로 치켜뜨고 숨이 꺽꺽 넘어가고   보통    분정도 그럽니다 지방살지만 지역에서 그나마 큰 병원가면 의사들은 기대도 안했지만 암것도 안나온다 문제 없다 그러고  ,신경과
유방 염증성 장애,조직검사결과 유방염증성 장애였고 항생제 스테로이드 약을 한달 넘게 먹었습니다  처음 보다는 사이즈가 많이 줄었고 한달뒤 보자고 하셨습니다     월에 촬영을 건강 검진때하고 이상 없었구요   월에 염증이 생긴 케이스 입니다  초음파만 봤는데 촬영은 안해도 괜찮을까요      대부분 염증성 경우 농을빼시던데 저는 농을 뺀적이 없습니다  이렇게 치료하는게 속도를 더디게 한걸까요     아직도 덩어리가 만져 집니다   이렇게 오래 걸리는건지 한달 뒤에 가는게 맞는건지   만약 계속 이렇게 덩어리가 안 없어지면 어떻게 해야할까요     비수유기 염증이라 원인이 명확한지 않습니다  염증성 장애 약은 임신시 위험한 약일까요  최근 부부관계로 괜한 걱정이 됩니다   답변 감사합니다,신경과
뇌척수액 일까요 ,오늘 학교에서 장난하다가 머리를 좀 세게 박았는데요  그렇게 아프진 않았고 이마에 혹만 조금 나고 혹도 점점 가라앉고이 는데요  딱히 물도 안나오고 그러는데 코 넘어서 물이 자꾸 새어나가는거같아요   제가 비염이 있긴한데 더 걱정되네요  지금은 머리도 안아픈데 이거 검사 받아야하나요  뇌척수액은 자연치료안되나요 ,신경과
청신경초종 개두술 안면마비 질문,청신경초종  cm 개두술을  주전에 했습니다  후유증으로 안면마비가 눈은 감기고 입꼬리가 안 올라가는 정도로 왔습니다  윙크는 안되구요   주나 지났는데 회복이 안되는 것 같아서 질문드립니다  의사가 신경은 다 이어놓았다고 했었습니다      의사가 회복이  개월에서  년 걸린다는데 진짜인가요       돌아오긴 하는 건가요       담배나 술은 전혀 하면 안되는 거죠  ,신경과
증상 질문,발등 힘줄에 염증이 생겨서 온찜질은 많이 했는데 이틀전부터 저렇게 빨개졌네요   무슨 증상이고 어떻게 치료해야 하나요  ,신경과
제가 수전증이 온지 몇일 안됐는데 제가 손을 떤다니까 제 가족은 손이 어디가 떠냐고 안 떠는데 이러십니다 손 떠는게 저한테 보이는데 근데 손떨림,제가 수전증이 온지 몇일 안됐는데 제가 손을 떤다니까 제 가족은 손이 어디가 떠냐고 안 떠는데 이러십니다 손 떠는게 저한테 보이는데 근데 손떨림이 미세하게 떨어요 그것도 엄청 심각한건가요    만약에 신경과를 가게된다면 무슨 검사를 하나요  ,신경과
손 동상 처치법,오늘  시부터   시  분까지 친구들이랑 농구했는데 패딩 벗고 했거근요 영하 도에 그러다가 집가는데 손이랑 발이 점점안움직이더니 억지로 움직이면 아프더라고요 그래서 집 뛰어가고 옷갈아입고 따뜻하게 입었는데  시간이 지나도 손이 움직일때마다 아프네요 왜그러죠 ,신경과
손가락 동상  찌릿하게 저림,어제 밖에 영하온도에   분정도 노출됬었고 집에 와서 몸 녹이고 나니  새끼 손가락 끝 마디가 가만히있을땐 괜찮은데 물건이 닿거나 접촉하면 찌릿하고 저린느낌이 나는데  뭐 자고 나면 괜찮겠지 싶어 아무것도안하고 그냥 잤습니다   그 다음날도 그래서 핫팩으로 그 부위만  시간정도 따뜻하게 해주고 미지근한 물에   분 가량 찜질도 했는데 찌릿한게 남아있어요   그 손가락 끝마디 부분만 다른데 비해 살짝 붉은 색 느낌인데  무슨 증상이고  뭘 해야 나을지  어디병원을 갈지 알려주세요,신경과
  개월 아기인데  병원에서 신경교세포낭종이라고 합니다 ,아이가 지금   개월인데  태어난 직후 경련증상이 있어서 CT를 찍었었는데  mm정도의 혹이 발견되었었습니다   이후  개월    개월 때 추가 경련이 있어서 입원하고 MRI를 찍었었구요   근데 혹이  cm 까지 자라서  최근 몇주전 조영제 사용하여 MRI 촬영을 했습니다   최근 MRI 사진은 아래 사진이구요  촬영 직후에는 물혹이라 했었는데  오늘 병원에서  신경교세포낭종이라고 합니다   현재 크게 문제 될것 같지 않다고 하는데   개월 뒤에 다시 MRI 촬영하기로 하였습니다   어떤 병인건지  어떻게 대처를 해야할지 몰라 여쭙니다   아래 사진 보시고  의견 말씀해주시면 감사하겠습니다 ,신경과
며칠전부터 왼쪽 손에 떨림이 있는데 많이 심각한건가요   손을 가만히 냅둘때는 전혀 안떨리는데 밥을 먹거나 주먹을 쥐고 있을땐 떨립니다 무섭고,며칠전부터 왼쪽 손에 떨림이 있는데 많이 심각한건가요   손을 가만히 냅둘때는 전혀 안떨리는데 밥을 먹거나 주먹을 쥐고 있을땐 떨립니다 무섭고 불안해서 그런데 병원엘 꼭 가봐야하는건지 궁금합니다,신경과
수전증   도와주세요  ,전   살 여자구요 운동하는거 되게 좋아해서  구기종목  하루에 적어도 한시간은 공던지고 놀거든요 근데 그거때문인지 손이 자꾸 떨려요   평소엔 조금만 떨리다가 가끔씩 뭐 펜같은거 잡으면 덜덜떨리고 그래요 긴장하면 그럴수있다고 하고 힘주면 그럴수있다는데 진짜 긴장 하나도 안하고 수업시간에 펜 하나 잡았는데 떨리고   이 생활이 지금  개월째에요 아프지는 않은데 너무 거슬리고 짜증나요    오늘은 너무 심해서 펜 안잡고 그냥 손 폈는데도 막 떨려서 애들이 손좀 가만히 있어보라고 할 정도였어요    저번에 내과가서 피뽑아봤는데 신경쪽에 문제있는것같다는데 신경외과 가려면 오래걸리기도 하고 돈도 너무많이들고   이거 무슨 병인것같나요     치료방법이 있을까요   ,신경과
