0,1,2
구토 후  일째 두통,병력   구안와사  년전   당뇨 현재 약 복용중   거북목 항상    일 전에 체했는지 얼굴 실핏줄과 왼쪽눈 실핏줄이 터질 정도로 구토를 심하게 했습니다  당일에는 큰 이상을 못느끼고 피로감만 호소했는데  당일 행사때문에 피곤한 줄 알고 귀가하여 쉬었습니다   다음날  일차  출근을 했는데  피곤함 외에는 큰 두통은 없었고 지끈거리는 정도와  조금 어지러운 느낌  정도 있었습니다  저녁 늦게 짠 음식을 먹고 부어서 다음날은 얼굴에 감각이 좀 떨어져서 큰 병인가 하고 걱정했는데  그냥 부은거였는지 오후되니 붓기도 가라앉고 감각도 정상이었습니다    일차 저녁에 두통이 조금 있고 어지러움도 조금 있는 것 같은 느낌이 들었으나  큰 불편함을 느끼지 못해서 와인을 반병정도 마셨는데 술기운 때문인지 잘 놀고 쉬었습니다    일차 저녁에도 약간의 어지러움  정도만 있고 밤 늦게 잠든 것 빼고는 큰 이상이 없었습니다    일차  월요일이되어 출근하는데  지하철 탓는데 평소보다 좀 더 어지럽고 평소에도 사람 많은 곳에서 현기증을 느끼긴 합니다    목 뒤에 열이 차는 느낌과 함께 몽롱한 느낌도 들고   왼쪽 뒷통수가 계속 아픕니다  사무실에 앉아있어도 동일한 증상이 지속되고  누워있으면 괜찮습니다    혹시  뇌출혈이나 뇌 질환 문제가 있을 수도 있나요    오늘 오후부터  일간 출장이라 당장 병원을 가기가 여의치 않은데 괜찮을까요     여년전쯤에도 모서리에 머리를 박고    주간 메스꺼움  어지러움을 호소했는데 병원을 가서 CT MRI를 찍어도 이상이 없었어서 괜찮을까하고요     ,신경과
심하게 손을 떨어요,저희아버지가 나이  세덴 손도많이떨고 밥먹을때재채기를계속해요 그래서 밥도 잘 안드실려구그러고 오른쪽손도심하게 떨고 여름만해도 손떨구 밥먹을때 계속재채기하지도않았는데 최근에 밥도못드시고 그래서 왜 그러건지 갑자기 궁금하네요 죽먹음 재채기를 안하더구요 ,신경과
특정 운동 딥스  시 왼쪽 뒤통수 두통이 있습니다,최근  개월 정도 꾸준히 운동하고 있습니다   특히 딥스를 많이 해보려고 노력 중이고  일 주기로 하고 있습니다   강도는  세트에      회  휴식시간   초로 총  세트를 합니다   아무래도 다른 운동에 비해 힘이 많이 들어가는데요 한계치가 와도 하나 더하려고 악물고 하다보니 끝나면 머리에 피가 쏠리는 듯한 느낌이 약간 있었는데 최근  일 전 딥스 도중 왼쪽 뒤통수에 통증이 생겼는데 금방 사라져서 심각하게 생각을 안했는데요     문제는 이후 딥스만 하면 두통이 옵니다  이전보다 낮은 횟수로 호흡 신경써가며 해도 딥스만 하면 두통이 오다보니 딥스를 해야되나 말아야되나 고민이 됩니다  물론 다른 운동 시에는 두통은 일절 없습니다 풀업이나 덤벨컬  스쿼트 등   질문의 요지는  특정 운동 시 두통의 원인은 무엇이며 어떻게 해결하는게 좋을까요  딥스는 계속 하고 싶은데 몇주 정도 쉬고 해야할까요   병원까진 갈 문제가 아닐것 같아 여기 질문 올립니다  도와주세요  ,신경과
뇌경색증상 ,제가오늘체육시간에야구를했는데요 제가공을던질때좀힘을많이줘서던졌거든요 근데뒷머리에서혈관이막히는듯한느낌이랑함께어지러우면약간에두통이있어요 이거뇌경색증상인가요 ,신경과
두통,   살 남자   주전에 과식하고 두통 전두통 과 소화불량이 같이왔습니다 전에는 탈은났어도 두통은   현재 소화불량은 다 나아가는거 같은데 전두통과 어지럼증이 계속 남아있네요   아직 체기가 남아있어서 그런걸까요  두통이 계속되진 않겠죠   주동안 일상이 너무 피곤하네요 잠도잘 안오구요   ,신경과
   거의  년동안 얼굴 등 다리가 저립니다    앉거나 잘때는 두통까지 있어 가만히 있는 게 불편합니다    신경과의 근전도 척추  혈액 검사,   거의  년동안 얼굴 등 다리가 저립니다    앉거나 잘때는 두통까지 있어 가만히 있는 게 불편합니다    신경과의 근전도 척추  혈액 검사에선 아무 이상이 없다는데 원인이 도대체 뭘까요 ,신경과
잠을 제대로 못자서 쓰러질까 걱정되요,잠은 대게  시에 잠들어서  시쯤 일어나요 졸리다 자자 라고 생각이 들면  분안에 곧바로 잠이 들어요  문제는 자면서 아이들이 잘자나 걱정들어 중간에 깨서 확인해보고  어쩔때는 아이들이 쳐서 깨고 이런식으로 자면서    번은 깨는 것 같아요 그리고 꿈도  개정도는 아주 세세하게 처음부터 끝까지 기억을 해요  이게 지금까지의 수면상태인데 이정도는 일어났을때 아 피곤하다 느낌은 안들지만 수면의 질은 안좋구나 생각하는 정도에요  근데 문제는 최근들어    갑자기 너무 일찍 깨요  시에 일어나면 딱 좋은데  시  시에 일어나서 눈만 감고 자는것도 아니고 안자는것도 아닌 상태로 있어요 깬 이후 꿈을 꾸는걸로 봐선 자는 것 같긴한데 자는것 같지가 않아요     이렇게 일어나면 딱히 피곤하진 않지만 혹시나 몸이 회복이 안되어 안좋진않을까 이러다 쓰러지진 않을까 신경이 쓰이네요    원래 하루에  시간정도 잤는데 지금상태로는    시간정도 자는것 같은    괜찮을까요   치료를 받아봐야할까요  ,신경과
근전도 검사후 운동신경 발뒤쪽  수치가 떨어져있다는 소견을 받았습니다 ,안녕하세요 사지 힘빠짐으로 인해 종합병원 신경과에서 근전도 검사를 하였습니다  감각신경 근육엔 이상 소견이 없지만 운동신경 발뒤쪽  수치가 떨어져있다는 소견을 받았습니다  하지만 혈액 검사 및 종합적인 소견으로 볼때 제가 아직   세 이하이고 힘빠짐을 느끼는게    달 정도 되어서 루게릭은 아니라고 하셨고 영상검사는 일단 필요 하지 않을거 같고 지켜보자고 하셨는데      솔직히 걱정히 많이 되어서 글을 올립니다    근전도 검사지를 못받아서 올리진 못하였는데  운동신경 손상 소견이 나와도 현재 종합적인 소견은  문제가 없다라고 하면 어떻게 받아 들여야 할까요  별다른 소견서는 없습니다    답변좀 부탁 드립니다 ,신경과
두통 원발찌름두퉁 약,의사선생님이 진료를 너무 대충봐주셔서요 약이 간질약 에쓰는거건데 잘 처방해주신거 맞는지 궁금합니다,신경과
머리가 항상 맑지못하고 그로인해 인지능력도 떨어지고 어지럼증도 유발하는것같애요  무엇이 원인일가요 ,머리가 항상 맑지못하고인지 능력도 떨어지고 어지럼증도 있는것같애요  무엇이 원인일가요 ,신경과
눈이 까매졌다가 다시 괜찮아져요 머리도 찌릿하고요,이걸 어떻게 설명해야할지 모르겠어요  하루에  시간 넘게 뛰는 일을 하고 있는데요 요즘 뛸 때마다 갑자기 찌릿하면서 왼쪽 머리쪽이 찌릿하고 눈이 확 까매졌다가 다시 밝아져요 마치 정전이 된 것 처럼요    피곤하면 특히 더 그런 것 같은데 이게 왜 그런걸까요,신경과
두통  미열  메스꺼움, 교대 생산직 일을 하면서 두통이 생겼습니다  가만히 있을땐 큰 자극이 없었지만 몸에 힘을 줄때   ex  몸을 숙일때  땅을 짚을때  대변을 눌때  에 왼쪽 머리에 두통이 생겼습니다  현제는 대변을 누기 힘든정도   그래서 신경과에 가서 진료를 받았고 스트레스와 컨디션 관리가 잘안되서 예민해진거라 하며 약처방을 해주었습니다    약을 먹으면서 일을  일 정도일을 했지만 증상이 완화되지 않았고 하루에 코피를  번 흘렸습니다  바로 다음날 퇴사하고  일정도 쉬고있는데 두통 증상은 그대로이고 이젠 속도메스껍고 미열도 조금 있습니다   조금더 쉬어보는게 좋을까요 병원을 다시 가보는게 좋을까요 ,신경과
담이 오는거랑 쥐가 나는 거라 뭐가 다른건가요 ,담이 오는거랑 쥐가 나는 거라 뭐가 다른건가요  ,신경과
왼쪽이 저리고 마비되요,제가 발목을 다쳐서  주간 반깁스하고 다녔어요 그런뒤 주말에  일동안 하루  시간씩 승용차를 타고 이동했지요 그런데 저녁에 왼쪽 몸통 아래로 발까지 저리고 마비가 왔어요 오른쪽은 무릎부터 아래로 살짝 그러고요 왼손 손가락은      지만 저려요  월요일에 병원에 갔는데 머리mri를 찍고 목과 허리 엑스레이도 찍더니 머리는 아무 이상없고 정형외과에서는 목이나 허리에서 오는것도 아닌것 같다고 해요 걸음도 걷고 힘이 빠지거나 그렇지는 않은데 발바닥에는 돌맹이를 밟은 느낌이고 옆구리는  뭔가 누르는것같고 의자에 앉으면 엉덩이 밑에 나무토막을 깔고 앉은 느낌이나요  한의원에서는 근육긴장으로 그럴수 있다고 침치료 하고 있어요  저리고 먹먹하고 힘든데 어디가서 치료 받아야 할까요 더 큰 병원에 가야하는지 답답합니다  이런 경험 있으신분이나 전문가분들의 도움 요청합니다 ,신경과
안면 말초신경 손상은 신경과에 가서 진료받아야하나요 ,사랑니 발치후 잇몸통증 안면통증 치통이 있구요 치과진료 받은 쪽 아래 혈관이 피가 튀어나올것 처럼 엄청 빨갛게 올라와있습니다  백신 차 맞고 나서는 아래턱 감각무뎌짐 얼굴통증 얼얼한 통증으로 말초신경 문젠가 해서 병원을 가보려고하는데 어디과로 가야 자세한 검사와 함께 진료를 받을 수 있나요 ,신경과
두통  머리 혹,머리 정수리 부분에 혹  같은게 만져져요 원래 있었던건지 아닌지 잘 모르겠는데     근데 딱딱하고 바로 아래 뼈 있는거같아요   살이고요 현재 위가 안 좋아서 두통이 있을수 있다 했는데 그 부분에서 아픈거같기도  해요 신경쓰여서 계속 누르긴 했는데    심각한 질병은 아니겠죠 ,신경과
어지러움 mri부위 어디찍어봐야할까요 ,요즘들어 갑자기 얼굴눈위로 압축되는 느낌으로 쪼이면서 머리가 어지럽고 눈이 너무 피곤합니다  평소에 일자목이라는 진단을받고 도수치료 주 회 꾸준히받고있는데 목이랑 문제가있는건지 아니면 다른곳에 문제가있는건지 모르겠어요 일주일동안 양쪽 얼굴과 뒷쪽이 쫙 쪼이는 느낌입니다  경추문제인지 어떤게문제인지몰라 이리저리 네이버쳐다보면 뇌압상승 증상같기도하고 아직   살이라서 뇌에문제가생겼을까싶다가도 불안하네요  mri찍어볼려는데 머리를 찍어야할지 목을찍어야할지모르겠어요  어떤걸 먼저찍어봐야할까요  ,신경과
신경과 두통관련 관련 문의드립니다 ,두통때문에 신경과 진료를 받고 한달동안 약처방을 받았습니다   심하게 터질듯하고 져린증상은 없어졌지만 잔상은 지속적으로 매일매일  시달려   일정도 지나 다시 내원하여  mri mra 동시촬영하여 증상없음 안내받았씁니다 결론은 혈관염증이라는데 화이자백신접종전에 심전도와 혈액검사에서 염증수치정상이었는데 혈관염증이라는게 두통과 연관성이 있는지 궁금합니다   신경과 내원했을때는 미처 상담하지 못해서 이렇게 문의 드립니다  ,신경과
