0,1,2
이런 증상이 있는데 어떡하나요  ,어제 낮잠을 자고 일어났더니 속이 메스꺼웠습니다 하지만 별일 아니겠지 하고 저녁을 먹었는데 새벽에 다 토했습니다 토하면서 노란색    나왔어요 그러고 자고 일어나서 쌀만들어간 죽을 먹었는데 속이 메스껍습니다   어떻게 해야 할까요   아니면 어느 병원을 가야할까요  ,신경과
축구 하다 머리를 부딪쳤는데,축구하다 머리를 친구배에 부딪쳤는데요그때 잠깐 주변이 흐려졌는데요 그리고 나서 아무이상없어서 병원에 안가보았는데요  그거갖고 언어장애가 올수있나요  뇌손상이온건가요  현재 발음이 잠깐 버벅거리는거빼곤 없습니다 ,신경과
뒷목이뜨겁고 어지러워요,제가 컴퓨터 하는시간이 좀 긴데 얼마전부터 뒷목이 뜨겁고 더우면서 고개를 숙이고있을땐 그나마 괜찬은데 고개를 똑바로 들면 머리가 어지러워요 그리구 몸도 더워요    안좋은자세로 오랜시간그래서그런가요  어떡해해야 나아질수있죠 ,신경과
갑자기 어지러움,저희 할머니가   세 정도 되시는데 갑자기 낮 부터 어지러움을 느끼시는데 이거 왜이런거죠    낮부터 밤 지금까지 중간중간마다 어지럽고 머리가 띵하다는데 왜이러죠   제가 방학한지 한 몇주 됬는데 그때부터 제가 밤을 새다 보니까 안자고 있으니까 할머니도 계속 안자시고 밤을 새다가 아주 조금 자다가 일찍 깨셔서 계속 조금 맊에 안자시고 낮잠도 안자셨는데 잠이 부족해서 그런걸까요   ,신경과
어지럼증 진료과 어디로 가야하나요 ,안녕하세요    대 중반 여자 입니다    어지럼증이 최근에 심해져서 한쪽으로 몸이 기우는 느낌이 들거나   땅이 울렁거리는 듯한 느낌을 자주 받아요   대학 병원 진료 보러 가려고 하는데 진료과를 어디로 가야할까요  ,신경과
두통과 어지러움증은 어느 병원으로 가야하나요,요즘 두통과 어지러움증이 있으며  머리가 띵하고 뭔가가 누르는 것 같은 느낌이 있습니다  어지러움증 때문인지 간혹 걸을때 제가 중심을 못잡는다는 느낌도 들고요  이럴때는 신경과에 가야 하나요  아니면 신경외과를 가야 하나요  참고로 작년에 기회가 있어서 뇌 MRI 검사했는데 아무 문제가 없었습니다  그리고  제가 일자목에 오른쪽 어깨가 많이 뭉쳐있고  딱딱한데 위의 증상과 관련이 있을까요   ,신경과
너무 어지러워요  누워있는 것 조차,하루종일 어지러워요 막 뇌가 이리저리 흔들리는 느낌   머리도 너무 아프고 누워있어도 어지러워요   이렇게 어지러운건 처음이에요  조금만 걸어도 넘어질뻔 하구요   갑자기 이래요  무슨 병 생긴걸까요  병원 가기에도 너무 힘드네요,신경과
오른쪽으로 엎드리면 손떨림,오늘 새벽에 양손에 휴대폰을 들고 시청중에 있다가  자세변경으로 얼굴과 몸통을 오른쪽으로 엎드렸는데  오른쪽 팔 손 에 떨림이 생겼습니다   새벽에는 일어나면 괜찮겠지라고 생각했으나  현재까지도 해당 자세를 취하면 팔 손  떨림이 생깁니다   병원 가서 진료 받아야 할까요     나이는   대입니다 ,신경과
손가락 마름 무감각,손가락 끝이 사진과 같이 갑자기 마르고 비교적 무감각하고 손에 힘이 안 들어가는 것 같습니다  양손 다 그러는데 신경과에 가보는 게 좋을까요 ,신경과
등에서 열이나고 팔  등 근육통 눈이 침침해요,스무살 후반이고요  등쪽에 열나는건 몇개월 전부터 계속 그랬어요  얼마 전 목이 갑자기 따갑고 아프더니 등 큰점 찍은곳이 뭉친 느낌이 들더니 그 밑에도 아프기 시작하고 눈도 침침해지고 뜬금없이 팔 운동한것처럼 펌핑되며 근육통이 오더라구요   내과 가봤는데 약먹어도 그대로고   대체 왜이러는건가요    공황장애 불안장애가 좀 있긴합니다 제가 등운동하면서 자극주는 부위긴한데 등근육이 뭉쳐서 이런건가요   아니면 뭔가요  ,신경과
