0,1,2
머리가 어지러운데 왜 어지러운 걸까요 ,제가 얼마 전에 쓰러져서 병원에 갔는데 병원을 갔던 날 머리가 깨질듯 아프다가 다음 날 부터는 머리가 어지럽고 소화가 잘 안돼는 느낌이 드는데 어떻하죠  병원에 가야하나요      쓰러지고  일이 지났는데 아직도 어지러워요  ,신경과
어지러움증이 자꾸 생겨요,빈혈이 있다가 뭔가 심해진것 같아요  할 일이 끝나기도 전에 속이 울렁 거리면서 막 세상이 돌고 저도 돌아요  정확히      일 부터 생겼어요  주로 저녁에 그러구요   모더나 백신을  월에  차 까지 맞았구요 ,신경과
신경과 이비인후과 의사 선생님분들 증상한번만 봐주세요 ,안녕하세요  내년에 대학생이되는 고 학생입니다  고 무렵부터 큰소리나 여러사람들이 시끄럽게 떠드는 환경에 가면 소리에 굉장히 예민하고 힘들어 했습니다   삐   소리가 라디오 소리처럼 그런소리를 들으면 지지지직 거리면서 심할땐 일상생활에서 귀를 막아야 좀 편해질정도로요   계속  년정도 그랬습니다  그런데 이게 스트레스성인줄 알고 심할땐 그냥 근처 이비인후과에 가서 진찰을 받았습니다  진단명은 과민성청각증후군 이였는데 그래서 그냥 심한게 아니라하시기에 그런가보다하고 지냈습니다  그런데 점점 소리에 예민한것뿐만 아니라 두통이나 어지러움증이오거나 그러는경우가 최근에 발생해서요   추운겨울에 찬바람을 갑자기 더맞아서 그런진 모르겠지만 뇌가 수축하면서 찌릿찌릿 기분나쁘게 느껴지고 코에서부터 핑하고 혈관이 움직이는 느낌이 듭니다   그리고 예민함과 다르게 평소에 청각적으로도 조금 둔해진것 같구요  시력은 공부를해서 휴대폰을 봐서 그런진 몰라도 최근 몇년사이에 급격히 계속 안좋아지고 있습니다  이런증상은 운동을 심하게 하거나 큰소리를 듣거나 뇌에 압이 찰때  느껴지는것 같습니다  일단 다음주에 뇌관련으로 대학병원을 부모님께 말씀드려 잡아놓긴했는데   어떤 병명일까요   ,신경과
가슴 부근 저림,피곤하거나 잠을 못자면 오른쪽 가슴부근이 저려요 안쪽이 아니라 표면쪽이 저린 느낌  그리고 다른쪽도 가끔씩 저립니다 이러면 병원 무슨과를 가야하나요  그리고 의심질환이 있을지 단순피로 때문인지 알려주세요 감사합니다,신경과
오른쪽뇌가 문제인가요,제가 뇌전증이있는데 항상 발작할때도 오른쪽만 하고요 평소에도 가끔 오른쪽눈 시야가 왜곡되면서 오른손이 경직이 되는게   초정도 지속될때가 있는데 의사쌤들한테 설명해도 뭔지를 모르겠다고 하시니까 정말 답답한데 이유가 도데체 뭘까요   ,신경과
전완근 근육경련 ,주에  일 이상  시간정도 근력운동을 여러 부위 돌아가면서 하는 헬린이 입니다  근데 일상생활에 영향을 주는 수준은 절대 아닌데 지속적으로  불규칙하게 오른쪽 하박   전완근    쪽에서  무슨 북치듯이 둥둥 둥 혼자 경련   을 일으키네요    심각한 수준은 아니지만 평소에 안그러다가 그래서 질문 올립니다          하루에 폴리페놀 먹으려고     초콜릿 열심히 챙겨먹고 있어서 마그네슘 문제는 아닌거 같은데 이상하네용    종합비타민도 따로 챙겨먹고 있습니다 ,신경과
관자놀이 두통   ,제 평소 상태에 대해서 미리 말씀해드릴게요  저는 평소에 긴장하거나 약간 쫄거나 하면 관자놀이 양쪽이 욱신욱신하면서 두근두근 거리는 느낌이 들거든요  이게 평소 제 상태고   최근에    일 감기로 인해 두통과 코막힘으로 코를 자주 풀었거든요  그래서 머리 마사지 해주려고 관자놀이 밑에 부분을 세게 누르면서 마사지 해줬는데 이게 이유인지는 모르겠지만 관자놀이 윗부분이 욱신욱신 거리면서 만져보니까 부었더라고요  근데 관자놀이 부음의 증상이 혈류가 막혀서 측두동맥염  일수도 있다고 하는데 그래서 불켜서 혈류가 보이나 핏줄이 튀어나왔나 봤는데 그렇게 보이진 않고 그냥 약간 부은거처럼 보이더라고요  솔직히 육안으로 티 안나긴해요 원래 이 부분이 이렇게 생긴건지 부은건지 구별을 못하겠어요  살짝 가져다 대면 두근두근 뛰는게 느껴지더라고요  힘줄인건가  싶기도 하고 걱정이 되네요   병원을 가고싶어도 지금 당장 시간도 없고 돈도없어서   질문 올려요 약간 부은건 들어간 것 같아여  일시적인 현상인건지    질문    측두동맥염 가능성이 있나   질문    경추성 목 질환과 감기  긴장해서 단순한 두통일 가능성이 큰지  질문    어제 새벽에 너무 아팠는데 잠시 진정하고 자니까 괜찮아 졌거든요  오늘 일어나니까 다시 괜찮아 지면서 병원을 가야하나 고민이 됩니다   질문    만약 긴장성 두통일 경우 별다른 치료는 요하지 않아도 될까요  측두동맥염 검사만 하면 되는걸까여 ,신경과
어지러움 눈앞 캄캄 두통 메스꺼움,소파에 누워있다 일어서면서 기지개를 켰는데 갑자기 눈앞이 캄캄해지면서 다리가 후들거리고 어지러움을 느꼈습니다   그후 몇분 지난다음부턴 두통과 약간의 어지러움이 생겼구요    고혈압과 고지혈이 있어서 약 복용중이구요   한달전에 mri검사까지 다 했을때는 별다른 증상은 없었거든요   글 쓰고 있는 지금은 기분탓인지 약간 메스껍기도하고    단순 기립성 빈혈일까요 ,신경과
증상 한번만 봐주세요   저혈압   ,아주 가끔이긴한데 뭔가에 엄청 뚫어져라 쳐다보거나 집중하면 갑자기 피로감이 몰려오고 어지러움에 집중력저하 식은땀 손가락 저림 증상이 옵니다  예를들면 어제는 화장을 집중해서 하다가 증상이 발현되었구요 작년에는 하루종일 공부하다가 갑자기 글을 읽어도 머리에 안들어오고 아무것도 집중이 안되고 눈이 흐려진 느낌 을 받아서 그냥 누워서 잤습니다  뭘까요 이게     ,신경과
너무 아파요,갑자기 두통때문에 너무 아파요  관자놀이 부분에 두통이 심해서 너무 힘들어요    또 완전 어지럽고 토할거같아 요  왜그러죠    ,신경과
목디스크 인가요  ,어제 비가 와가지고 미끄러웠는데 지하철에서 뛰어 가다가 뒤로 자빠 졌는데 가방이 머리가 받쳐 줬기는 했는데 당시 충격이 많이 컸습니다  그러고 저녁쯤에 목 쪽이 움직일때 마다 아프고 누워 있다가 일어나면 일어나시 정도로 아픕니다 병원을 가봐야 할까요   가야 한다면 무슨 병원을 가야 하나요,신경과
허리와 두통의 관계,허리가 구부정하면 두통이 생기나요 ,신경과
안녕하세요 뇌 물혹 관련하여 질문이 있습니다 ,제가  개월전 매일 밤새고 밥도 제때 안먹고 불균형적인 생활을 한적이 있습니다  그러다 스트레스를 크게 받는 일이 생겨 실신을 한적이 있습니다  대학병원에서 검진한 결과 뇌에 혹이 있는데 태어날때부터 생긴것이라 문제가 되어 보이지는 않는다고  혹때문에 실신을 한것인지는 잘 모르겠다며  개월 뒤 병원에 내원하여 다시 검사해보자고 하셨습니다  이때 선생님께서 술을 많이 먹지는 말라는 충고도 하셨습니다  제가 지금   살이라 술을 최대한 줄여도 한달에    번은 마십니다  근데 주량의 반정도 마시면 머리 안에 묵직하고 큰 돌이 들어 있는 느낌이 듭니다  머리가 무거워 지고요  술을 마시는 양이 늘어날 수록 이런 느낌의 강도도 더 쎄집니다  이것이 단순히 술때문인지 혹때문인지 궁금합니다     뇌에 혹이 있을땜 술을 정말 피해야하나요     가끔 마시는건 괜찮을까요     물혹때문에 두통이 있는것일까요   바쁘신 중에도 혹시나마 시간이 되신다면 답장주시면 너무나도 감사하겠습니다  ,신경과
발바닥 중앙쪽이 바늘에 찔리듯 찌릿해요,발바닥 중앙의 한 부분에만 바늘이 찔리듯이 찌릿해요  걷거나 서있을 때 이래요  여름에 알바를 시작하고 나서부터 이런 증상이 있는데 왜 그런 걸까요  한쪽 발바닥만 그래요 ,신경과
전조증상 편두통이라고 진단받았는데,뇌출혈일 수 있는지 궁금해요    일 새벽에 발병했고요   시간 전만 해도 괜찮았는데 갑자기 자다가 오른쪽 눈썹의 왼쪽 부분이 심하게 아프면서 깼어요  곧이어 구토를 여러 번 했는데 하얀 액체만 나왔고요    일어서있기가 힘들어서 누워있었고 자고 나니까 좀 괜찮아졌어요  누워있으면 괜찮은데 서서 움직이면 어지러웠고요    급속도로 나아지긴 했지만 그럼에도 어지럼이 좀 남아있었어요   일 정도 그랬고  중간에 괜찮다가 다시 또 나빠지고 그러네요    첫날 저녁에 병원가서 뇌출혈 가능성도 있지만 편두통 증상이니 조짐증상 나타나면 편두통 약 먹으라고 해서 무서울 때  번 먹었고   발병 은 없었어요    그냥 지속적으로 머리가 어지럽기만 해요  처음처럼 극심하진 않았고요  다른 합병 증상은 없는 것 같아요  그런데 피곤하거나  잠이 부족하거나  배고프거나 하면 어지럼이 좀 심해지는 거 같아요  일주일 넘게 지났는데 아직 좀 잔기운이 남아있으니 걱정도 되고요    가족들은 혹시 모르니 검사받아보라고 하는데    어떻게 보시나요  ,신경과
머리에 피가 쏠리는듯한 느낌이드는데,요  일째 머리가 두통이 심합니다  증상으로는    얼굴과 머리에 피가 쏠리는 듯한 느낌이 들면서 터질듯하고  이때 얼굴에는 빨갛게 홍조가 띄고있습니다     속이 더부룩하고 차 멀미하듯 토를 할 것 같은 느낌이 계속 듭니다     머리가 아플때는 손에 힘이 잘 안들어가는 증상또한 있습니다     눈에 압력이차서 꽉 쥐는듯한 느낌이있습니다   그런데 이상한점이 혈압을 재보니 저혈압으로 나오고 열을 재보니   도 정도밖에 안나오더라구요 어떤 병의 초기증상인가 걱정이됩니다     ,신경과
일주일전부터 어지럽다고 표현하기가 어려운데 뇌가 흔들리는 느낌과 함께 이러다 언제 한 번 쓰러질 것 같고 자주 휘청이면서 정신을 잃을 것 같은,일주일전부터 어지럽다고 표현하기가 어려운데 뇌가 흔들리는 느낌과 함께 이러다 언제 한 번 쓰러질 것 같고 자주 휘청이면서 정신을 잃을 것 같은 느낌이 들 정도로 몸을 조금만 격하게 움직여도 무거운 느낌으로 시야와 뇌와 몸과 다 흔들리고 같이 움직이는 느낌이에요  ,신경과
두통 문제,요 며칠 머리가 띵합니다 낮잠을 한번 정도  시간 잤는데 그 이후로 계속 머리가 아프고 띵해요 왤까요 ,신경과
갑자기 힘이빠지면서 머리가 띵 한 증상,  세 여성입니다   일상생활을 하다가 갑자기 몸에 기운이 쫙 빠지면서 심하진 않지만 어지러운 증상이 자주 나타나요  머리가 무겁고 멍한 느낌이 들어요  이럴때 잠을 좀 자면 나이지기도 하구요    밤에는    번 정도 화장실을 가야해서 깊은 잠을 잘 못잡니다  병원 진료는 받아봐야 할까요 진료를 받는 다면 어느 과를 가야할까요 ,신경과
몸에 힘이 빠지고 어지러워요, 일정도 전부터 계속 몸에 힘이 빠지고 두통과 함께 어지러운게 심합니다 누워있던 일어나있던 머리뒤쪽이 땡기고 붕떠있는느낌이에요 힘빠질때는 앉았다 일어나는것도 힘이 듭니다  증상이 산발적으로 일어나서 괜찮아졌다 나빠졌다하네요   내과도 가보고 정신과도 가봤는데 진료내용은 다 달랐고 약을 먹어도 괜찮아지지가 않아요 지금 시험준비중이라 공부하는데 어지러운거때문에 글이 잘 읽히지도 않고 집중도가 며칠사이에 너무 떨어져서 어떻게해야될지 모르겠어요   신경과나 이비인후과를 가봐야하나요    아님 계속 이러면 큰병원을 가봐야하나요 ,신경과
어지러움증  넘어짐  눈앞깜깜해짐,안녕하세요 올해   살 여자입니다  제가 평소에 코피를 자주흘리는 편인데요 어지러움증이 중학생때부터 있었습니다  단순히 기립성 저혈압이라고만 생각해 그냥 잠깐 어지럽고 말지 하는 생각으로 무시해왔는데  최근에 그 증상이 그냥 집에서 화장실을 갈때  길을 걸을때 갑자기 눈앞이 캄캄해지면서 다리에 힘이 풀리고 주저앉게되는경우가 잦아졌습니다   심하게 넘어진 경험은 아침에 일어나서 침대에서 화장실을 가다가 어지러워서 몸을 주체못하고 머리를 쇠로된 휴지걸이에 찍혀서 피가 난적이 있습니다  그렇게 넘어지고 나서 정상으로 회복하는데   초정도 걸려요     근처 내과에 방문해서 피검사를 해보아도 빈혈이라든지 저혈압도 하나도 없다고 결과가 나왔습니다   다만 의사선생님께서 넘어지는 상황이 등산을 하러갔다가 넘어지거나 하는 경우가 발생하게되면 매우 위험하기 때문에 신경내과를 방문해보라고 하셨어요  근데 아마 신경내과를 가도 아무 이상 없을거다 라고 하시는데   원인이뭘까요      손톱에 하얀 반점도 유치원때부터 지금까지 계속 있는데 아연부족 인가 그것도 알고는 있는데 뭐가문제인지 알려주실수 있늠분 답변부탁드립니다 ,신경과
원인이 뭘까요   ,며칠 전 아침에 자다가 깼는데 코끼리 코 돌았을 때처럼 시야가 핑 돌고 어지럽고 속도 안 좋더라고요  몇 년 전에도 이런 적 한번 있었어요  누웠을 때 어느 쪽 방향으로 누워있으면 엄청 어지럽고 어느 쪽은 안 어지럽고 그러네요   내과 가보니까 이석증이라고 진단해 주면서 주사 맞고 약 처방받아서 먹었는데  일 치 다 먹고 나니까 다시 머리가 조금 지끈지끈 거려요  또 이상 있으면 이비인후과로 가보라고 해서 가봤는데 이석증 검사했을 때는 이상 없다고 하네요  머리가 지끈거리고 거슬리는 게 남아있는데 원인이 뭘까요     요즘 들어서 멀미가 조금 심해진 거 같고요 버스나 지하철을 타게 되면 공황증상처럼 가슴이 답답하고 심장 두근거리고 식은땀이 날 때가 있어요  지하철에서 쓰러진 적도 있는데 미주 신경성 실신으로 쓰러진 것 같다고 하더라고요  이비인후과에 증상을 말하니 약 먹고 또 증상 나타나면 정신과로 가보라고 하고 신경 안정제 처방해 줬는데 정신과로 가봐야 할까요 ,신경과
머리가 무거워요,가끔 누워 있으면 누가 머리를 양옆에서 누르는 것처럼 무거워지는데 뭐 때문에 그럴까요 ,신경과
몸 움찔 거려요,책상에 앉아서 수업 들을 때 갑자기 몸이 움찔해요 가만히 있을 때 그러는데 완전 쪼끔 움찔 거리는 정도고 자주 그러지는 않고 진짜 어쩌다가 한 번     혹시 틱 장애 인가 해서요    왜 그러는 걸까요,신경과
두통이랑 위장이 밀당을 합니다,가만히 앉아있으면 두통이랑 속 불편하다가도 조금 바람쐬면 괜찮아지는것 같고 또 갑자기 땡기다가 발열감 느껴서 열재면 정상체온입니다 혹시나 해서 코로나 검사받고 오긴했는데 왜 이런건지 모르겠습니다 여러 병원에 가도 차도가 없네요,신경과
